#{"t_start": 1706041034.7516198, "env_id": "InvertedDoublePendulumBulletEnv-v0"}
r,l,t
232.008577,25,1.727849
306.417505,33,1.74141
251.114519,27,1.751657
372.073694,40,1.766376
343.376628,37,1.784619
427.543622,46,1.802866
222.555499,24,1.812014
353.142762,38,1.830357
372.021788,40,1.848413
437.32307,47,1.870651
194.261678,21,1.878753
315.590746,34,1.891159
325.270571,35,1.908083
232.036489,25,1.918169
259.990878,28,1.932914
231.583743,25,1.942509
353.475622,38,1.9608
306.461882,33,1.973642
549.932667,59,1.996574
344.077588,37,2.010425
250.750278,27,2.027063
269.275583,29,2.038612
213.024874,23,2.048952
315.888124,34,2.061619
260.004666,28,2.075669
343.295522,37,2.089944
390.441093,42,2.105367
241.153292,26,2.114865
324.877559,35,2.134689
278.574192,30,2.147324
241.213471,26,2.157226
334.504629,36,2.170343
250.377091,27,2.184669
390.553497,42,2.199984
232.080874,25,2.209083
334.793679,36,2.221975
296.86918,32,2.239816
343.561725,37,2.254854
250.423986,27,2.26626
380.390825,41,2.281585
474.928242,51,2.30429
325.392844,35,2.318649
362.91105,39,2.336261
371.830486,40,2.35245
213.094663,23,2.363979
316.050921,34,2.378002
250.410776,27,2.388817
278.630302,30,2.399866
278.501407,30,2.413577
222.36981,24,2.424174
259.816917,28,2.439355
213.053409,23,2.448337
381.311073,41,2.468404
278.767433,30,2.479817
269.460635,29,2.49027
278.480435,30,2.50132
241.269922,26,2.513245
259.816781,28,2.525353
296.820799,32,2.541586
259.53926,28,2.55234
334.634455,36,2.57024
306.897773,33,2.582765
315.725621,34,2.596101
278.31055,30,2.607022
316.252958,34,2.623288
240.656276,26,2.633766
399.495362,43,2.655483
297.150507,32,2.668798
213.397061,23,2.680364
297.537557,32,2.691891
213.091519,23,2.703063
287.759704,31,2.714841
250.839368,27,2.727646
437.746616,47,2.747806
343.951222,37,2.764853
315.544486,34,2.777548
231.935368,25,2.78954
362.507175,39,2.805723
343.79382,37,2.819152
324.967406,35,2.831881
231.828625,25,2.843627
325.102279,35,2.86189
334.166296,36,2.876019
222.679916,24,2.884982
390.348251,42,2.905156
343.256552,37,2.918693
268.735892,29,2.929291
324.774949,35,2.942086
213.334317,23,2.953563
166.44538,18,2.96449
278.670229,30,2.976248
231.872357,25,2.987149
222.482947,24,2.998923
371.088938,40,3.01565
344.447466,37,3.029482
297.19643,32,3.041131
269.331027,29,3.054434
260.161871,28,3.06965
362.642542,39,3.085126
203.886298,22,3.093377
269.071752,29,3.107758
344.316653,37,3.122101
287.075743,31,3.133566
428.127853,46,3.150205
334.080371,36,3.170765
212.933235,23,3.179547
203.892519,22,3.189002
391.097624,42,3.204407
306.33113,33,3.221182
250.596889,27,3.232773
250.685696,27,3.243725
241.33317,26,3.254363
278.538818,30,3.27346
204.10945,22,3.283491
269.085119,29,3.297426
260.024012,28,3.309998
250.496343,27,3.327184
231.421775,25,3.338543
436.059426,47,3.359585
278.854529,30,3.376562
372.130026,40,3.400367
269.274636,29,3.412291
315.736779,34,3.425077
287.65806,31,3.436497
287.9389,31,3.450798
