#{"t_start": 1706054810.1527011, "env_id": "LunarLander-v2"}
r,l,t
-684.792463,88,0.279439
-177.36538,68,0.321759
-208.797929,89,0.377
-165.034259,86,0.429879
-216.537428,51,0.464224
-497.077163,56,0.51999
-144.285866,70,0.593587
-107.626463,55,0.641716
-494.626802,128,0.812198
-318.249492,68,0.853444
-142.747026,66,0.89484
-585.46093,59,0.931436
-731.813281,81,0.983165
-304.29865,52,1.015347
-415.970171,83,1.066243
-157.162179,81,1.117634
-109.439649,59,1.159705
-143.811921,60,1.198047
-169.908062,60,1.233918
-341.650531,80,1.280348
-161.993663,72,1.325866
-70.661586,84,1.373997
-169.660043,132,1.454014
-302.642775,114,1.526488
-371.039652,68,1.574383
-205.162512,84,1.628611
-136.655169,71,1.670239
-607.187396,132,1.751807
-135.060569,83,1.803927
-573.021831,74,1.848304
-354.704142,59,1.883911
-165.979253,90,1.939131
-160.043864,74,1.988921
-399.245121,56,2.025332
-577.100649,74,2.070221
-137.040181,79,2.118874
-587.943848,62,2.157108
-64.857618,56,2.189974
-385.989194,65,2.230368
-651.27565,87,2.283308
-154.501627,74,2.338314
-141.009077,83,2.389211
-345.706619,72,2.433339
-130.471796,57,2.469152
-105.813561,60,2.503967
-19.660646,104,2.569437
-146.054043,79,2.615086
-117.445461,57,2.654047
-297.373658,98,2.721979
-203.558834,112,2.794125
-180.996275,76,2.842049
-149.963473,88,2.895092
-413.340104,81,2.946382
-50.544974,64,2.985759
-105.327054,51,3.016304
-466.367073,81,3.067945
-99.308071,67,3.116196
-540.873161,81,3.173458
-388.650481,57,3.211951
-563.448699,77,3.268428
-246.789349,109,3.3362
40.807713,71,3.382504
-97.195994,53,3.413886
-486.638052,77,3.46127
-192.860833,78,3.512366
-123.727831,78,3.56092
-117.240016,61,3.598104
-182.931667,74,3.640906
-324.681593,80,3.690427
-528.688318,97,3.747213
-278.289495,95,3.805847
-542.292726,81,3.853932
-94.424438,89,3.9152
-127.33888,52,3.945345
-500.73186,68,3.988841
-169.720846,79,4.035243
-115.974145,57,4.071108
-434.181959,86,4.122779
-184.672958,83,4.172828
-471.796096,175,4.278157
-146.08411,55,4.316314
-140.720584,70,4.356519
-154.297695,55,4.391553
-426.636535,64,4.431073
-144.251305,55,4.463418
-56.993289,79,4.514373
-97.321885,72,4.557486
-132.585704,86,4.611192
-120.327354,75,4.662009
-122.444913,55,4.698092
-103.86189,78,4.745642
-95.687684,56,4.778438
-140.120031,84,4.831878
-101.028196,60,4.866903
-117.102789,62,4.906599
-309.838261,60,4.945885
-122.245347,57,4.991295
-104.808587,70,5.03398
-168.152358,80,5.080469
-166.582872,73,5.127102
-86.853305,55,5.160763
-151.155231,57,5.19892
-136.87771,68,5.239397
-139.100006,65,5.277377
-123.274714,70,5.330458
-341.255506,54,5.362725
-287.138029,72,5.407441
-579.905903,67,5.448388
-452.440263,74,5.491705
-18.770789,87,5.547071
-202.518206,91,5.59953
-142.488057,68,5.643602
-162.959323,70,5.691031
-150.764978,189,5.804861
-259.346816,131,5.884932
-36.725988,59,5.921808
-337.029862,87,5.974015
-253.372215,80,6.022643
-132.284428,68,6.064209
-133.317594,70,6.104897
-64.507029,78,6.161282
-306.851877,91,6.213439
-285.027197,102,6.276599
-144.820533,69,6.316487
-129.75604,75,6.364694
-34.831447,83,6.413583
-345.059973,56,6.450953
-406.758822,67,6.493577
-165.386322,88,6.556486
-69.672473,55,6.589998
-183.874856,63,6.627943
-196.924134,91,10.123155
-176.812166,52,10.158493
-139.230278,68,10.199125
-128.323721,55,10.247882
-379.155778,239,10.449212
-13.90435,58,10.496061
-326.328951,105,10.561398
-104.42121,90,10.614956
-163.603297,97,10.700773
-138.992223,72,10.772749
-142.407872,72,10.830505
-44.63217,80,10.881978
-132.939241,58,10.921095
-44.821769,60,10.967669
-8.040822,86,11.019498
-134.428952,60,11.057327
-105.966756,83,11.106903
-541.846199,344,11.310629
-372.514763,82,11.358178
-205.876447,58,11.399743
-361.554999,77,11.445689
-245.583544,84,11.506515
-118.876345,71,11.547884
-279.915971,107,11.614483
-123.71679,82,11.661882
-156.422422,74,11.709017
-465.511212,60,11.74517
-145.092186,70,11.788882
-217.79471,89,11.842341
-184.093795,85,11.905059
-121.561177,62,11.942714
-91.836199,55,11.974756
-151.989346,86,12.027903
-75.031556,65,12.066052
-229.728225,63,12.106979
-138.037763,66,12.146608
-146.994628,68,12.188251
-287.932362,91,12.249139
-131.031178,73,12.29388
-90.768535,107,12.358189
-530.772581,75,12.415956
-112.698413,92,12.491431
-340.292467,135,12.594686
-162.93601,95,12.67236
-63.734762,91,12.747112
-113.130274,55,12.793339
-153.85664,65,12.846158
-108.732549,57,12.880449
-110.402639,56,12.91615
-577.836622,83,12.967434
13.743936,98,13.026966
-203.34921,121,13.098515
-318.286374,69,13.142007
-123.138766,54,13.181144
-52.357085,78,13.231168
-220.366167,148,13.317772
-286.531584,158,13.415002
-416.494555,120,13.489028
-44.883568,61,13.524989
-81.106887,77,13.576154
-123.243251,81,13.622844
-159.860746,80,13.681069
-110.262776,102,13.743703
-163.218646,63,13.782454
-252.168767,145,13.870489
-191.830314,92,13.924826
-84.10837,87,13.979759
-130.268712,83,14.028703
-127.421039,53,14.062241
-41.532879,62,14.104928
-108.948431,54,14.136315
-393.645123,140,14.220136
-171.178338,64,14.260171
-165.245129,66,14.300742
-137.993761,82,14.348084
-170.53644,64,14.389014
-138.995967,71,14.430181
-76.579186,55,14.472851
-276.954205,99,14.530734
-167.708487,79,14.578959
-116.200837,73,14.623232
-141.653376,57,14.65668
-107.917139,56,14.692966
-112.081542,107,14.754993
-72.778638,114,14.825108
-69.090815,93,14.891277
-104.248272,63,14.92864
-154.330261,77,14.976118
-205.373808,67,15.016536
-314.368206,85,15.065645
-76.862121,90,15.121696
-26.377472,99,15.180746
-103.619639,75,15.226537
-53.057735,103,15.2989
-214.13291,141,15.382362
-8.297183,64,15.420526
-327.967184,147,15.507118
-372.926493,63,15.546704
11.779532,62,15.585871
-231.417123,60,15.622376
-87.111593,75,15.666058
-189.786065,70,15.717898
-28.388342,92,15.771244
-76.029465,93,15.830301
-122.673635,162,15.928599
-75.595297,74,15.972371
-312.373168,106,16.036778
-108.675809,132,16.115746
-135.653916,74,16.159962
-92.267927,86,16.221347
-355.248575,76,16.267469
-117.908119,64,16.307401
-138.085246,52,16.33928
-296.701406,224,16.47084
-528.289776,88,16.524873
-362.776166,118,20.291782
-612.680002,111,20.360314
-160.21907,89,20.42142
-307.131222,114,20.488277
-32.435726,95,20.546959
-331.060915,107,20.610731
-69.522506,84,20.662978
-154.052097,64,20.700871
-52.728468,64,20.741404
-148.934536,73,20.785491
-162.463509,88,20.847568
-110.956691,52,20.879523
-473.214951,115,20.949672
-327.326913,100,21.008754
-384.54528,82,21.060425
-52.758535,53,21.092353
-140.058573,62,21.128336
-16.904987,86,21.182576
-377.536929,55,21.221798
-173.259815,86,21.276145
-110.256189,55,21.308687
-369.909286,66,21.350785
-43.63087,70,21.394818
180.610547,351,21.607377
-80.960931,76,21.653538
-97.954133,111,21.718648
-368.135999,53,21.761112
-199.413593,87,21.815183
-214.262454,93,21.87173
-147.984514,105,21.960022
-93.176691,72,22.004851
-136.109028,67,22.044174
-127.522769,68,22.086383
-201.445254,72,22.129405
-107.722428,69,22.179449
-335.367936,231,22.317836
-30.124888,127,22.392823
-2.10712,117,22.461622
-135.677917,68,22.504878
-96.808521,66,22.5452
-112.532692,90,22.600415
-165.887823,74,22.644569
-103.635408,79,22.702664
-135.56571,64,22.742887
-36.095368,85,22.796489
-139.661118,62,22.834184
-143.072544,86,22.887088
-11.907192,124,22.960421
-76.307606,56,22.997022
-59.177107,61,23.033541
-174.325749,89,23.0945
-304.67935,106,23.156858
-131.415031,64,23.197164
-150.308925,61,23.235029
-291.787303,104,23.297986
-127.80892,59,23.333133
-272.222936,85,23.384058
-87.923505,72,23.430096
-157.728764,57,23.470863
-97.68449,72,23.516071
-291.411911,86,23.568436
-149.864121,95,23.625672
-74.331575,82,23.67555
-50.838743,91,23.731335
-166.959719,70,23.773732
-479.717177,126,23.850584
-261.662883,97,23.918393
-420.298821,83,23.968782
-485.403153,106,24.033692
-315.703866,78,24.080946
-47.057463,63,24.121653
-8.376546,92,24.176864
-150.653525,72,24.220952
-292.884624,115,24.290313
-282.33141,89,24.35497
-35.684606,88,24.407754
-107.414369,92,24.464628
-279.653423,90,24.518592
-159.011995,148,24.609259
-109.450849,56,24.644732
-29.577082,78,24.691257
-96.933961,80,24.741057
-68.541465,63,24.783979
-90.517132,83,24.832176
-307.920076,98,24.894033
-149.93407,67,24.933141
-158.397239,63,24.9737
-324.713414,88,25.025592
-125.013893,82,25.075615
-284.704796,145,25.163205
-89.291523,63,25.206269
-288.06453,93,25.262613
-68.639236,85,25.313483
-100.38618,83,25.365339
-92.741636,120,25.435693
-112.821559,76,25.484175
-142.221061,80,25.531221
-88.797049,129,25.609284
-233.860039,99,25.678972
-152.419517,61,25.716214
3.905653,133,25.79791
-145.064585,64,25.835566
-24.151105,97,25.894754
-283.593331,248,26.041541
-141.004058,58,26.078499
-217.314482,93,26.134418
-48.814299,95,26.201671
-108.96663,87,26.253197
-28.433997,65,26.293732
-48.505826,65,26.334214
-105.054524,59,26.368889
-17.246534,74,26.415898
-74.040448,83,30.736179
19.665551,73,30.780516
-144.753739,66,30.829578
-305.827801,91,30.88202
39.59417,81,30.931588
-195.293758,133,31.01172
-151.95507,63,31.049538
-11.665349,88,31.100449
-217.621154,91,31.156193
-143.38651,61,31.191914
-306.098158,91,31.254834
-181.400234,78,31.299193
1.857396,129,31.377111
-212.574755,88,31.430947
-84.325838,78,31.477028
-314.300368,86,31.529978
-5.425866,88,31.582791
-140.606438,57,31.616132
-313.713702,86,31.676451
-248.668386,131,31.756926
-172.595159,65,31.795407
-195.084359,80,31.844038
-64.552581,61,31.880577
-28.866981,72,31.922407
-146.433742,71,31.966432
-336.776637,106,32.029309
-418.072953,208,32.160578
-251.81426,132,32.237136
-86.863055,80,32.288478
-81.81521,58,32.322438
-447.867655,115,32.392772
-200.820095,85,32.441399
-134.018748,64,32.483323
-252.097063,124,32.559581
-48.990247,84,32.615835
-113.84959,69,32.658456
41.733519,130,32.735278
-122.933936,75,32.781666
-107.624768,118,32.851537
-6.292331,61,32.891274
-27.811626,86,32.942343
-380.966128,164,33.039108
-144.470295,99,33.106774
-77.44304,152,33.19634
-49.457012,93,33.250896
-117.473567,53,33.284252
-235.841441,104,33.346366
-137.991324,68,33.387911
-152.005063,65,33.42721
-32.091237,116,33.496354
-326.541192,143,33.587881
-155.854294,66,33.627017
-434.684074,212,33.751813
-327.136018,143,33.838228
-133.04039,63,33.874564
-134.361263,79,33.92437
-75.624465,66,33.962657
-143.896573,65,34.002905
-149.011869,55,34.04069
-224.59066,108,34.105705
-58.858199,68,34.146443
-195.679784,81,34.193019
-287.82006,183,34.302422
-157.169892,78,34.34905
-176.533903,72,34.390687
-180.429611,114,34.459327
-53.29813,82,34.518225
-79.981212,81,34.568091
-74.848949,71,34.610938
-19.498975,63,34.648793
-75.932075,64,34.685754
-15.970488,66,34.726464
-116.859995,67,34.767582
-156.478462,66,34.805341
-104.565636,63,34.852027
-10.223777,98,34.90835
-63.498649,82,34.95965
-45.221065,99,35.020162
-108.386145,115,35.088232
-183.764241,68,35.130297
-68.593706,103,35.190792
-127.023836,52,35.220736
-181.508616,82,35.278928
-127.931359,71,35.319758
-114.844933,81,35.371567
-124.842655,76,35.415617
16.458443,97,35.475663
