#{"t_start": 1706072561.186131, "env_id": "InvertedDoublePendulumBulletEnv-v0"}
r,l,t
222.682716,24,0.683525
241.09236,26,0.694445
250.24601,27,0.707019
185.105334,20,0.714967
250.449577,27,0.730483
278.604341,30,0.741093
259.965638,28,0.751873
269.333379,29,0.762596
260.038514,28,0.778124
278.295948,30,0.788852
343.74474,37,0.80272
222.496723,24,0.811445
260.157113,28,0.825021
287.61451,31,0.836299
277.995673,30,0.847274
268.863137,29,0.857421
297.319161,32,0.873585
334.615624,36,0.891029
222.095487,24,0.900048
269.145223,29,0.910586
278.469092,30,0.925198
306.214568,33,0.937092
325.002425,35,0.949827
241.301303,26,0.95921
222.735227,24,0.971821
391.070854,42,0.989715
455.749466,49,1.007513
306.620888,33,1.019746
427.843955,46,1.03942
287.59932,31,1.050971
306.762193,33,1.062627
437.505875,47,1.078887
363.183018,39,1.100709
352.994984,38,1.115436
259.494862,28,1.125085
269.098205,29,1.135918
222.554469,24,1.147704
306.675435,33,1.159218
343.605815,37,1.173036
334.566608,36,1.186283
278.353695,30,1.200317
399.714712,43,1.21866
316.018587,34,1.231574
381.047338,41,1.245933
259.857251,28,1.259425
297.550311,32,1.270752
175.63756,19,1.277417
185.22647,20,1.285166
343.56347,37,1.301849
250.769595,27,1.311206
222.847264,24,1.323028
287.784213,31,1.334596
287.945148,31,1.349245
370.752011,40,1.363632
334.766688,36,1.376543
418.742437,45,1.392884
212.853706,23,1.404567
324.395766,35,1.417293
296.741989,32,1.434996
343.785635,37,1.448884
306.138699,33,1.464116
306.453174,33,1.475716
203.715323,22,1.484725
315.932027,34,1.496537
390.088702,42,1.514916
213.049901,23,1.52309
297.148089,32,1.53496
296.973,32,1.548934
352.529882,38,1.56816
194.612804,21,1.575895
231.904908,25,1.584929
287.999851,31,1.595937
269.267588,29,1.609885
362.624606,39,1.624057
269.101945,29,1.634512
260.12256,28,1.644208
268.873407,29,1.661168
222.538396,24,1.67021
260.01176,28,1.68052
296.72718,32,1.692334
232.046284,25,1.704847
260.002458,28,1.716926
362.818668,39,1.732315
297.564973,32,1.743642
334.807444,36,1.786859
334.369113,36,1.809346
315.968902,34,1.821863
306.27961,33,1.833669
277.789834,30,1.847168
334.10868,36,1.86104
194.350629,21,1.869233
250.859454,27,1.878895
231.658564,25,1.891123
278.369358,30,1.902562
287.74966,31,1.915483
306.200575,33,1.931688
277.969539,30,1.946136
259.594686,28,1.956297
166.541413,18,1.962919
334.304205,36,1.976043
231.851531,25,1.987917
213.196935,23,1.996845
231.829691,25,2.006211
324.627153,35,2.019011
306.386349,33,2.035241
436.610241,47,2.05596
250.321181,27,2.066283
437.071062,47,2.083323
362.672931,39,2.101423
287.562056,31,2.113105
287.553562,31,2.124219
287.360382,31,2.1354
287.942969,31,2.155571
400.161721,43,2.171367
269.142213,29,2.182035
260.079853,28,2.192338
250.494619,27,2.205445
241.391938,26,2.214916
240.971508,26,2.22425
353.216741,38,2.238199
362.792083,39,2.255236
250.495579,27,2.268086
333.964369,36,2.281161
335.015191,36,2.29429
306.54016,33,2.309426
231.691204,25,2.318949
334.385916,36,2.331665
231.926194,25,2.340675
232.032161,25,2.35308
240.95324,26,2.362472
250.649863,27,2.376857
437.502595,47,2.394112
361.918081,39,2.411537
353.025033,38,2.425096
390.18667,42,2.440271
278.36417,30,2.45137
231.733533,25,2.463208
334.872446,36,2.476183
269.342671,29,2.490441
306.36622,33,2.502639
297.096886,32,2.51777
176.182547,19,2.524574
203.617876,22,2.533127
231.9357,25,2.541979
250.471641,27,2.555089
222.508277,24,2.564002
222.479288,24,2.572873
250.615685,27,2.582889
250.612877,27,2.595752
390.365128,42,2.616154
297.280918,32,2.627799
390.919923,42,2.643302
288.125529,31,2.65758
428.108851,46,2.674651
232.006308,25,2.683931
241.070187,26,2.692989
296.931825,32,2.707845
213.297525,23,2.716242
306.680855,33,2.731022
418.55387,45,2.747277
362.578849,39,2.764682
250.843339,27,2.774369
250.488448,27,2.784279
204.061988,22,2.792094
297.365185,32,2.807002
288.108767,31,2.818095
213.433508,23,2.828094
502.469592,54,2.849943
278.760599,30,2.86385
362.732646,39,2.877643
269.297976,29,2.888567
278.640021,30,2.89942
278.133945,30,2.913376
446.403327,48,2.930621
250.494175,27,2.942911
306.75206,33,2.955391
231.931414,25,2.967692
315.551368,34,2.980019
334.396596,36,2.993482
222.680473,24,3.00236
222.750063,24,3.014464
343.99601,37,3.027832
278.24716,30,3.038685
250.243325,27,3.052752
287.627976,31,3.067386
288.035864,31,3.078489
222.373224,24,3.087309
213.326906,23,3.095377
231.766649,25,3.107445
493.731732,53,3.126525
222.362062,24,3.135071
185.174803,20,3.142232
315.4218,34,3.158134
278.027891,30,3.172075
353.006246,38,3.185963
362.319746,39,3.199953
194.299452,21,3.211352
324.788127,35,3.224155
287.968181,31,3.235188
240.980571,26,3.244274
250.135545,27,3.256712
241.060065,26,3.268352
324.487903,35,3.283173
212.829829,23,3.292341
306.598475,33,3.307996
446.459878,48,3.325575
325.299733,35,3.338171
296.911616,32,3.349299
213.016457,23,3.360491
287.699438,31,3.371317
437.662343,47,3.391976
240.988917,26,3.401311
287.825726,31,3.415403
316.009416,34,3.427507
241.494084,26,3.437408
231.644627,25,3.446429
231.938624,25,3.458647
296.78959,32,3.470448
240.930592,26,3.479964
287.835057,31,3.4954
352.848956,38,3.51287
260.035593,28,3.522914
185.153655,20,3.530055
371.289882,40,3.543839
362.885498,39,3.561688
362.323025,39,3.57571
269.37094,29,3.585947
287.716417,31,3.596625
315.419015,34,3.616303
287.756099,31,3.627107
241.370187,26,3.637769
380.286561,41,3.652601
250.316002,27,3.666247
213.086088,23,3.67569
372.059556,40,3.690879
166.608004,18,3.69801
324.94933,35,3.715458
231.743528,25,3.729152
353.212485,38,3.744528
278.449485,30,3.754991
268.945646,29,3.76951
203.677534,22,3.77798
250.360854,27,3.787936
315.937666,34,3.80106
222.664895,24,3.813601
306.448827,33,3.826846
259.745064,28,3.838691
240.843025,26,3.853195
288.062169,31,3.868739
241.258528,26,3.879128
222.618706,24,3.887499
287.709803,31,3.899652
278.355034,30,3.914418
390.226598,42,3.930731
259.535944,28,3.940772
231.897825,25,3.950167
269.517363,29,3.96917
334.243688,36,3.983965
288.002557,31,3.996382
222.37718,24,4.004994
306.893678,33,4.021251
241.306414,26,4.031667
278.805034,30,4.042583
296.860569,32,4.054026
296.862591,32,4.069498
287.846143,31,4.083457
287.472881,31,4.09453
222.710055,24,4.103666
297.428059,32,4.118621
232.077393,25,4.128293
204.056264,22,4.136055
250.962235,27,4.146214
268.918644,29,4.159939
259.888186,28,4.170233
353.2912,38,4.18657
343.617849,37,4.203206
334.407855,36,4.219946
278.581422,30,4.232133
306.170376,33,4.24505
231.541617,25,4.253982
325.172203,35,4.272497
250.595244,27,4.283211
343.934913,37,4.297059
446.752375,48,4.318828
203.971197,22,4.329954
456.160818,49,4.347862
231.994383,25,4.356641
260.054086,28,4.367974
287.925946,31,4.383099
297.100914,32,4.394983
250.544042,27,4.404709
222.459584,24,4.417611
353.280933,38,4.435688
278.24333,30,4.44761
231.938914,25,4.457004
381.256331,41,4.471679
334.614141,36,4.487864
437.824307,47,4.505452
213.199308,23,4.515052
241.002928,26,4.524277
203.944237,22,4.540669
241.32665,26,4.550399
241.240653,26,4.56073
297.442504,32,4.571922
278.340213,30,4.587197
185.293505,20,4.595839
334.780122,36,4.609068
474.843234,51,4.62824
194.562297,21,4.638508
259.649638,28,4.653641
269.407253,29,4.668648
184.925875,20,4.677055
344.093066,37,4.694666
297.3265,32,4.70661
241.160302,26,4.716311
268.945261,29,4.726525
269.430553,29,4.741271
250.294436,27,4.750703
343.886262,37,4.76491
231.958112,25,4.779181
251.074823,27,4.793273
241.438557,26,4.802554
334.713707,36,6.176161
148.076329,16,6.255291
139.123442,15,6.338449
138.974796,15,6.413754
129.67691,14,6.482996
148.072176,16,6.56249
148.49662,16,6.662041
148.217616,16,6.739558
