#{"t_start": 1706144285.4672809, "env_id": "InvertedDoublePendulumBulletEnv-v0"}
r,l,t
315.930598,34,0.772457
222.626736,24,0.787013
353.220992,38,0.805712
213.475443,23,0.81538
259.758979,28,0.835899
306.508479,33,0.85443
288.22244,31,0.866886
287.950564,31,0.880917
371.964556,40,0.902715
250.386739,27,0.914273
259.815547,28,0.927245
269.358549,29,0.938977
315.963282,34,0.959535
287.625634,31,0.978136
278.56151,30,0.992115
250.657128,27,1.002863
278.568201,30,1.018703
306.048587,33,1.032056
194.195575,21,1.041012
297.099334,32,1.05287
250.114326,27,1.066209
278.5646,30,1.079953
352.475814,38,1.099389
297.468191,32,1.112507
278.447264,30,1.128076
231.617481,25,1.137732
222.576304,24,1.147559
409.406361,44,1.164552
371.854851,40,1.183257
222.44841,24,1.194642
259.876888,28,1.210529
269.153923,29,1.222832
203.673224,22,1.236225
203.856903,22,3.207307
278.64166,30,3.219762
334.607838,36,3.234954
408.491444,44,3.257957
530.83142,57,3.281431
231.747197,25,3.291942
240.937503,26,3.302334
296.911563,32,3.321923
371.958916,40,3.339479
315.809616,34,3.352683
269.237279,29,3.364321
203.968355,22,3.376083
213.41752,23,3.385043
623.995939,67,3.413469
316.135938,34,3.427211
389.681615,42,3.446877
250.518917,27,3.457149
372.009813,40,3.472327
278.811791,30,3.483277
409.496171,44,3.503217
250.473945,27,3.514708
297.066839,32,3.531345
287.791445,31,3.544344
269.412194,29,3.559325
259.375002,28,3.57149
353.017187,38,3.587992
334.300755,36,3.603232
372.506905,40,3.623617
269.323342,29,3.640713
454.232924,49,5.34571
203.930467,22,5.353849
325.449606,35,5.371423
296.8905,32,5.384148
231.879591,25,5.39473
250.426706,27,5.404973
343.773253,37,5.422245
324.947365,35,5.438246
297.414904,32,5.450715
399.717431,43,5.466943
241.24977,26,5.480346
241.500727,26,5.491721
260.136378,28,5.501935
269.342551,29,5.512914
213.274919,23,5.52482
240.937053,26,5.535007
241.297557,26,5.547781
232.25058,25,5.557343
222.697358,24,5.5697
213.115879,23,5.579159
297.511351,32,5.591636
305.981498,33,5.603615
381.710935,41,5.623033
222.700501,24,5.631662
232.027847,25,5.641042
231.689435,25,5.652806
325.52122,35,5.669374
399.850736,43,5.686085
372.157442,40,5.70161
297.240973,32,5.713702
408.941274,44,5.734243
231.964992,25,5.74467
222.740633,24,7.398117
222.663537,24,7.408078
315.81663,34,7.426345
212.790408,23,7.441459
241.2249,26,7.450722
334.696791,36,7.464725
297.5854,32,7.480128
269.072661,29,7.491764
259.803054,28,7.502093
371.752549,40,7.516877
530.034165,57,7.542215
287.874535,31,7.556868
325.108783,35,7.570034
259.758589,28,7.581046
325.675906,35,7.597886
306.198596,33,7.610857
231.632899,25,7.620091
409.112098,44,7.637003
306.501699,33,7.655991
399.861337,43,7.672704
213.205382,23,7.681299
250.599993,27,7.691996
316.012534,34,7.709115
400.33521,43,7.725386
222.671514,24,7.734313
241.171773,26,7.744172
390.467545,42,7.765798
344.111571,37,7.780428
213.203257,23,7.789653
260.183796,28,7.800185
297.106274,32,7.816402
362.16997,39,10.914702
352.831014,38,10.984244
390.393072,42,11.048773
204.048143,22,11.085297
316.048137,34,11.110453
278.734108,30,11.136233
362.529864,39,11.160211
333.948603,36,11.190893
278.744948,30,11.210274
353.369079,38,11.233309
493.54339,53,11.272138
185.39849,20,11.293829
465.024484,50,11.334012
203.969947,22,11.3522
240.990564,26,11.369015
353.088988,38,11.401217
231.721968,25,11.416295
296.960291,32,11.432663
269.393502,29,11.45404
185.449617,20,11.479125
259.561724,28,11.497256
325.414828,35,11.521141
203.705809,22,11.539617
287.831586,31,11.569462
213.273568,23,11.583616
213.232777,23,11.597571
287.811988,31,11.615107
213.304663,23,11.635215
362.644466,39,11.658942
334.909774,36,11.683216
315.80021,34,11.706628
315.822681,34,14.35439
185.48734,20,14.368141
297.184426,32,14.391134
436.839586,47,14.428688
175.683609,19,14.456732
324.953965,35,14.491941
297.330334,32,14.511064
297.468154,32,14.527614
315.33387,34,14.551272
390.385513,42,14.57309
325.112955,35,14.590758
194.518863,21,14.600284
288.219094,31,14.618178
306.521618,33,14.633901
231.663813,25,14.645956
194.786437,21,14.660243
287.579893,31,14.696749
315.491548,34,14.712987
222.093957,24,14.725325
231.790813,25,14.736525
250.493832,27,14.752722
241.276581,26,14.770543
297.293033,32,14.785655
306.24987,33,14.801552
296.776013,32,14.821965
250.636483,27,14.834018
381.001258,41,14.852681
278.547494,30,14.865885
203.786396,22,14.883536
343.699274,37,14.904286
231.836555,25,14.944112
278.657016,30,15.032796
286.952644,31,15.107972
250.372173,27,15.137206
203.924498,22,17.438898
194.573289,21,17.449738
241.2287,26,17.466537
296.866618,32,17.483257
222.670861,24,17.493855
222.281475,24,17.504165
306.403341,33,17.522219
409.284246,44,17.549226
540.278321,58,17.575312
315.782901,34,17.592668
212.94124,23,17.609288
306.691627,33,17.626872
241.112794,26,17.640733
287.976528,31,17.681195
194.589528,21,17.698219
222.596126,24,17.711093
222.825996,24,17.726499
194.634202,21,17.736997
213.30247,23,17.751586
222.181716,24,17.763246
278.637734,30,17.778892
222.557461,24,17.794805
287.297998,31,17.810793
240.984289,26,17.821969
260.355867,28,17.834404
250.058857,27,17.845551
315.877123,34,17.863711
260.100027,28,17.876236
213.396104,23,17.886336
231.595055,25,17.896586
334.73134,36,17.919717
296.997676,32,17.935693
362.544484,39,17.951793
306.301955,33,17.966173
362.778508,39,20.089287
315.895475,34,20.104951
212.899346,23,20.115755
213.151629,23,20.127636
203.746453,22,20.144015
185.279908,20,20.157099
