#{"t_start": 1706062314.138606, "env_id": "InvertedDoublePendulumBulletEnv-v0"}
r,l,t
278.676575,30,0.63576
250.657902,27,0.65233
203.721308,22,0.664183
194.379501,21,0.672141
316.190973,34,0.688779
419.206666,45,0.705408
371.863819,40,0.720112
241.027897,26,0.730447
297.407517,32,0.748273
343.790733,37,0.761696
232.014201,25,0.770359
222.116817,24,0.778876
409.24673,44,0.822152
278.143639,30,0.840031
352.310635,38,0.857522
362.606078,39,0.870938
176.019071,19,0.880352
241.315889,26,0.890789
185.059549,20,0.898422
194.765122,21,0.906018
287.609808,31,0.920133
287.664193,31,0.931788
464.366518,50,0.949359
465.36188,50,0.969652
250.441911,27,0.982508
194.212526,21,0.989823
316.232739,34,1.002263
269.073655,29,1.012824
269.182569,29,1.026547
269.135937,29,1.03675
428.4892,46,1.053174
278.612233,30,1.063911
213.431423,23,1.079161
222.596683,24,1.087602
231.631364,25,1.096511
343.831337,37,1.110379
287.775987,31,1.125083
316.386596,34,1.137472
288.076465,31,1.148836
241.458793,26,1.157823
241.228071,26,1.170289
203.902489,22,1.178343
297.190518,32,1.192909
296.902063,32,1.204284
399.802472,43,1.222953
362.388601,39,1.237302
203.677411,22,1.245423
278.555186,30,1.255725
222.307472,24,1.267604
334.746851,36,1.280421
268.853138,29,1.290335
279.049529,30,1.304867
250.591545,27,1.317559
325.34883,35,1.330773
278.715523,30,1.341325
269.289914,29,1.351638
333.985583,36,1.367672
372.042299,40,1.381599
203.972816,22,1.389416
343.676669,37,1.402634
250.539535,27,1.419631
399.757397,43,1.435903
465.522985,50,1.453662
353.235842,38,1.467532
343.785721,37,1.484476
222.149053,24,1.493035
287.732789,31,1.504301
288.083539,31,1.516049
278.606646,30,1.5335
334.452002,36,1.546092
203.863177,22,1.554083
315.937006,34,1.566435
399.584634,43,1.585803
277.952881,30,1.596448
175.891253,19,1.603665
259.945936,28,1.613963
269.058988,29,1.628735
315.848652,34,1.642554
250.527792,27,1.657878
381.325617,41,1.672982
325.266033,35,1.689447
390.760989,42,1.705323
287.651431,31,1.717818
203.789929,22,1.727606
259.791436,28,1.741907
260.128474,28,1.752718
306.719946,33,1.772416
259.763742,28,1.783633
260.02426,28,1.797426
324.802105,35,1.810454
306.249892,33,1.822369
259.537156,28,1.833532
287.282456,31,1.848592
213.029294,23,1.856472
352.704932,38,1.875556
213.322614,23,1.884811
222.70509,24,1.897472
250.159858,27,1.907248
166.483258,18,1.914011
260.275361,28,1.92452
232.064504,25,1.936725
278.501216,30,1.948022
241.188286,26,1.956932
343.083209,37,1.971344
334.182176,36,1.996094
241.041188,26,2.005057
222.886393,24,2.014532
269.198054,29,2.025853
334.383471,36,2.045734
343.937107,37,2.059438
315.931042,34,2.071844
306.609012,33,2.084946
306.215528,33,2.101147
259.908275,28,2.114789
306.548898,33,2.127455
268.960594,29,2.13802
259.556483,28,2.151906
390.638712,42,2.167989
297.293425,32,2.179967
231.766847,25,2.188641
371.688135,40,2.206812
259.567433,28,2.222286
334.377478,36,2.235919
231.472415,25,2.245716
175.78145,19,2.255436
390.249718,42,2.271061
240.940022,26,2.281323
362.850363,39,2.295397
316.056964,34,2.311254
241.519278,26,2.320193
343.746277,37,2.337181
259.343761,28,2.34816
194.352737,21,2.358477
324.625091,35,2.372645
250.519766,27,2.383259
418.732094,45,2.399985
268.818922,29,2.415003
250.239839,27,2.42436
390.564466,42,2.444286
250.809628,27,2.45449
269.011065,29,2.469005
381.291491,41,2.484159
222.412674,24,2.493125
325.404644,35,2.506059
222.641554,24,2.518662
213.183464,23,2.527275
399.541349,43,2.542513
241.054388,26,2.554092
250.644794,27,2.570174
250.69135,27,2.580782
278.580041,30,2.59097
260.021617,28,2.601191
222.388138,24,2.612911
306.693623,33,2.624261
381.703088,41,2.639379
371.495821,40,2.654146
353.370693,38,2.675477
417.595431,45,2.692144
204.197746,22,2.701293
278.434815,30,2.71207
259.556708,28,2.726484
428.211313,46,2.742571
185.170742,20,2.749531
269.022702,29,2.75914
390.063976,42,2.780256
334.800641,36,2.792653
287.282387,31,2.80413
268.904632,29,2.815357
306.605644,33,2.830936
231.959507,25,2.839641
268.486385,29,2.850297
241.114472,26,2.859292
306.510347,33,2.876405
325.602608,35,2.893784
250.568196,27,2.903938
231.872099,25,2.912418
287.979064,31,2.927744
306.402854,33,2.941053
241.209787,26,2.951509
352.972022,38,2.965393
316.022664,34,2.981583
278.131285,30,2.991977
287.629584,31,3.007881
297.477712,32,3.019736
203.471925,22,3.031818
353.315887,38,3.046013
400.001857,43,3.061676
194.756329,21,3.070691
316.02376,34,3.087593
259.52123,28,3.098682
287.60531,31,3.112457
297.111232,32,3.124785
232.215574,25,3.137306
278.463276,30,3.148476
306.413828,33,3.160096
222.437906,24,3.16877
362.646242,39,3.186038
297.202112,32,3.197113
241.066755,26,3.207109
259.866835,28,3.22034
250.14436,27,3.234194
436.723032,47,3.251347
231.786121,25,3.259992
287.692171,31,3.270864
288.136547,31,3.286123
428.176631,46,3.302282
324.902465,35,3.314302
306.192353,33,3.325839
250.825337,27,3.340812
361.774036,39,3.355341
231.949039,25,3.364445
334.354609,36,3.37652
344.163551,37,3.394101
250.27952,27,3.403801
436.6795,47,3.419925
185.222273,20,3.426821
241.053925,26,3.443697
278.317404,30,3.45425
269.164346,29,3.465344
213.041629,23,3.473499
363.071506,39,3.490632
241.410286,26,3.500523
278.612068,30,3.510885
268.938242,29,3.521538
269.341812,29,3.534924
259.85004,28,3.54602
381.633534,41,3.565221
353.045792,38,3.578757
259.761991,28,3.592458
334.93213,36,3.606234
381.184751,41,3.621795
362.824231,39,3.635196
269.374758,29,3.648561
428.039343,46,3.668741
204.008237,22,3.679875
305.927782,33,3.69175
333.790423,36,3.708858
278.134156,30,3.720914
315.665043,34,3.732966
268.746777,29,3.743207
316.025129,34,3.759488
306.563998,33,3.771056
203.760127,22,3.779437
231.529506,25,3.792369
287.59217,31,3.806187
399.5033,43,3.82201
222.418561,24,3.831163
296.985669,32,3.842582
240.806424,26,3.85497
269.221578,29,3.866305
269.505471,29,3.876595
241.275812,26,3.88561
456.841443,49,3.910969
222.426601,24,3.920092
297.518155,32,3.932264
315.818674,34,3.944329
240.986883,26,3.957332
269.115823,29,3.968214
231.809218,25,3.978172
222.715651,24,3.986519
352.756594,38,4.004067
203.784276,22,4.016246
324.642101,35,4.03009
334.884688,36,4.043025
316.230299,34,4.058773
371.301422,40,4.07328
287.629148,31,4.084604
250.338418,27,4.09456
222.608308,24,4.106138
288.033225,31,4.11839
381.151055,41,4.137015
