#{"t_start": 1706153419.159721, "env_id": "InvertedDoublePendulumBulletEnv-v0"}
r,l,t
381.100386,41,0.608271
287.616493,31,0.624715
222.30475,24,0.637458
418.787,45,0.65885
250.620949,27,0.679034
259.68416,28,0.692581
297.261601,32,0.706775
203.600494,22,0.715108
175.730743,19,0.727267
231.626353,25,0.737095
353.392726,38,0.752699
259.779415,28,0.763123
269.206892,29,0.778318
344.230596,37,0.797476
222.074005,24,0.807482
315.021855,34,0.821194
343.933559,37,0.838807
287.946275,31,0.85009
231.755523,25,0.860862
259.717255,28,0.87193
362.509909,39,0.889394
231.608804,25,0.899115
325.366249,35,0.915462
287.881744,31,0.928508
213.10522,23,0.941517
437.061323,47,0.96011
315.908884,34,0.974109
185.351559,20,0.981439
240.927546,26,0.996094
325.735514,35,1.012824
278.596017,30,1.024801
250.813788,27,1.034814
315.854407,34,2.479378
353.577567,38,2.494827
353.040284,38,2.509327
334.837427,36,2.52267
287.720923,31,2.543957
203.539959,22,2.553479
315.793894,34,2.566046
250.509982,27,2.577874
260.1028,28,2.59316
316.019394,34,2.606746
334.612397,36,2.620475
203.94042,22,2.628662
334.496091,36,2.647788
371.475348,40,2.665223
212.977315,23,2.674572
306.253935,33,2.68666
296.930153,32,2.701739
334.677826,36,2.715462
259.888586,28,2.726271
381.375854,41,2.741169
269.602461,29,2.754774
344.239454,37,2.772611
259.897096,28,2.78565
204.065215,22,2.795027
250.511624,27,2.808557
250.640303,27,2.818546
306.700316,33,2.831857
231.809757,25,2.841279
334.56078,36,2.86057
268.93353,29,2.872753
325.564646,35,2.888894
259.398741,28,2.903434
241.180537,26,4.23455
315.242345,34,4.249185
269.58547,29,4.260656
268.980577,29,4.272481
269.186434,29,4.296736
259.952539,28,4.310392
268.749693,29,4.323373
324.985316,35,4.344149
269.147335,29,4.365938
343.557726,37,4.384982
250.388396,27,4.400918
250.780597,27,4.413628
409.252663,44,4.438523
231.63586,25,4.44878
250.35339,27,4.459717
222.612596,24,4.469364
194.678459,21,4.482338
465.877083,50,4.502031
352.891149,38,4.52213
194.748669,21,4.531162
315.524405,34,4.548593
250.143181,27,4.559875
334.948207,36,4.575586
232.030584,25,4.585621
288.070124,31,4.602342
240.95678,26,4.612382
297.416259,32,4.6287
231.795577,25,4.640244
249.886654,27,4.65603
333.986801,36,4.670699
306.392342,33,4.683624
297.442945,32,4.69529
372.103183,40,4.712953
287.971729,31,5.98631
278.523304,30,5.997187
222.587438,24,6.006473
334.901387,36,6.027028
297.077693,32,6.039138
231.92142,25,6.049454
287.575849,31,6.062089
325.267503,35,6.078719
287.942165,31,6.092542
334.432351,36,6.106737
287.868342,31,6.118648
278.444694,30,6.137837
334.513294,36,6.152064
268.955942,29,6.162591
325.18661,35,6.177238
222.689482,24,6.190126
240.931228,26,6.199921
213.090415,23,6.208577
204.046596,22,6.217483
259.811425,28,6.231269
269.745799,29,6.245404
372.029156,40,6.260636
259.790975,28,6.27144
297.451831,32,6.286935
381.069049,41,6.302655
456.280508,49,6.320956
363.137747,39,6.335311
474.704546,51,6.362663
334.741277,36,6.376881
362.20595,39,6.391888
231.723331,25,6.402024
241.36701,26,7.745079
268.885356,29,7.759966
250.555487,27,7.769721
250.811432,27,7.781617
194.649314,21,7.793579
297.398341,32,7.806383
213.482931,23,7.815403
194.551104,21,7.824094
241.556187,26,7.838266
306.207344,33,7.850759
390.135954,42,7.870992
269.498004,29,7.882621
371.529698,40,7.901409
194.670422,21,7.910068
241.217108,26,7.920638
250.256942,27,7.931272
409.530216,44,7.952848
288.01243,31,7.964472
231.853768,25,7.977026
231.77935,25,7.986647
259.643816,28,8.000931
250.578421,27,8.011513
232.181261,25,8.020788
260.082749,28,8.031972
213.26715,23,8.044271
231.969276,25,8.053455
372.127876,40,8.068352
241.090727,26,8.081294
259.67799,28,8.094952
269.187087,29,8.105784
222.493374,24,8.115454
352.466976,38,8.129773
203.859463,22,8.140605
297.181735,32,8.154288
259.502699,28,8.164767
287.36141,31,9.458266
250.428025,27,9.475345
325.170504,35,9.489864
316.100563,34,9.502751
287.742124,31,9.5146
231.868839,25,9.528345
306.13314,33,9.541858
241.05071,26,9.551334
353.180393,38,9.569616
241.04567,26,9.583631
260.16342,28,9.594736
343.449712,37,9.608317
166.411843,18,9.614892
297.063622,32,9.629698
306.705462,33,9.642845
297.779124,32,9.654549
222.28259,24,9.663734
381.522831,41,9.68712
315.762285,34,9.699858
437.260814,47,9.717901
278.263218,30,9.72954
204.070108,22,9.741731
306.413391,33,9.754685
287.733525,31,9.766266
390.67083,42,9.781496
296.465466,32,9.798764
278.302734,30,9.813819
259.8506,28,9.824482
324.992548,35,9.838376
231.729131,25,9.850944
474.919964,51,9.870742
343.681567,37,11.149674
259.414833,28,11.161351
232.043944,25,11.175205
