#{"t_start": 1706066799.7137952, "env_id": "InvertedDoublePendulumBulletEnv-v0"}
r,l,t
334.761476,36,0.695014
390.718995,42,0.714184
334.717224,36,0.728115
362.238369,39,0.741739
287.806358,31,0.758231
306.495625,33,0.769986
278.273679,30,0.781707
343.786918,37,0.798485
353.271645,38,0.816106
287.907695,31,0.827383
213.261828,23,0.835692
259.965873,28,0.845918
212.886191,23,0.857769
250.413498,27,0.867591
259.505341,28,0.877519
231.732671,25,0.886126
353.155563,38,0.906746
446.390862,48,0.924118
260.068436,28,0.933667
231.640129,25,0.942337
418.625123,45,0.962088
287.914918,31,0.973359
175.903539,19,0.979991
315.882751,34,0.991518
371.706416,40,1.012262
287.759985,31,1.024333
409.548426,44,1.040698
297.476654,32,1.05173
324.761384,35,1.067598
250.226696,27,1.077536
315.997321,34,1.090329
315.803398,34,1.103673
288.033224,31,1.123374
315.820812,34,1.135972
194.529101,21,1.143797
278.624618,30,1.15435
353.341139,38,1.171563
250.279002,27,1.18179
259.76294,28,1.191507
353.283777,38,1.205038
259.917133,28,1.219475
437.935642,47,1.242441
456.468224,49,1.261522
325.351829,35,1.274271
334.565841,36,1.2907
399.946641,43,1.306076
241.152715,26,1.315712
287.845124,31,1.326652
278.260514,30,1.340198
250.360872,27,1.351806
241.261874,26,1.365876
259.926835,28,1.376496
203.605615,22,1.387835
241.333365,26,1.400239
213.021995,23,1.408217
259.686846,28,1.418504
324.942815,35,1.434499
222.273705,24,1.44316
297.370479,32,1.45491
297.199964,32,1.466646
231.969165,25,1.483295
241.333394,26,1.492539
194.597456,21,1.499856
259.773574,28,1.510521
241.418979,26,1.523174
334.459438,36,1.536833
268.601087,29,1.547603
334.446234,36,1.560838
231.895576,25,1.5724
315.836313,34,1.585298
418.750245,45,1.60651
250.395432,27,1.617842
419.184742,45,1.637371
268.830017,29,1.648463
278.451645,30,1.658876
306.67947,33,1.671011
399.501377,43,1.68963
325.333008,35,1.702396
334.128361,36,1.718972
390.565397,42,1.736592
241.263659,26,1.751202
353.394533,38,1.766232
390.833406,42,1.781761
343.460745,37,1.796544
250.331464,27,1.809515
231.624844,25,1.818813
241.057022,26,1.831344
287.585981,31,1.842061
297.087318,32,1.857427
371.789419,40,1.872034
269.182635,29,1.884321
241.113802,26,1.894539
353.258974,38,1.911768
241.530011,26,1.921487
278.464579,30,1.936259
455.468896,49,1.954209
324.865386,35,1.970519
344.25088,37,1.984305
259.864995,28,1.994703
409.540413,44,2.010825
250.660312,27,2.023845
324.988403,35,2.037431
250.473305,27,2.052117
455.767818,49,2.069815
400.581891,43,2.088492
232.097567,25,2.099399
250.297116,27,2.109099
297.464514,32,2.120311
269.109022,29,2.134333
241.114738,26,2.144845
409.74097,44,2.164053
325.459745,35,2.177476
297.519091,32,2.192984
306.67744,33,2.205088
269.025191,29,2.215789
316.152345,34,2.228215
250.701814,27,2.241337
278.649611,30,2.25262
222.423568,24,2.261415
288.078852,31,2.276052
362.780895,39,2.292522
231.797651,25,2.302161
232.351953,25,2.311264
212.973001,23,2.320401
390.637041,42,2.339271
362.528945,39,2.35406
428.446067,46,2.370942
269.159492,29,2.385576
278.379504,30,2.400928
278.444501,30,2.411851
343.362181,37,2.425534
222.723055,24,2.435518
399.961059,43,2.455604
268.867218,29,2.466866
288.229224,31,2.478717
231.845881,25,2.487329
278.447254,30,2.506495
222.55713,24,2.516079
447.181435,48,2.533493
259.664669,28,2.543994
203.461956,22,2.555255
269.012537,29,2.566994
203.874748,22,2.574532
362.434901,39,2.5894
325.485258,35,2.605789
484.264089,52,2.631582
213.118742,23,2.639365
260.057155,28,2.650171
259.838818,28,2.664384
456.206692,49,2.681951
409.555975,44,2.698052
269.05994,29,2.708074
222.551683,24,2.719828
231.56644,25,2.728117
259.734397,28,2.744737
269.337032,29,2.756254
334.310233,36,2.773717
241.088379,26,2.784303
278.761237,30,2.794688
287.977362,31,2.806236
268.825878,29,2.820446
278.557341,30,2.831734
222.485781,24,2.840121
418.626622,45,2.861894
269.206153,29,2.875148
278.544205,30,2.886639
361.968468,39,2.902321
278.421953,30,2.91319
446.835058,48,2.93458
241.034363,26,2.943527
353.38811,38,2.957863
306.406988,33,2.972544
241.26732,26,2.986852
287.798992,31,2.997798
297.314913,32,3.036378
343.967837,37,3.056036
428.193635,46,3.075699
297.218618,32,3.090382
269.102568,29,3.100865
391.060941,42,3.11581
268.846925,29,3.128744
203.722959,22,3.137597
297.252567,32,3.149243
315.786892,34,3.160839
278.661041,30,3.175103
288.141996,31,3.186273
204.197078,22,3.197515
231.361713,25,3.206716
259.608361,28,3.219956
306.490327,33,3.231908
194.426096,21,3.239093
278.33664,30,3.249888
194.564057,21,3.260089
297.311194,32,3.271585
307.07451,33,3.2837
315.927558,34,3.29578
278.575119,30,3.312246
259.90882,28,3.326714
306.658297,33,3.33865
260.151207,28,3.34894
259.530103,28,3.362129
222.749376,24,3.370685
278.348442,30,3.381516
381.15526,41,3.395633
306.513248,33,3.412651
353.159632,38,3.430264
390.44771,42,3.447024
212.848947,23,3.457425
232.061611,25,3.470722
251.006646,27,3.480853
316.1057,34,3.493167
222.563359,24,3.504207
306.323373,33,3.519697
250.855531,27,3.529465
213.343553,23,3.537794
325.408385,35,3.553569
268.984589,29,3.567518
268.890569,29,3.577379
222.490981,24,3.586727
344.238243,37,3.599793
278.607591,30,3.613291
203.806979,22,3.620895
250.701355,27,3.629967
231.821029,25,3.639183
372.032337,40,3.661425
288.119899,31,3.672791
231.861555,25,3.68301
288.006654,31,3.693709
455.978689,49,3.713862
334.779356,36,3.726782
372.096227,40,3.74102
306.308915,33,3.752928
241.294444,26,3.765706
390.027051,42,3.782761
343.697466,37,3.795655
259.73412,28,3.805711
325.578321,35,3.821188
231.764526,25,3.830097
427.984801,46,3.845977
297.365906,32,3.856801
203.621464,22,3.8676
213.058206,23,3.875321
352.966799,38,3.894857
268.73563,29,3.905212
250.540718,27,3.918263
306.594288,33,3.929639
194.202539,21,3.937887
259.836473,28,3.947708
232.045389,25,3.959706
325.221969,35,3.972765
316.015119,34,3.985093
259.628703,28,3.994864
288.018101,31,4.012047
428.37298,46,4.028667
222.226033,24,4.037093
222.402939,24,4.045493
325.196774,35,4.062663
297.15369,32,4.073956
231.943632,25,4.082617
232.116699,25,4.091145
306.669592,33,4.105626
399.821685,43,4.124726
287.938997,31,4.136552
250.492071,27,4.146616
260.037194,28,4.159827
259.861749,28,4.170477
213.183361,23,4.178965
334.713368,36,4.191755
324.528908,35,4.207988
175.914158,19,4.215137
297.142994,32,4.231109
250.676986,27,4.241267
315.406402,34,4.25669
390.899383,42,4.271858
203.766067,22,4.279512
353.141535,38,4.293085
194.55495,21,4.30418
240.899549,26,4.314342
204.283846,22,4.322209
316.092464,34,4.336818
315.444293,34,4.353313
269.149134,29,4.364151
269.240665,29,4.374555
306.731243,33,4.386878
288.051103,31,4.401282
306.372716,33,4.413168
297.202435,32,4.424907
269.600343,29,4.434987
287.965209,31,4.451325
297.655181,32,4.462192
250.762086,27,4.472511
306.556207,33,4.484129
250.725741,27,4.497625
287.653098,31,4.509069
231.524439,25,4.517662
241.274472,26,4.527338
222.502962,24,4.538656
241.170755,26,4.55376
568.872468,61,4.576029
203.84353,22,4.584068
465.287147,50,4.605305
325.163398,35,4.617706
315.627633,34,4.63007
484.502801,52,4.648132
250.200793,27,4.665965
231.826511,25,4.674906
353.631574,38,4.688938
447.244638,48,4.705852
268.962012,29,4.719964
250.293495,27,4.730073
231.823021,25,4.738684
259.624782,28,4.748992
288.26499,31,4.764378
316.255529,34,4.780005
204.144226,22,4.787787
222.452531,24,6.181332
138.656159,15,6.416216
148.083217,16,6.679702
148.152263,16,6.925485
138.705365,15,7.156826
148.241554,16,7.43141
138.774806,15,7.674776
148.293735,16,7.92294
148.473437,16,8.169886
138.99651,15,8.408532
138.634359,15,8.641702
139.169754,15,8.90918
139.17359,15,9.145068
148.422675,16,9.405871
129.476543,14,9.626969
139.033515,15,9.863057
148.160556,16,10.113112
138.914302,15,10.350299
129.58182,14,10.572008
148.24323,16,10.822629
138.787419,15,11.052545
138.970837,15,11.289863
138.829438,15,11.523147
138.977736,15,11.755355
138.977212,15,11.986911
138.709039,15,12.224427
148.42366,16,12.481004
138.855139,15,12.720361
138.887909,15,12.949783
129.686522,14,13.172775
129.585854,14,13.38784
148.155187,16,13.659252
148.2003,16,13.894932
129.674776,14,14.105246
138.907201,15,14.322586
138.947236,15,14.542746
129.712661,14,14.744637
138.853491,15,14.967306
148.187633,16,15.19995
138.699268,15,15.417447
148.493426,16,15.650037
138.707876,15,15.873607
148.453208,16,16.105986
129.642197,14,16.310723
148.061877,16,16.549538
138.883952,15,16.773333
129.596093,14,16.975803
129.530932,14,17.183671
129.444898,14,17.389375
148.1587,16,17.64262
427.295791,46,18.326377
446.550911,48,19.061541
306.163043,33,19.56665
512.020619,55,20.410297
334.380249,36,20.960502
352.889009,38,21.548913
362.208846,39,22.146483
353.111639,38,22.750536
465.505268,50,23.517717
492.997685,53,24.392897
446.747936,48,25.188866
427.773513,46,25.955697
661.967608,71,27.090422
643.028637,69,28.186134
343.155004,37,28.76974
399.470086,43,29.461321
904.838265,97,30.998998
530.096604,57,31.897768
586.252602,63,32.91206
436.316691,47,33.667959
576.700145,62,34.677101
763.935283,82,35.970939
529.802919,57,36.871029
576.705309,62,37.957819
464.156756,50,38.728372
510.70679,55,39.620105
810.59981,87,40.980001
538.876099,58,41.941496
548.518101,59,42.975499
604.567413,65,44.067524
810.082183,87,45.485798
1119.722934,120,47.287902
744.618109,80,48.52159
463.82985,50,49.289452
641.5135,69,50.343662
501.437088,54,51.175712
865.577413,93,52.755062
632.624603,68,53.88558
950.61829,102,55.56181
1053.599038,113,57.352623
828.855592,89,58.834688
547.910803,59,59.715257
642.079883,69,60.767156
632.377717,68,61.853663
891.418944,96,63.520536
838.650228,90,65.020883
585.744709,63,66.109119
548.099563,59,67.043266
1491.899084,160,69.660918
959.079096,103,71.289992
585.837796,63,72.28967
1007.155281,108,74.000123
642.004258,69,75.082334
941.143977,101,76.63044
754.217037,81,77.887858
407.689976,44,78.598541
623.053511,67,79.745369
641.609122,69,80.834567
595.081913,64,81.858247
670.270005,72,83.012556
604.115535,65,84.03921
1194.215737,128,86.151532
435.887488,47,86.993845
463.57195,50,87.802879
595.122035,64,88.877444
557.116491,60,89.869451
716.476236,77,91.201199
866.167136,93,92.791728
772.943348,83,94.255797
837.660361,90,95.782807
