#{"t_start": 1706037184.7484045, "env_id": "LunarLander-v2"}
r,l,t
-122.028981,54,10.827745
-392.451439,60,10.857892
-275.163927,79,10.894675
-252.046889,87,10.938617
-147.455319,77,10.975426
-155.3806,70,11.011569
-135.639538,53,11.037697
-400.725774,89,11.088744
-477.065836,87,11.132957
-140.152747,54,11.161028
-119.21916,70,11.193779
-103.483634,64,11.227017
-159.577464,58,11.256634
-147.396581,55,11.283153
-105.291844,78,11.322762
-127.821259,66,11.354958
-465.560776,61,11.385378
-83.547052,52,11.410139
-155.767,70,11.445638
-2.760449,81,11.494694
-157.340179,70,11.531262
-115.107168,63,11.562802
-575.179514,83,11.603307
-162.782246,74,11.64119
-129.902188,56,11.66986
-414.212789,66,11.701185
-123.481781,52,11.725817
-375.289458,79,11.767259
-115.383413,83,11.806546
-103.296293,75,11.845236
-124.142841,78,11.882866
-108.877128,60,11.919329
-167.754467,62,11.951109
-154.854177,69,11.985009
0.793543,88,12.025906
-341.888344,87,12.070091
-164.874483,68,12.102678
-291.790663,60,12.130823
5.643086,70,12.168578
-239.663492,54,12.195134
-163.564419,66,12.226246
-146.511212,53,12.25631
-324.124743,91,12.301029
-252.341158,79,12.350751
-113.17577,59,12.381545
-274.707624,81,12.420308
-170.369689,60,12.451388
-117.645448,57,12.479316
-122.627211,58,12.507722
-156.667516,86,12.547832
-136.565848,71,12.586772
-162.304525,57,12.613944
-208.248183,85,12.657141
-218.243845,67,12.69032
-390.52893,89,12.732665
-252.853279,62,12.775008
-126.714804,60,12.80345
-275.638377,76,12.839208
-161.632306,80,12.879562
-118.63305,59,12.908625
-164.591321,70,12.941587
-174.012587,55,12.973273
-312.544713,51,12.999302
-14.852723,107,13.049826
-163.37818,70,13.085611
-334.674158,80,13.12454
11.520154,74,13.161172
29.290773,70,13.208509
-204.709799,71,13.242031
-279.557193,69,13.278963
-155.103906,82,13.318988
-61.31092,64,13.350027
-375.89501,62,13.38386
-521.651153,88,13.427965
-334.684633,74,13.463283
-238.837356,120,13.524173
-305.513005,60,13.553339
-133.786184,87,13.60143
-178.75618,86,13.644264
-260.560695,73,13.691117
-291.672486,73,13.727708
-510.485156,75,13.763014
-493.632578,92,13.809258
-395.009596,78,13.846978
-180.750422,65,13.87788
-187.763777,61,13.910043
-119.938511,58,13.938891
-113.383739,58,13.967151
-196.68356,57,13.994302
-147.783498,55,14.023654
-89.362424,78,14.061929
-133.561056,91,14.117349
-306.234847,83,14.159604
-397.863947,66,14.191468
-220.637962,86,14.235317
-191.746619,63,14.266604
-116.855965,61,14.296332
-144.804035,72,14.333933
-98.027487,83,14.374623
-377.590686,80,14.561991
-148.176279,79,14.60277
-370.231954,109,14.657738
-112.507242,53,14.683785
-157.19323,77,14.731472
-107.215176,53,14.757388
-71.023706,65,14.788724
-207.80859,65,14.819951
-164.135672,110,14.878314
-374.428309,92,14.922588
-125.038201,86,14.966489
-138.906759,74,15.004667
-157.559545,61,15.036732
-126.198104,72,15.071922
-165.389352,63,15.101928
-277.11052,86,15.145452
-156.007947,91,15.19638
-342.706342,91,15.24174
-232.986695,61,15.272583
-181.75255,72,15.308397
-28.659716,65,15.342454
-117.751098,59,15.370835
-216.433586,71,15.405221
-234.792465,63,15.435096
-131.603222,64,15.468797
-390.568139,73,15.503442
-164.334527,85,15.545738
-321.701628,90,15.589834
-147.803373,54,15.623826
-145.919206,63,15.657518
-135.680044,51,15.683331
-221.83484,82,15.722728
-123.754268,58,15.752962
-161.348802,65,15.785718
-136.861772,57,15.813379
-164.941659,61,15.842501
-173.008176,70,15.878076
-130.516328,73,15.913985
-249.676124,63,15.944577
-312.5541,75,15.98382
-107.004493,63,16.021797
-373.760123,51,16.047174
-133.635648,59,16.077876
-649.867994,72,16.1137
-130.778324,83,16.155284
-157.282823,65,16.192725
-380.791954,132,16.254351
-169.341829,71,16.292587
-138.063709,56,16.321013
-98.378651,84,16.359981
-188.047096,61,16.391825
-211.884206,62,16.422491
-155.805424,65,16.461089
-124.483144,63,16.496167
-134.608742,83,16.535277
-335.565753,80,16.57533
-118.722529,73,16.612382
-211.274858,92,16.655161
-148.043816,66,16.691088
-310.774603,81,16.730783
-152.976262,77,16.767485
-121.532095,75,16.806483
-121.835363,84,16.847634
-137.89433,73,16.884755
-429.190163,81,16.930618
-114.898915,56,16.956987
-135.994135,64,16.990495
-135.668123,69,17.023549
-132.326431,82,17.062706
-799.285016,77,17.103056
-721.826346,71,17.138349
-126.498455,73,17.172899
-356.681168,76,17.213977
-241.370552,63,17.245338
-124.120834,62,17.275661
-89.256519,54,17.305629
-167.902054,75,17.347672
-481.767142,83,17.387511
-135.861251,55,17.417887
-162.014106,63,17.449105
-155.265015,66,17.480177
-168.158232,64,17.513321
-121.297266,63,17.543528
-329.180525,64,17.574107
-87.855798,91,17.621135
-163.202908,68,17.653872
-175.326761,77,17.690958
-108.506312,83,17.73306
-137.76385,71,17.773646
-115.65007,62,17.803208
-160.039551,90,17.849446
-105.837855,56,17.876037
-169.977375,65,17.906836
-148.467433,79,17.949623
-141.755958,79,17.987418
-101.765885,53,18.012307
-114.397051,56,18.041214
-177.660441,64,18.073052
-105.033657,50,18.097071
-133.607158,60,18.127773
-138.402761,51,18.160167
-142.620663,57,18.189229
-433.60573,51,18.214048
-354.052829,93,18.261742
-198.791574,76,18.299876
-114.373861,57,18.329533
-118.874825,84,18.370323
-170.509609,76,18.406391
-120.901277,59,18.438281
-165.57177,87,18.480151
-138.781026,59,18.509001
-167.49932,63,18.541798
-130.122015,71,18.582547
