#{"t_start": 1706093021.791117, "env_id": "InvertedDoublePendulumBulletEnv-v0"}
r,l,t
268.991006,29,0.616411
269.185323,29,0.630986
231.972782,25,0.643125
194.724595,21,0.651044
250.113045,27,0.666026
278.53519,30,0.678083
175.95815,19,0.685383
241.235497,26,0.697426
259.770425,28,0.714233
306.497933,33,0.727507
259.92321,28,0.737898
231.843242,25,0.748275
175.77813,19,0.759724
259.769915,28,0.770209
380.617927,41,0.787214
399.813497,43,0.803838
324.777837,35,0.826123
362.624816,39,0.841131
428.623689,46,0.858251
269.23535,29,0.869563
241.131551,26,0.882893
259.979947,28,0.896768
400.292454,43,0.917414
232.16132,25,0.931689
222.339116,24,0.948533
306.13176,33,0.964465
278.385444,30,0.977934
390.652311,42,0.996785
362.085519,39,1.01476
213.194642,23,1.023489
353.399035,38,1.042353
381.25728,41,1.05799
241.423759,26,1.071317
344.058883,37,1.086365
297.0213,32,1.098857
315.398986,34,1.111664
306.826442,33,1.12811
222.406927,24,1.141526
231.929648,25,1.152053
324.704656,35,1.165708
353.257182,38,1.184
241.182048,26,1.194177
250.346476,27,1.204659
241.147484,26,1.215204
408.053634,44,1.23529
223.078589,24,1.247573
297.444403,32,1.260123
268.937305,29,1.271257
353.134934,38,1.289199
325.280034,35,1.303494
372.340105,40,1.318787
287.907885,31,1.33065
325.070159,35,1.350352
371.805065,40,1.366118
212.915484,23,1.375038
260.115004,28,1.385667
268.973261,29,1.400234
203.611936,22,1.409186
175.900787,19,1.416662
296.804899,32,1.429153
343.251043,37,1.446807
222.603538,24,1.459134
297.54787,32,1.471713
343.924587,37,1.485873
334.715947,36,1.503168
362.443918,39,1.518551
296.973047,32,1.531041
222.754139,24,1.540047
353.148354,38,1.558315
325.733097,35,1.576662
222.276755,24,1.58653
250.541545,27,1.597691
259.765021,28,1.613637
250.696127,27,1.62546
222.610218,24,1.635448
250.820669,27,1.646863
297.291793,32,1.663721
231.991593,25,1.673193
557.126791,60,1.699833
269.178434,29,1.711069
194.786619,21,1.722952
287.740795,31,1.735038
324.953965,35,1.748513
259.821491,28,1.759302
325.201084,35,1.778937
185.283864,20,1.790326
297.72039,32,1.805005
306.564343,33,1.819064
334.508199,36,1.837113
343.807414,37,1.851982
325.076066,35,1.865827
269.277911,29,1.877198
