#{"t_start": 1706061545.3328736, "env_id": "LunarLander-v2"}
r,l,t
-781.37446,132,0.267458
-1205.975996,166,0.369727
-207.237247,67,0.410882
-130.95666,68,0.454961
-636.921713,81,0.513811
-159.460762,74,0.585443
-594.206815,91,0.669206
-593.31665,84,0.722983
-793.046762,80,0.85679
-695.098187,95,0.914177
-1304.33437,236,1.075855
-1183.669977,218,1.260154
-916.067122,150,1.385518
-824.0618,126,1.489291
-317.234667,74,1.548948
-537.881065,94,1.625446
-778.273809,73,1.693029
-173.895087,71,1.74958
-150.569431,70,1.8065
-157.894145,80,1.862548
-533.261504,93,1.921706
-546.086373,77,1.966614
-1592.593408,178,2.078267
-722.86337,106,2.141278
-1299.770389,112,2.218796
-436.816697,109,2.28588
-471.846935,85,2.335953
-696.542461,110,2.404092
-226.381712,111,2.469006
-98.927198,60,2.506779
-513.12056,69,2.550043
-338.626294,91,2.605584
-726.272361,417,2.860124
-422.018225,76,2.907436
-147.706349,57,2.942658
-1600.693124,155,3.03639
-107.573626,53,3.067889
8.205432,87,3.121661
-680.003144,91,3.175381
-122.129932,60,3.214541
-121.244511,54,3.252138
-681.282053,71,3.294239
-146.1937,68,3.337273
-436.671142,85,3.386373
-696.564693,77,3.434695
-352.093201,241,3.578632
-1919.34339,183,3.69107
-163.579444,78,3.739182
-776.999693,85,3.795459
-673.763656,78,3.843565
-85.504026,89,3.896398
-555.485752,72,3.940888
-322.077804,216,4.069423
-126.620828,66,4.107831
-261.926605,192,4.220044
-126.075413,75,4.268145
-40.316181,91,4.328866
-163.585435,64,4.370054
-297.974715,88,4.427144
-412.273835,83,4.479281
-481.925942,72,4.522176
-2554.592425,212,4.652955
-248.850062,80,4.700811
-90.355532,52,4.733164
-168.695781,63,4.781469
-123.892639,57,4.814684
-143.865406,67,4.857574
-649.116307,69,4.899884
-518.095372,82,4.947212
-126.384783,61,4.985798
-418.692289,57,5.019942
-511.515063,93,5.075782
-471.914816,98,5.139037
-155.464753,64,5.17941
-111.859264,80,5.227413
-454.926824,75,5.275747
-144.848173,73,5.320596
-424.536314,54,5.352588
-1088.589561,263,5.51212
-442.070935,77,5.557095
-121.953306,85,5.616014
-479.658168,64,5.656276
-366.411403,83,5.70972
-124.43844,59,5.744679
-119.113592,67,5.786662
-108.795164,76,5.83219
-136.246974,89,5.885992
-337.907132,51,5.917419
-623.178833,65,5.963113
-473.42407,55,5.998991
-150.30598,63,6.037529
-396.436748,93,6.094511
-152.503164,61,6.131169
-137.673516,56,6.164207
-282.558323,101,6.226801
-128.627254,57,6.260324
-126.383634,60,6.305923
-155.401895,96,6.361707
-164.71735,70,6.404884
-744.764281,74,6.451667
-155.322258,94,6.509211
-124.289664,59,6.544864
-133.970036,58,6.579264
-133.448354,54,6.613293
-144.621337,66,6.657984
8.238713,110,6.72465
-89.418465,53,9.896313
-101.228853,87,9.969615
-138.510037,65,10.012418
-138.032616,67,10.052877
-150.681566,72,10.097715
-416.101753,56,10.133396
-523.884317,64,10.179114
-90.649588,53,10.21333
-580.159204,74,10.259032
-123.318058,72,10.304283
-165.990666,75,10.348656
-166.45348,63,10.385362
-132.07393,54,10.421215
-121.188268,78,10.484064
-112.083918,62,10.533481
-63.35467,75,10.578732
-108.012166,59,10.615688
26.554072,82,10.665592
-136.636558,56,10.698441
-95.670667,60,10.737417
-495.600158,102,10.799417
-144.644589,70,10.843646
-119.455002,56,10.884771
-98.305866,57,10.921894
