#{"t_start": 1706129830.47104, "env_id": "InvertedDoublePendulumBulletEnv-v0"}
r,l,t
306.117282,33,0.610546
306.400488,33,0.626497
325.282982,35,0.639806
315.829581,34,0.653139
305.819757,33,0.672497
334.767044,36,0.692899
362.697287,39,0.707647
213.032698,23,0.718252
400.0852,43,0.737856
241.43709,26,0.747355
231.914624,25,0.756486
185.234792,20,0.764179
381.263621,41,0.782851
269.405996,29,0.796757
287.75833,31,0.80811
240.881836,26,0.819561
390.374095,42,0.840204
250.284519,27,0.850192
287.520066,31,0.861855
269.153344,29,0.872714
259.897524,28,0.886693
287.814783,31,0.89829
268.987186,29,0.912841
306.651656,33,0.925383
231.628705,25,0.940513
185.161234,20,0.947771
203.656806,22,0.955675
213.177849,23,0.964364
203.832274,22,0.976053
194.632549,21,0.98504
316.127624,34,0.997408
203.880852,22,1.011887
306.838169,33,1.027716
268.942892,29,2.742425
288.001259,31,2.754416
203.839744,22,2.762425
241.381521,26,2.776324
334.317563,36,2.789816
278.529394,30,2.801481
185.093576,20,2.808805
241.482754,26,2.821779
390.301128,42,2.837611
259.825377,28,2.850505
259.789067,28,2.861931
222.607729,24,2.877492
390.653532,42,2.894601
334.753197,36,2.909751
175.919225,19,2.918313
521.441935,56,2.947165
250.488823,27,2.964507
316.115949,34,2.97684
269.270763,29,2.987881
362.919912,39,3.00492
259.861068,28,3.015157
250.454942,27,3.024667
334.678448,36,3.037516
325.063881,35,3.053102
278.56135,30,3.068193
492.085277,53,3.087403
343.648235,37,3.100514
297.210414,32,3.115184
268.88392,29,3.125561
231.508129,25,3.134402
269.23147,29,3.144877
288.306237,31,3.159692
297.220666,32,4.763531
484.085961,52,4.786214
241.143484,26,4.795865
288.011404,31,4.810458
241.002584,26,4.819846
484.08465,52,4.838873
316.030889,34,4.851467
483.884045,52,4.873454
222.828578,24,4.882125
306.915733,33,4.89729
185.360158,20,4.904913
269.351716,29,4.918948
212.958555,23,4.927282
232.070406,25,4.936665
260.035273,28,4.947129
241.160993,26,4.959939
269.447172,29,4.970064
408.818612,44,4.986457
278.406918,30,4.997311
250.330986,27,5.016259
371.995629,40,5.030544
362.38175,39,5.044319
212.944512,23,5.052603
315.257653,34,5.068008
222.437434,24,5.076382
287.832308,31,5.087354
288.006743,31,5.098089
325.261335,35,5.113932
418.350689,45,5.132946
231.741505,25,5.145253
231.550201,25,5.154176
287.507054,31,6.766316
427.680499,46,6.787295
268.947912,29,6.797765
306.440133,33,6.809795
343.619095,37,6.826663
241.040374,26,6.836221
380.635585,41,6.85115
278.31524,30,6.861799
231.696406,25,6.875328
222.491205,24,6.887467
213.277154,23,6.895908
278.678703,30,6.906659
259.58177,28,6.91994
222.334944,24,6.928659
278.345232,30,6.939758
222.427454,24,6.948378
250.49231,27,6.962058
194.409011,21,6.989044
428.096184,46,7.010051
297.619385,32,7.021658
315.814757,34,7.037054
474.972647,51,7.055108
334.691142,36,7.067731
241.16805,26,7.076793
540.227928,58,7.100683
296.753455,32,7.115052
287.427729,31,7.129638
324.961273,35,7.141893
241.057107,26,7.155213
259.602135,28,7.165074
315.53953,34,7.177286
241.33494,26,8.753917
175.942172,19,8.764183
241.047941,26,8.773909
278.46699,30,8.78472
250.760281,27,8.795087
241.105095,26,8.807585
381.771368,41,8.82271
381.666676,41,8.848861
400.115457,43,8.864436
250.635537,27,8.877924
297.573289,32,8.889479
333.913601,36,8.902687
241.342312,26,8.912026
353.023799,38,8.929057
315.977887,34,8.943259
352.863497,38,8.960176
306.696956,33,8.971955
222.578821,24,8.984308
213.186272,23,8.992675
259.583244,28,9.003255
260.109029,28,9.013278
362.570468,39,9.030297
240.976588,26,9.03944
222.80375,24,9.047875
333.984633,36,9.06521
306.336916,33,9.08008
512.183679,55,9.099707
222.689241,24,9.108309
241.036202,26,9.117545
194.745184,21,9.128498
483.681994,52,9.147102
315.711578,34,10.730271
259.664419,28,10.741195
278.266502,30,10.755581
278.253051,30,10.769443
222.231748,24,10.778544
185.194659,20,10.785902
212.957238,23,10.797369
