#{"t_start": 1706118526.1535752, "env_id": "LunarLander-v2"}
r,l,t
-141.231967,69,41.231892
-126.877985,70,41.27473
-152.940354,75,41.318695
-170.835479,84,41.366648
-255.036285,78,41.416591
-54.798543,56,41.456056
-89.101221,53,41.490079
-160.596941,85,41.540056
-145.399898,73,41.584424
-13.538714,67,41.625343
-178.046022,86,41.675973
-99.350696,91,41.733021
-129.385089,71,41.774456
-107.064863,80,41.824145
-135.680554,68,41.863898
-141.656712,62,41.903879
-141.465575,66,41.945094
-136.401755,61,41.982181
-170.060581,66,42.024151
-164.269825,76,42.069303
-87.506729,51,42.101385
-151.045914,82,42.1571
-146.413668,80,42.205447
-146.944011,75,42.250679
-144.71348,68,42.289543
-160.352837,86,42.343334
-148.487002,72,42.384684
-138.106006,63,42.424008
-105.547668,63,42.462704
-103.693893,83,42.512732
-121.923605,55,42.546358
-132.683662,59,42.58044
-135.324396,67,42.622446
-123.197824,80,42.67016
-186.377444,75,42.716168
-188.870866,77,42.762068
-138.89195,55,42.793855
-139.832727,66,42.842527
-118.633271,56,42.877156
-142.394668,63,42.91434
-113.376004,54,42.951033
-132.628278,83,43.000309
-117.90821,58,43.036439
3.940492,97,43.093513
-158.97102,86,43.146757
-155.247314,59,43.183618
-446.399869,62,43.220183
-167.486228,67,43.262159
-138.125037,59,43.296947
-91.337514,54,43.331028
-112.989063,59,43.366056
-153.951155,79,43.411352
-118.550736,51,43.444265
-66.866792,56,43.483596
-132.489801,82,43.53059
-117.791137,53,43.56461
-149.095584,59,43.599529
-143.29439,52,43.629744
-167.718221,77,43.678721
-100.825891,86,43.728237
-167.614601,76,43.775566
-120.421765,67,43.814325
-113.809797,81,43.863438
-130.870819,65,43.903742
-119.987971,59,43.938785
-144.710191,84,43.992816
-157.664758,68,44.032207
-150.398342,69,44.076052
-118.684727,61,44.112378
-111.922379,77,44.168208
-199.556074,81,44.216039
-107.926031,80,44.265349
-144.811938,63,44.302343
-180.11907,74,44.344916
-121.6366,81,44.393805
-361.095611,91,44.447378
-145.498346,78,44.496343
-168.468265,71,44.538268
-123.548354,58,44.574635
-164.243767,79,44.621661
-267.820964,110,44.688478
-104.758329,79,44.735089
-153.86777,65,44.776121
-198.646017,89,44.828482
-175.802946,85,44.8818
-192.94477,84,44.938126
-121.054571,82,44.98897
-96.463603,56,45.023441
-158.537676,62,45.059455
-148.675969,76,45.105682
-12.595034,70,45.148673
-126.943849,82,45.198501
-146.072447,100,45.257146
-160.646843,68,45.298787
-150.831762,75,45.343736
-118.064966,56,45.375946
-162.783049,75,45.4227
-132.353591,90,45.475425
-154.119291,62,45.514076
-140.66926,76,45.559313
-172.637315,73,45.604853
-165.450726,74,45.653213
