#{"t_start": 1706088863.555818, "env_id": "InvertedDoublePendulumBulletEnv-v0"}
r,l,t
306.868199,33,0.676464
203.789644,22,0.697516
315.720505,34,0.720719
269.215777,29,0.737086
306.469779,33,0.762935
372.095424,40,0.784261
287.939981,31,0.807218
259.687548,28,0.831795
278.55551,30,0.846018
269.152023,29,0.857842
306.590339,33,0.873306
315.521595,34,0.887246
381.463563,41,0.906814
484.423993,52,0.928199
259.792519,28,0.944695
231.633247,25,0.954703
250.429162,27,0.968876
390.075897,42,0.989698
278.746565,30,1.001326
278.333222,30,1.013329
325.278913,35,1.030355
362.315768,39,1.045794
334.796021,36,1.059626
222.3599,24,1.068422
222.696634,24,1.083973
416.922257,45,1.101904
250.559868,27,1.112866
260.038656,28,1.124113
222.421374,24,1.136791
231.610209,25,1.146378
231.369471,25,1.156329
409.357237,44,1.173168
241.06839,26,1.186317
315.727506,34,1.203494
231.255303,25,1.213721
324.88813,35,1.22771
231.886441,25,1.241162
325.037155,35,1.254567
231.984284,25,1.264155
222.33618,24,1.273693
343.862099,37,1.290963
334.336455,36,1.304677
362.334425,39,1.32469
213.265681,23,1.333143
278.669417,30,1.349276
250.904078,27,1.360364
212.881033,23,1.369182
222.609037,24,1.37861
231.889403,25,1.392365
222.71123,24,1.419257
306.40656,33,1.43879
502.576769,54,1.460433
278.780229,30,1.475335
269.04779,29,1.486405
325.207787,35,1.499875
204.014764,22,1.508293
241.03303,26,1.520984
353.157448,38,1.53525
203.909718,22,1.547566
428.333045,46,1.564535
315.693211,34,1.581837
240.82278,26,1.592391
287.87363,31,1.604606
306.269901,33,1.617171
381.394229,41,1.635838
212.863858,23,1.644961
305.98303,33,1.662778
277.960908,30,1.675378
278.707333,30,1.69304
241.054396,26,1.704112
344.169382,37,1.719482
241.4084,26,1.729779
287.983592,31,1.746307
287.859445,31,1.758545
269.442522,29,1.772466
307.133382,33,1.78542
204.069316,22,1.797371
288.180207,31,1.809827
240.979351,26,1.819753
222.388204,24,1.828977
287.921929,31,1.845444
269.449387,29,1.856455
315.818987,34,1.874127
250.203054,27,1.887589
278.340524,30,1.905296
287.965197,31,1.918392
259.652029,28,1.929341
250.434742,27,1.940246
343.919678,37,1.958121
241.182461,26,1.967508
316.302731,34,1.980841
408.971511,44,2.002309
287.759753,31,2.017731
231.787106,25,2.028318
297.000009,32,2.041078
241.021318,26,2.050626
231.926668,25,2.063304
287.939054,31,2.075532
502.630112,54,2.097951
344.005066,37,2.111831
343.397189,37,2.129281
287.402225,31,2.141665
390.553056,42,2.157921
232.138727,25,2.167092
269.375907,29,2.181555
259.653032,28,2.192098
250.441694,27,2.204627
297.111983,32,2.21726
306.64598,33,2.233334
325.223965,35,2.246549
259.544427,28,2.25735
269.592439,29,2.268306
203.771869,22,2.280067
297.404858,32,2.292208
315.672281,34,2.3096
409.671274,44,2.326774
231.824831,25,2.339646
381.521703,41,2.355564
213.556446,23,2.364508
203.801925,22,2.372988
297.391531,32,2.388692
372.050016,40,2.404197
418.389537,45,2.425123
315.828568,34,2.438253
250.545256,27,2.452106
297.214443,32,2.464364
334.597712,36,2.478377
334.673849,36,2.491434
418.44434,45,2.510709
334.789032,36,2.529738
231.943746,25,2.539632
287.586633,31,2.551729
194.572389,21,2.563359
250.750659,27,2.573675
315.578844,34,2.586787
371.856869,40,2.603264
231.695575,25,2.62504
334.299771,36,2.646322
353.05107,38,2.661502
483.742163,52,2.682164
259.295803,28,2.696423
259.713232,28,2.706962
306.478119,33,2.71928
334.071818,36,2.732343
250.36873,27,2.747162
409.178245,44,2.766472
315.866163,34,2.780196
325.423136,35,2.793631
362.012193,39,2.81182
269.339343,29,2.822823
334.92833,36,2.836599
306.469371,33,2.848648
213.606801,23,2.863225
297.206636,32,2.878206
259.893849,28,2.88999
502.67679,54,2.910874
260.039364,28,2.924961
231.698008,25,2.93535
241.259584,26,2.945552
213.24651,23,2.981874
278.716587,30,3.000294
278.600507,30,3.011428
399.208372,43,3.027898
547.776911,59,3.05011
269.341342,29,3.065514
325.337122,35,3.078689
231.981699,25,3.088287
315.676526,34,3.105753
250.433287,27,3.119381
343.980005,37,3.133066
361.915654,39,3.148008
287.878168,31,3.159637
250.492084,27,3.17394
568.507302,61,3.19685
427.871565,46,3.218085
185.294612,20,3.22556
296.979539,32,3.241682
418.926389,45,3.259377
231.793024,25,3.271572
250.726301,27,3.282224
194.733704,21,3.295104
194.461568,21,3.304676
259.709833,28,3.31547
324.958012,35,3.335843
409.8454,44,3.357091
222.199655,24,3.368103
268.988181,29,3.379752
306.935072,33,3.393974
315.716222,34,3.411239
231.554503,25,3.423202
260.216766,28,3.439173
231.698758,25,3.449995
381.496567,41,3.472388
353.782355,38,3.488508
306.503609,33,3.502211
222.53228,24,3.512687
232.072239,25,3.525947
268.936915,29,3.538623
222.233536,24,3.55489
269.403384,29,3.569121
194.245319,21,3.616311
231.812631,25,3.645559
203.958135,22,3.657402
437.295802,47,3.684158
222.560229,24,3.696965
371.59025,40,3.712982
231.527362,25,3.723133
222.721784,24,3.731791
222.327834,24,3.74511
409.422576,44,3.762134
306.53959,33,3.774266
400.35769,43,3.793083
371.711951,40,3.812866
231.604471,25,3.823458
222.500619,24,3.833688
353.197352,38,3.849729
409.817473,44,3.870077
231.901749,25,3.87978
343.852158,37,3.893459
269.315979,29,3.907789
390.705343,42,3.926933
241.365402,26,3.936852
231.981712,25,3.946537
232.005516,25,3.956176
343.54682,37,3.97356
250.528609,27,3.984304
306.875445,33,3.996822
241.203272,26,4.006219
250.616891,27,4.024931
428.153556,46,4.043161
278.614497,30,4.054453
297.280219,32,4.068072
269.070147,29,4.083397
306.694526,33,4.097041
213.296572,23,4.106304
213.179875,23,4.115806
268.754284,29,4.130592
240.833073,26,4.144529
231.513772,25,4.154573
390.798075,42,4.170422
269.309815,29,4.185248
241.056843,26,4.195254
185.307129,20,4.203003
184.939465,20,4.210666
204.249239,22,4.222243
278.367952,30,4.233779
203.864042,22,4.24459
260.147225,28,4.255279
315.390936,34,4.271425
241.469027,26,4.28167
231.661682,25,4.29115
278.030992,30,4.303122
390.147082,42,4.322247
334.152092,36,4.336183
484.726407,52,4.361831
250.598145,27,4.372252
222.201628,24,4.385749
268.923115,29,4.396787
175.899416,19,4.404275
306.785914,33,4.416722
381.34137,41,4.436209
204.044744,22,4.444579
380.340162,41,4.459932
269.552489,29,4.473644
269.507349,29,4.490051
381.077659,41,4.505663
297.205937,32,4.517863
269.172236,29,4.52856
343.674061,37,4.54551
352.880977,38,4.559916
222.558784,24,4.569072
