#{"t_start": 1706066989.0335422, "env_id": "LunarLander-v2"}
r,l,t
-178.727734,78,0.25554
-429.307295,50,0.287306
-588.485506,92,0.344211
-139.510348,54,0.377777
-895.210834,118,0.451628
-539.33091,63,0.496953
-430.947798,222,0.689168
-547.228846,63,0.727711
-817.536353,135,0.808734
-316.887728,50,0.838712
-495.1416,62,0.879691
-407.857239,57,0.915395
-552.74722,68,0.958375
-764.281478,79,1.006294
-426.564765,54,1.050995
-497.414717,83,1.119239
-460.554975,69,1.262125
-1834.268313,244,1.455005
-481.755637,64,1.508324
-404.456113,52,1.549698
-496.485875,64,1.604705
-735.797703,79,1.66907
-644.672268,116,1.762627
-58.582934,49,1.808366
-497.704938,63,1.857239
-744.442721,78,1.906652
-871.434802,79,1.955319
-731.093783,77,2.00306
-489.631228,74,2.048487
-474.127864,60,2.083782
-463.356026,60,2.122693
-910.498813,129,2.200113
-532.146096,85,2.256179
-117.331337,86,2.309984
-1202.373258,181,2.420187
-446.930579,67,2.462052
-838.629648,80,2.51254
-211.815676,82,2.560845
-657.052253,77,2.609457
-297.995257,73,2.65258
-649.096463,72,2.694949
-524.367271,57,2.730678
-469.992147,65,2.769106
-191.65452,65,2.8063
-636.13024,113,2.87499
-790.582859,79,2.924477
-687.079809,74,2.970797
-743.880457,76,3.017798
-640.383775,75,3.070125
-585.1434,73,3.113462
-493.799395,69,3.158072
-502.443611,70,3.20059
-121.76427,67,3.241719
-673.489622,71,3.284708
-254.997538,52,3.315193
-411.174733,73,3.362603
-512.614414,56,3.395967
-351.691596,52,3.429925
-828.599545,79,3.47769
-428.452844,85,3.529619
-406.879307,57,3.563599
-654.200785,93,3.619168
-616.32101,65,3.660077
-420.557193,59,3.696392
-137.095562,63,3.743158
-249.22584,63,3.78144
-422.57001,98,3.83977
-141.70841,69,3.880049
-1548.442742,146,3.968587
-1864.950135,246,4.113044
-932.408592,88,4.168032
-389.828435,56,4.202684
-620.913699,63,4.240163
-684.950404,72,4.286069
-415.478194,50,4.315965
-384.155089,55,4.347968
-783.059291,85,4.401603
-575.468976,70,4.442411
-726.239562,99,4.503169
-201.004428,64,4.54086
-560.702025,59,4.586571
-138.105723,68,4.626004
-533.615303,80,4.675097
-127.316681,62,4.71132
-151.266319,61,4.747082
-128.908972,62,4.785214
-478.600134,71,4.827708
-147.340589,72,4.87105
-626.074959,130,4.946125
-472.778973,55,4.981989
-426.040745,52,5.014191
-460.051849,52,5.045128
-172.388679,70,5.089148
-490.334848,61,5.125798
-142.530583,68,5.164841
-736.17309,77,5.213745
-90.78183,53,5.250787
-106.380925,84,5.302083
-811.932937,81,5.351325
-1068.637931,124,5.427888
-586.522736,66,5.466571
-495.86976,60,5.505232
-170.134974,66,5.544729
-266.31009,163,5.640811
-523.256969,86,5.693808
-520.612516,67,5.734072
-200.409543,71,5.77685
-148.042147,90,5.832851
-125.544412,57,5.865765
-302.481437,88,5.919655
-308.253388,63,5.958816
-73.949431,88,6.013392
-794.115983,85,6.07014
-1455.66301,152,6.165022
-148.791968,87,6.218926
-212.785556,59,6.254176
-440.410815,80,6.300763
-139.584762,61,6.339052
-155.09815,84,6.387215
-164.57497,76,6.433666
-573.617586,77,6.478914
-126.916778,58,6.515192
-503.485416,56,6.549204
-468.889089,53,6.581671
-506.672274,62,6.62073
-462.354019,102,6.680282
-506.886583,56,9.80534
-498.986611,74,9.851849
-497.221961,57,9.893311
-665.788659,69,9.938476
-170.316575,88,9.98923
-502.954179,61,10.027395
-146.958857,58,10.062151
-144.176035,55,10.0946
-594.801054,64,10.134984
-177.358392,74,10.179163
-484.407858,65,10.220788
-229.737762,99,10.278781
-487.116798,71,10.325579
-136.962257,68,10.381758
-666.720468,84,10.434877
-591.249721,84,10.486176
-126.715193,81,10.536119
-311.113605,89,10.589448
-124.319788,75,10.643387
-768.837592,74,10.688933
-125.529916,90,10.743606
-506.156753,57,10.77844
-114.375672,79,10.824595
-152.95349,74,10.870802
-635.396268,77,10.915285
-115.737067,59,10.951738
-161.414064,82,11.001288
-117.292339,52,11.031927
-550.796915,73,11.078929
-319.680628,97,11.134884
-277.377187,55,11.171098
