#{"t_start": 1706156076.80254, "env_id": "InvertedDoublePendulumBulletEnv-v0"}
r,l,t
260.180808,28,0.591827
259.281128,28,0.608831
203.911975,22,0.621548
278.56207,30,0.632677
316.188525,34,0.6525
268.639822,29,0.662997
269.078932,29,0.677537
259.823786,28,0.688946
353.410455,38,0.707313
287.95391,31,0.719323
231.827395,25,0.728336
241.194039,26,0.738355
353.097136,38,0.75667
259.839236,28,0.766883
250.480878,27,0.777215
241.551554,26,0.791673
400.205896,43,0.811376
185.0754,20,0.819341
241.058282,26,0.828757
306.508117,33,0.841085
381.090304,41,0.860326
324.877853,35,0.874063
185.49093,20,0.881309
268.979846,29,0.892397
269.146418,29,0.910611
315.450922,34,0.923669
240.970127,26,0.93303
287.832303,31,0.945266
334.195093,36,0.963155
222.838087,24,0.972874
185.3036,20,0.98018
231.962027,25,0.989847
231.711031,25,1.002292
325.53432,35,1.017673
662.441822,71,2.662335
268.81885,29,2.673423
250.41215,27,2.687283
278.616593,30,2.698082
409.140761,44,2.715501
231.829259,25,2.730431
268.975446,29,2.75232
334.026051,36,2.765934
324.934688,35,2.779869
288.003107,31,2.791898
259.973049,28,2.805223
194.634889,21,2.812556
306.693635,33,2.825519
231.681375,25,2.838833
297.72153,32,2.854018
157.202008,17,2.860809
287.687757,31,2.873678
240.896816,26,2.883458
287.557921,31,2.899209
334.504558,36,2.912468
212.862805,23,2.921794
241.373574,26,2.931341
391.21816,42,2.955752
250.837626,27,2.966317
268.966494,29,2.977117
296.987621,32,2.98969
259.726255,28,3.004572
297.067117,32,3.016608
250.374645,27,3.026871
484.456688,52,3.046397
278.07753,30,3.06377
343.732735,37,4.661023
231.640111,25,4.672621
437.46501,47,4.690765
241.072005,26,4.705111
241.035711,26,4.714573
222.577761,24,4.725258
213.272725,23,4.734594
325.081829,35,4.753052
213.24644,23,4.762358
531.49431,57,4.788989
232.477614,25,4.798108
194.324642,21,4.809397
241.228159,26,4.82115
241.275051,26,4.830673
222.444549,24,4.840473
390.604896,42,4.859702
269.217278,29,4.874131
316.078861,34,4.887029
259.670113,28,4.897652
297.682866,32,4.912839
315.738115,34,4.926023
232.032579,25,4.936165
475.001765,51,4.955189
176.160122,19,4.96575
250.672332,27,4.976048
334.147726,36,4.994471
389.929522,42,5.010536
325.851991,35,5.027211
240.800947,26,5.038225
316.226503,34,5.051826
390.850526,42,5.067579
428.198386,46,6.557484
344.22741,37,6.572027
259.900815,28,6.58341
278.474516,30,6.60034
241.419382,26,6.614314
250.891008,27,6.62536
260.080396,28,6.635742
334.720983,36,6.650004
334.25386,36,6.667973
408.524997,44,6.684421
352.93236,38,6.698045
343.860037,37,6.714424
324.849295,35,6.730005
353.120188,38,6.745937
325.486584,35,6.759998
343.316958,37,6.773314
315.701071,34,6.789145
250.223592,27,6.798737
287.829542,31,6.810932
390.770967,42,6.832743
296.789433,32,6.848437
334.994023,36,6.863628
222.277887,24,6.873773
231.7102,25,6.884019
231.635809,25,6.898874
222.551721,24,6.91226
278.585626,30,6.924382
222.897562,24,6.935621
231.802864,25,6.953089
297.332596,32,6.964861
390.607027,42,6.980067
222.528647,24,6.988652
231.590123,25,8.522382
418.285463,45,8.539728
241.309408,26,8.553862
306.821453,33,8.567236
372.031833,40,8.593019
259.909079,28,8.605408
343.923739,37,8.621627
250.542466,27,8.63137
203.84093,22,8.642505
372.343142,40,8.658254
297.091812,32,8.673813
353.047026,38,8.688836
232.149636,25,8.702844
268.76696,29,8.714042
231.760439,25,8.723862
324.955681,35,8.73684
343.88272,37,8.754652
259.806143,28,8.765371
334.489088,36,8.781964
389.999961,42,8.798012
297.547679,32,8.813392
231.750553,25,8.822916
306.141299,33,8.835162
334.199996,36,8.8489
344.142636,37,8.866466
333.931548,36,8.885355
222.993419,24,8.895181
287.908135,31,8.906989
391.085797,42,8.926655
324.4648,35,8.939738
259.619108,28,10.444299
185.234516,20,10.452847
297.205447,32,10.468808
194.306988,21,10.476868
203.721738,22,10.484833
222.71155,24,10.499047
222.183167,24,10.523473
259.696859,28,10.55771
315.825371,34,10.578737
213.126108,23,10.594171
287.801444,31,10.61249
268.89501,29,10.623813
241.692274,26,10.633468
231.886553,25,10.643481
268.900631,29,10.657653
418.29733,45,10.675137
213.17141,23,10.68388
222.636721,24,10.692646
259.708059,28,10.709602
241.04349,26,10.720148
297.289474,32,10.732055
297.187561,32,10.744253
213.478955,23,10.756501
241.245056,26,10.766484
203.61505,22,10.774584
334.41751,36,10.788512
287.51967,31,10.803722
278.697446,30,10.817123
296.886033,32,10.833034
287.709291,31,10.845025
203.719964,22,10.856672
222.305932,24,10.865759
231.762209,25,10.875111
324.976595,35,10.888397
232.304362,25,10.901271
334.57039,36,10.914915
362.548648,39,12.443606
278.80748,30,12.454935
185.486175,20,12.466543
400.041103,43,12.483923
222.528423,24,12.493534
408.944169,44,12.509951
315.741204,34,12.539019
203.637545,22,12.569234
278.459536,30,12.588789
325.501755,35,12.602465
259.771426,28,12.619128
185.21211,20,12.627458
306.644469,33,12.640385
278.303683,30,12.651988
296.965399,32,12.670051
306.125555,33,12.682436
250.787137,27,12.692947
203.926861,22,12.700944
259.949124,28,12.71503
269.370531,29,12.726085
203.874125,22,12.734408
334.351583,36,12.747628
390.816368,42,12.766438
399.981957,43,12.78691
353.246326,38,12.801015
390.671967,42,12.816583
231.950538,25,12.829144
306.517723,33,12.841907
269.261562,29,12.852329
296.911164,32,12.863784
259.820795,28,12.877108
315.302067,34,12.8898
221.953751,24,14.394096
400.086748,43,14.410974
409.501063,44,14.431699
315.82515,34,14.445346
315.55408,34,14.459384
325.314877,35,14.472495
222.77537,24,14.484346
288.095148,31,14.496539
325.107336,35,14.512872
259.698067,28,14.524996
306.378656,33,14.541227
241.421948,26,14.550594
325.248847,35,14.566098
259.411118,28,14.577183
409.056135,44,14.598023
306.40813,33,14.613394
250.375473,27,14.624203
232.261392,25,14.633246
240.838758,26,14.6461
241.16588,26,14.656086
306.497216,33,14.668268
381.087162,41,14.684088
558.935861,60,14.710468
203.591172,22,14.72101
231.958575,25,14.734103
287.938747,31,14.746556
259.841232,28,14.760539
278.666294,30,14.772199
222.334117,24,14.781504
213.289996,23,14.790829
222.673133,24,14.802709
269.39161,29,14.814257
268.762566,29,16.333319
334.792066,36,16.347554
213.188823,23,16.360819
241.079703,26,16.37185
278.54524,30,16.382708
250.413166,27,16.393655
418.694155,45,16.414431
306.141525,33,16.4317
456.178465,49,16.451067
259.722332,28,16.461988
241.096226,26,16.475589
315.624227,34,16.488585
297.02411,32,16.500648
390.354353,42,16.516612
353.242699,38,16.539349
400.254032,43,16.556314
380.714446,41,16.572391
306.493545,33,16.584543
454.672266,49,16.607069
250.272916,27,16.616918
222.787353,24,16.625686
287.813012,31,16.637369
418.046514,45,16.660599
241.131842,26,16.669892
250.477174,27,16.680367
334.553092,36,16.694123
259.995453,28,16.708356
297.103191,32,16.720072
231.729261,25,16.729392
203.937007,22,16.737326
306.343807,33,18.27535
241.271443,26,18.284711
287.371083,31,18.297701
222.53508,24,18.30701
232.000623,25,18.319904
278.752716,30,18.331768
409.347144,44,18.348221
343.568826,37,18.365483
213.497848,23,18.377904
343.872633,37,18.393509
241.1222,26,18.403711
353.25027,38,18.418531
185.146309,20,18.429043
250.300352,27,18.440938
259.404111,28,18.451433
269.362955,29,18.463619
204.137622,22,18.481108
324.504743,35,18.511643
287.90605,31,18.523372
222.656004,24,18.532268
259.677974,28,18.546424
241.349115,26,18.556292
399.487074,43,18.571753
259.522359,28,18.581884
297.175967,32,18.601092
250.751824,27,18.611313
362.619948,39,18.626073
269.400596,29,18.636527
325.711395,35,18.654483
287.818662,31,18.666016
287.767673,31,18.678134
306.640567,33,18.690656
324.823749,35,18.709744
315.635618,34,20.460881
157.482964,17,20.594483
139.082098,15,20.713169
157.527338,17,20.854581
139.114279,15,20.974985
138.787681,15,21.093188
129.505054,14,21.207731
138.714271,15,21.331734
157.65928,17,21.468065
138.982507,15,21.589181
138.788216,15,21.712798
129.621827,14,21.832361
148.074569,16,21.958884
129.492022,14,22.070386
148.291806,16,22.20255
138.698077,15,22.329522
138.946443,15,22.450855
129.621421,14,22.561801
138.867979,15,22.681124
138.832099,15,22.806458
148.188931,16,22.933205
148.519942,16,23.066802
148.122627,16,23.214158
138.681146,15,23.349855
148.132475,16,23.479056
139.074658,15,23.605678
129.690271,14,23.725907
138.843782,15,23.875797
148.156157,16,24.010229
138.753799,15,24.143399
148.288666,16,24.278525
138.891923,15,24.415375
148.240418,16,24.54733
148.421021,16,24.680681
157.535825,17,24.826041
139.060909,15,24.958658
139.005399,15,25.089303
148.206966,16,25.224349
148.209631,16,25.361184
129.695174,14,25.487382
138.800909,15,25.613998
139.040408,15,25.743602
148.195967,16,25.881967
148.364415,16,26.026623
129.679486,14,26.14785
129.56671,14,26.275088
139.113428,15,26.407145
148.174613,16,26.558974
148.338149,16,26.703257
148.428588,16,26.847824
138.692823,15,26.978986
148.077292,16,27.16487
148.196134,16,27.308229
138.715557,15,27.443438
148.063112,16,27.588918
138.995547,15,27.729312
148.10156,16,27.870864
139.005312,15,28.002863
148.443205,16,28.154051
148.300448,16,28.303663
138.749061,15,28.435244
129.54889,14,28.560947
129.715644,14,28.684106
138.932069,15,28.824111
148.052924,16,29.702945
148.087754,16,29.839846
129.729003,14,29.962831
148.154814,16,30.106125
148.456423,16,30.248259
138.883419,15,30.381406
138.89991,15,30.510763
129.538811,14,30.638352
129.515233,14,30.779077
157.511018,17,30.928419
138.939111,15,31.06689
129.565659,14,31.195865
138.691179,15,31.329875
148.091602,16,31.470502
138.884628,15,31.616337
138.796857,15,31.752272
148.108692,16,31.893506
148.303247,16,32.039258
148.281071,16,32.181655
157.465544,17,32.338306
139.112862,15,32.473091
129.449335,14,32.593794
148.088565,16,32.737381
148.314484,16,32.885426
129.579022,14,33.010693
148.208799,16,33.159206
157.572732,17,33.311794
148.163513,16,33.467725
139.072035,15,33.597259
138.644857,15,33.728741
148.452025,16,33.870782
148.240492,16,34.016003
129.67863,14,34.13789
148.246379,16,34.279725
129.676368,14,34.401538
148.103986,16,34.549765
138.773066,15,34.677664
148.32341,16,34.819595
138.728235,15,34.952185
129.442725,14,35.08082
138.637495,15,35.211002
129.538229,14,35.336837
139.109545,15,35.470818
138.814784,15,35.609337
148.494374,16,35.747156
129.519276,14,35.872644
148.252875,16,36.016296
138.934767,15,36.153236
157.462322,17,36.306283
139.025575,15,36.439305
148.427296,16,36.585813
139.035492,15,36.724913
148.436198,16,36.867755
129.584943,14,36.992949
148.296394,16,37.143963
138.713712,15,37.312855
148.059473,16,37.458293
129.523349,14,37.583622
139.022328,15,37.718399
129.650591,14,37.847495
139.140668,15,37.97968
129.511881,14,38.111715
148.235079,16,38.263479
148.104672,16,38.412422
148.123793,16,38.598352
157.43222,17,39.481092
148.435759,16,39.626947
148.100101,16,39.771735
