#{"t_start": 1706069052.184347, "env_id": "InvertedDoublePendulumBulletEnv-v0"}
r,l,t
231.614043,25,0.610869
203.86673,22,0.625348
268.922414,29,0.639117
334.601598,36,0.652923
306.43868,33,0.673897
213.287496,23,0.686125
334.68216,36,0.700112
306.264015,33,0.71325
371.725628,40,0.731789
194.162611,21,0.740377
222.797504,24,0.748985
232.076749,25,0.758997
324.991903,35,0.776012
269.005641,29,0.789669
278.893397,30,0.800788
399.281506,43,0.816987
241.044166,26,0.830283
269.178404,29,0.841585
362.503864,39,0.856725
231.804508,25,0.865898
306.87204,33,0.882197
213.073462,23,0.895096
185.211392,20,0.90342
278.348837,30,0.91541
334.483089,36,0.932631
203.765205,22,0.94178
204.150847,22,1.003442
260.069103,28,1.028068
484.03909,52,1.050066
315.790133,34,1.062895
381.310018,41,1.078405
464.056452,50,1.096907
390.326375,42,1.117302
222.4625,24,1.126999
352.401404,38,1.145095
335.171518,36,1.159041
194.473472,21,1.169733
315.942653,34,1.183121
390.360166,42,1.198581
315.720744,34,1.211081
268.974408,29,1.224913
250.415823,27,1.234523
176.173513,19,1.244532
259.884461,28,1.254666
213.526282,23,1.266939
250.487553,27,1.277342
371.862981,40,1.292055
287.957754,31,1.303055
315.493496,34,1.318522
306.548537,33,1.331383
400.101145,43,1.347311
250.739094,27,1.362873
259.647035,28,1.376458
315.937276,34,1.389485
390.635647,42,1.404653
278.62178,30,1.415486
288.058287,31,1.430158
269.136807,29,1.440886
297.108251,32,1.452474
259.668664,28,1.462812
278.559534,30,1.478712
268.904193,29,1.492375
222.673736,24,1.501271
334.298171,36,1.514773
269.241428,29,1.52904
241.357326,26,1.538327
269.130214,29,1.549531
222.491426,24,1.558845
259.889024,28,1.571737
250.407675,27,1.582206
287.836225,31,1.597454
381.617051,41,1.613321
213.425935,23,1.625382
343.698228,37,1.638916
194.876916,21,1.647211
241.327819,26,1.656663
353.046838,38,1.675387
231.930003,25,1.684934
418.425381,45,1.704129
465.268985,50,1.726639
250.446005,27,1.740253
324.662283,35,1.752809
409.576427,44,1.768877
231.764148,25,1.778411
297.047554,32,1.793178
315.168272,34,1.805964
250.346626,27,1.816144
250.58169,27,1.829948
212.913492,23,1.842565
344.30329,37,1.85567
297.07901,32,1.868059
316.156349,34,1.881045
231.800218,25,1.893886
306.057223,33,1.905646
334.331225,36,1.919013
222.23832,24,1.929425
371.935916,40,1.950025
250.374092,27,1.960284
428.463294,46,1.97748
259.954891,28,1.987713
389.523936,42,2.007079
315.387539,34,2.019736
203.385111,22,2.028469
287.764135,31,2.041579
250.645612,27,2.056982
259.411165,28,2.067369
268.826836,29,2.078351
260.246572,28,2.088277
260.008613,28,2.10182
203.976001,22,2.110358
297.255438,32,2.121902
296.828383,32,2.133726
231.29773,25,2.146987
269.244676,29,2.160882
288.131989,31,2.171964
315.864943,34,2.184486
268.863764,29,2.198058
297.126455,32,2.209869
306.388107,33,2.221549
381.389224,41,2.23627
315.894814,34,2.252226
241.100582,26,2.261704
241.188616,26,2.272172
259.635577,28,2.286551
437.00618,47,2.30696
287.812619,31,2.318274
232.001853,25,2.327811
278.295163,30,2.338391
353.355046,38,2.356446
296.885263,32,2.368452
288.027039,31,2.379496
269.183072,29,2.39262
269.095489,29,2.408191
250.019765,27,2.417486
371.7738,40,2.432834
511.838547,55,2.453122
334.454946,36,2.469953
315.540972,34,2.482674
222.701942,24,2.491302
325.118314,35,2.503568
306.496387,33,2.523959
324.871751,35,2.536691
297.03551,32,2.549059
231.888866,25,2.558638
213.04845,23,2.570776
343.159587,37,2.585124
203.956028,22,2.593759
213.244574,23,2.602712
269.098997,29,2.616478
250.372675,27,2.629149
241.222427,26,2.641478
212.716409,23,2.650135
483.812319,52,2.672955
250.653551,27,2.683745
213.137337,23,2.692186
278.384781,30,2.703464
390.557822,42,2.722707
259.4347,28,2.73298
259.940292,28,2.743203
241.088594,26,2.755276
306.656619,33,2.769825
315.956286,34,2.782773
260.001742,28,2.793534
250.335315,27,2.803558
456.284785,49,2.825564
325.160468,35,2.838254
372.28077,40,2.852478
343.66215,37,2.871146
185.135435,20,2.881402
306.214366,33,2.894464
278.622071,30,2.906231
250.527431,27,2.916083
231.833468,25,2.929135
268.888405,29,2.940252
222.81416,24,2.948788
278.743281,30,2.960239
343.757695,37,2.981234
334.057088,36,2.995156
231.767894,25,3.00458
232.054131,25,3.014194
241.283509,26,3.027437
297.494921,32,3.040632
325.007393,35,3.053441
222.802456,24,3.062642
306.246675,33,3.078543
213.369456,23,3.09256
194.600616,21,3.100333
409.368348,44,3.118154
315.329714,34,3.134402
297.584731,32,3.146651
259.896815,28,3.157429
250.442923,27,3.16701
278.671436,30,3.182234
203.82213,22,3.190978
185.000995,20,3.198107
297.195634,32,3.2149
240.914164,26,3.227482
325.487379,35,3.239528
268.993249,29,3.251332
268.924585,29,3.263025
269.393484,29,3.277962
241.178268,26,3.287962
241.076144,26,3.297415
287.749382,31,3.309179
297.097893,32,3.325369
269.25534,29,3.340042
315.82035,34,3.3541
231.731295,25,3.364488
334.505808,36,3.383237
465.556187,50,3.408838
278.330923,30,3.420892
250.453766,27,3.431298
260.166883,28,3.448831
353.17902,38,3.463517
287.818439,31,3.476337
297.132538,32,3.48857
343.819569,37,3.506605
204.044409,22,3.51467
