#{"t_start": 1706064585.000513, "env_id": "LunarLander-v2"}
r,l,t
-124.672021,68,0.22348
-148.636114,68,0.264357
-106.156363,81,0.311112
-573.933347,66,0.35351
-448.753783,58,0.38854
-250.244733,104,0.453121
-427.592073,57,0.493053
-128.64492,77,0.560295
-232.83465,91,0.717196
-703.190801,70,0.762744
-906.181503,81,0.812019
-128.22254,60,0.851043
-338.603964,56,0.886396
-456.108085,68,0.926251
-370.14803,72,0.972299
-441.367441,58,1.010422
-361.736946,54,1.062888
-244.624746,56,1.108671
-129.287959,60,1.160259
-126.984669,58,1.207122
-3.535847,73,1.269448
-113.309549,59,1.315794
-667.992386,80,1.383704
-522.179638,86,1.45453
-624.985956,60,1.508883
-470.596905,54,1.556559
-527.714354,109,1.642682
-500.652963,77,1.70796
-526.731476,62,1.760143
-344.588471,61,1.812465
-131.238499,56,1.855577
-533.553056,79,1.907629
-84.624505,52,1.945
-224.774867,82,1.996827
-508.527266,79,2.043555
-92.506779,88,2.099994
-492.310631,63,2.137512
-419.652035,73,2.184084
-459.14812,53,2.217352
-504.056696,66,2.256265
-484.94683,58,2.300657
-352.477708,133,2.381124
-158.550815,86,2.433492
-611.976985,73,2.478741
-154.704109,60,2.515769
-135.835271,68,2.555792
-177.503001,72,2.600167
-109.326687,51,2.632284
-504.988515,63,2.675813
-106.120667,61,2.714974
-143.283172,66,2.754163
-112.004417,64,2.795532
-137.166101,62,2.832838
-295.673249,52,2.86407
-101.51374,52,2.897287
-839.260387,85,2.949558
-315.472658,85,3.009738
-164.105497,67,3.051419
-133.133636,66,3.089073
-130.612492,62,3.129073
-150.795324,68,3.168993
-217.395555,70,3.212618
-151.348991,63,3.249933
-116.29852,77,3.294631
-350.416339,63,3.340379
-649.320897,109,3.406576
-106.035563,52,3.438579
-631.771041,78,3.485195
-188.167706,83,3.537181
-124.248396,67,3.576637
-118.846613,69,3.619719
-565.892208,84,3.669676
-241.403713,81,3.72574
-597.461976,67,3.767025
-155.648487,68,3.807097
-139.19578,64,3.850268
-169.770633,73,3.893728
29.563452,69,3.936393
-348.269149,67,3.976067
-93.024485,67,4.014748
-363.134357,103,4.083436
-475.864321,74,4.128829
-141.41515,75,4.174652
-147.949903,62,4.210658
-195.11236,188,4.321898
-178.482626,67,4.364265
-143.880999,67,4.404022
-128.847094,56,4.439541
-157.187676,82,4.492726
-378.114027,122,4.567703
-529.489611,86,4.617322
-308.724568,94,4.67538
-340.826777,50,4.70504
-154.088755,56,4.737038
-329.015928,102,4.800972
-743.980538,73,4.846516
-151.648997,77,4.89834
-156.269098,92,4.953809
-131.709481,79,5.000872
-99.132184,56,5.034055
-338.450937,85,5.086879
-111.919075,68,5.126377
-132.946866,76,5.173736
-143.041796,88,5.225712
-93.253233,54,5.266597
-24.852658,67,5.306314
-103.180508,54,5.337588
-107.982152,62,5.375636
-129.670723,74,5.418658
-120.351761,67,5.460433
-77.186278,52,5.491389
-140.34002,65,5.529431
-135.718241,71,5.580696
-108.230207,84,5.629909
-114.421834,63,5.670614
-281.661064,111,5.736411
-120.596994,62,5.775349
-88.852132,67,5.815748
-289.743049,81,5.863775
-138.519542,63,5.904203
-88.141068,55,5.943178
-120.425723,81,5.992505
-117.724855,58,6.02682
-80.016583,63,6.063514
-119.314811,65,6.103652
-377.908381,88,6.155719
-93.958692,54,6.189433
-119.763707,56,6.222589
0.919,93,6.286315
-127.476121,52,6.317596
-101.421372,90,6.370243
-122.431748,88,6.424197
-90.462809,60,6.460132
-123.680576,70,6.50353
-136.395223,52,6.534878
-175.824088,77,6.578755
-170.216077,70,6.629177
3.568791,67,6.668637
-137.166347,75,6.715107
-230.260667,94,9.854506
-5.113459,58,9.892004
-110.274849,58,9.926458
-213.296172,63,9.964552
-170.012568,75,10.010789
-160.238624,86,10.067941
-259.215334,79,10.11859
-128.069114,59,10.154119
-176.330252,67,10.19504
-142.056641,76,10.239135
-154.739815,64,10.276037
-114.125347,75,10.321889
-115.750853,63,10.35959
-48.414872,64,10.453517
-81.191558,91,10.535884
-152.784994,56,10.571723
-144.766739,75,10.618366
-146.613729,83,10.667148
-137.059579,82,10.714612
-101.181772,61,10.753622
-121.54144,59,10.789016
-104.577362,61,10.836226
25.417055,82,10.885688
-151.618301,71,10.928637
-296.754227,98,10.987829
-40.013669,73,11.032089
-326.512892,87,11.084475
-91.938863,84,11.136129
-91.566782,59,11.171973
-561.900379,78,11.223944
-116.499333,61,11.263677
-156.500521,55,11.296031
-113.507842,57,11.330307
-172.540333,91,11.387379
-134.891717,58,11.421263
-145.862479,68,11.463792
4.517515,88,11.517072
-200.347699,86,11.577938
-138.03063,88,11.628822
-166.95284,69,11.672848
-114.926419,54,11.70619
-345.35072,82,11.757423
-146.128864,74,11.802188
-165.897903,54,11.834685
-161.370335,76,11.883984
-124.610975,81,11.937169
-175.410474,82,11.988547
-167.979318,66,12.027551
-140.967903,80,12.076561
-145.417121,84,12.126052
-136.861272,90,12.181245
-141.125736,64,12.219928
-109.899776,59,12.254735
-139.46604,79,12.310818
-111.395862,60,12.345537
