#{"t_start": 1706123941.337735, "env_id": "InvertedDoublePendulumBulletEnv-v0"}
r,l,t
297.085255,32,0.60497
362.181595,39,0.630248
232.0363,25,0.644058
371.953504,40,0.664661
315.410429,34,0.68906
344.473738,37,0.706035
287.440337,31,0.719237
250.444964,27,0.729858
297.475475,32,0.74629
231.85906,25,0.755881
241.409178,26,0.766352
344.119621,37,0.780831
353.201072,38,0.805427
315.834863,34,0.819986
297.640751,32,0.832282
381.339587,41,0.847841
231.802203,25,0.860407
287.511821,31,0.87294
334.491803,36,0.886639
231.734531,25,0.895831
399.945175,43,0.915872
278.351865,30,0.930093
278.547544,30,0.941614
231.834941,25,0.951245
362.950743,39,0.969628
316.19188,34,0.983314
315.93843,34,0.996472
232.124032,25,1.005899
213.386955,23,1.018477
389.371393,42,1.039146
371.704003,40,2.900781
316.09395,34,2.918412
334.546641,36,2.941823
241.045947,26,2.953603
372.120728,40,2.971266
232.046777,25,2.980511
306.846245,33,2.999538
241.353354,26,3.013883
390.710406,42,3.033979
409.062705,44,3.050407
492.814423,53,3.075062
371.860514,40,3.09554
260.024903,28,3.110577
203.431968,22,3.119019
232.399339,25,3.132549
231.656567,25,3.14156
315.932771,34,3.154825
316.04529,34,3.167605
231.847033,25,3.180053
250.540266,27,3.190513
232.087716,25,3.200362
306.787046,33,3.216403
418.620323,45,3.243072
287.822265,31,3.257772
260.066889,28,3.27579
231.972612,25,3.284785
268.936405,29,3.300126
269.390872,29,3.315509
428.321071,46,3.34123
287.774423,31,3.354997
297.182635,32,3.374225
268.918664,29,5.032165
287.88011,31,5.043535
278.652083,30,5.059897
204.002138,22,5.071228
278.796155,30,5.083462
315.928615,34,5.096866
269.055101,29,5.107478
278.836764,30,5.12336
343.714485,37,5.137288
445.465194,48,5.154528
231.923279,25,5.163663
325.117074,35,5.182462
297.325872,32,5.194798
390.654387,42,5.211088
316.041724,34,5.224236
353.277735,38,5.242097
296.965541,32,5.253905
316.085023,34,5.266334
278.391844,30,5.277307
288.02905,31,5.293758
204.02374,22,5.301474
250.40893,27,5.311898
259.686519,28,5.322232
296.802951,32,5.3378
222.287242,24,5.346952
269.234627,29,5.3584
231.655721,25,5.367359
334.517346,36,5.385464
278.820585,30,5.399387
333.880172,36,5.416261
287.716255,31,5.42812
222.731802,24,5.440738
361.652898,39,7.11721
288.039879,31,7.130398
175.739398,19,7.137299
231.669816,25,7.151508
231.509565,25,7.16237
297.128405,32,7.175112
400.268709,43,7.192966
250.682453,27,7.212459
278.714347,30,7.22428
241.15644,26,7.234215
203.922435,22,7.242141
371.94255,40,7.262296
278.908659,30,7.274933
352.770165,38,7.289324
194.657525,21,7.297098
334.801814,36,7.314816
334.57516,36,7.332162
203.693341,22,7.340197
455.723441,49,7.359578
344.268938,37,7.37757
325.688572,35,7.390513
231.946192,25,7.400546
325.193746,35,7.41381
343.490978,37,7.434827
343.955398,37,7.449544
259.79751,28,7.459794
362.428359,39,7.474192
288.137867,31,7.489624
250.722414,27,7.50061
324.563446,35,7.513433
278.590237,30,7.524588
315.65705,34,9.146328
203.740956,22,9.159519
213.174202,23,9.168548
325.256962,35,9.182315
241.262993,26,9.196171
297.431045,32,9.209299
297.59183,32,9.223363
464.989635,50,9.242803
269.096748,29,9.262637
362.845386,39,9.278147
185.004466,20,9.28578
287.648783,31,9.297928
231.731147,25,9.311693
567.805441,61,9.335508
315.856928,34,9.347877
269.14998,29,9.358258
278.733123,30,9.374475
278.790664,30,9.388521
334.261336,36,9.402819
352.763813,38,9.416891
353.046031,38,9.435066
203.972573,22,9.443402
259.8816,28,9.45404
194.912465,21,9.461646
445.016433,48,9.481933
250.760239,27,9.496473
287.275321,31,9.508411
437.535359,47,9.526715
287.663507,31,9.542127
287.84099,31,9.554658
417.683019,45,9.571814
343.976419,37,11.202223
306.811937,33,11.224923
409.518671,44,11.24244
259.918601,28,11.253797
288.16309,31,11.266401
259.630549,28,11.281778
306.120381,33,11.295059
278.317511,30,11.307545
297.32763,32,11.319098
231.775667,25,11.33566
335.104214,36,11.349918
353.369593,38,11.36472
185.394499,20,11.372359
334.151845,36,11.390365
240.901797,26,11.399889
278.808856,30,11.411735
362.592548,39,11.425693
269.14148,29,11.443537
288.29352,31,11.455276
436.594734,47,11.473671
269.358587,29,11.484188
241.077793,26,11.498323
325.250845,35,11.511649
287.734427,31,11.52356
259.633333,28,11.533543
250.38683,27,11.547457
325.200673,35,11.564203
371.612042,40,11.579751
389.518329,42,11.595541
213.094589,23,11.607076
194.528493,21,11.615785
231.621843,25,13.320913
418.720599,45,13.33902
287.955752,31,13.354877
222.709785,24,13.365214
231.929381,25,13.379147
399.82989,43,13.397366
213.019071,23,13.427621
334.276158,36,13.442226
287.840251,31,13.453572
278.34577,30,13.465604
278.507251,30,13.482148
362.675792,39,13.503611
297.583177,32,13.516324
297.194341,32,13.528861
213.134888,23,13.541613
324.926178,35,13.554781
213.211795,23,13.564685
521.701144,56,13.585622
316.16689,34,13.602002
371.909483,40,13.620405
259.711076,28,13.632298
400.009608,43,13.649764
203.864153,22,13.661422
287.527993,31,13.674433
418.444333,45,13.691437
231.985244,25,13.700493
259.888291,28,13.717195
203.836243,22,13.726803
203.805381,22,13.734922
268.911784,29,13.746817
334.466156,36,13.764452
269.161263,29,15.393612
250.446654,27,15.405204
213.351867,23,15.415505
427.905284,46,15.43854
306.292915,33,15.456246
269.176937,29,15.469119
305.865118,33,15.485532
269.059612,29,15.501318
399.74335,43,15.519741
240.980731,26,15.532982
250.541966,27,15.543316
250.402819,27,15.561701
287.839846,31,15.575998
362.327803,39,15.591006
231.634708,25,15.600706
259.732483,28,15.614257
231.757301,25,15.623113
269.278013,29,15.634404
231.937168,25,15.644502
213.363588,23,15.65594
278.305785,30,15.67055
370.959222,40,15.686743
269.020953,29,15.698761
269.140326,29,15.712763
297.039513,32,15.724576
278.098033,30,15.73624
269.248314,29,15.748745
278.378129,30,15.763552
288.091209,31,15.77865
371.942736,40,15.793466
296.881653,32,15.805272
222.413035,24,15.817915
194.54675,21,15.82624
372.102416,40,17.508715
204.264033,22,17.521289
371.27947,40,17.546403
389.783095,42,17.563407
240.984038,26,17.574698
324.646117,35,17.593326
250.593335,27,17.609023
222.565242,24,17.618611
343.966375,37,17.632656
240.979875,26,17.642206
325.519776,35,17.659194
259.972146,28,17.669692
362.303175,39,17.684242
334.493613,36,17.701706
316.211454,34,17.717983
325.215603,35,17.731309
297.102586,32,17.743476
343.897266,37,17.757177
306.682897,33,17.77364
260.056706,28,17.783837
259.977659,28,17.794075
353.169089,38,17.810738
231.617055,25,17.824286
250.479434,27,17.834425
203.623158,22,17.842458
185.189553,20,17.850915
297.021295,32,17.865877
325.007832,35,17.879466
241.092165,26,17.889062
222.284961,24,17.898047
185.322438,20,17.912375
241.031451,26,17.926505
231.720614,25,17.936667
260.009845,28,17.947887
334.825772,36,19.597821
334.334838,36,19.612258
334.633317,36,19.626565
306.429857,33,19.642614
287.760351,31,19.657773
194.361523,21,19.665453
204.00332,22,19.675826
241.469068,26,19.686129
250.190327,27,19.70053
241.345208,26,19.71166
250.744738,27,19.72208
278.517739,30,19.733226
306.563853,33,19.75348
287.864482,31,19.765699
213.189809,23,19.775676
315.306225,34,19.788336
231.721761,25,19.801429
194.760141,21,19.811225
212.729829,23,19.819385
250.862582,27,19.829638
409.818795,44,19.849663
473.898831,51,19.875214
297.620523,32,19.887445
344.459649,37,19.901907
213.044104,23,19.914623
371.912106,40,19.930269
344.351159,37,19.944269
325.374438,35,19.956809
287.545144,31,19.97155
456.195792,49,19.993788
278.503569,30,20.004651
269.292299,29,21.742801
176.168764,19,22.084786
139.145225,15,22.329488
148.407261,16,22.589821
138.873797,15,22.840324
138.699844,15,23.268071
148.107902,16,23.531372
138.664096,15,23.781792
129.561897,14,24.012687
139.157028,15,24.269694
139.002289,15,24.523652
148.362492,16,24.79618
139.113136,15,25.056185
139.00885,15,25.316826
148.193516,16,25.589135
139.055987,15,25.860029
139.044941,15,26.128887
129.697215,14,26.400778
138.82428,15,26.67303
148.14192,16,26.952819
139.011055,15,27.288504
148.318328,16,27.594507
129.549903,14,27.850029
139.013792,15,28.15991
148.262139,16,28.480597
148.085881,16,28.805967
138.690324,15,29.101644
139.072901,15,29.396925
129.52827,14,29.676998
138.939398,15,29.968745
139.022422,15,30.252587
138.683261,15,30.533734
148.240403,16,30.836076
129.587167,14,31.102841
138.681521,15,31.379374
148.115853,16,31.675672
139.021164,15,31.950798
129.600924,14,32.217514
129.491981,14,32.482416
148.300519,16,32.781224
138.638626,15,33.097197
138.721278,15,33.383365
138.697502,15,33.677523
129.552937,14,33.922242
139.126092,15,34.179108
148.483798,16,34.465197
129.546258,14,34.713033
129.468316,14,34.96372
138.906843,15,35.231164
148.371229,16,35.525455
139.091761,15,35.79513
148.436794,16,36.082548
129.462372,14,36.337408
138.666945,15,36.614079
148.156858,16,36.90304
139.044657,15,37.1736
148.096157,16,37.461756
148.225451,16,37.757253
139.052775,15,38.046433
139.007206,15,38.33787
138.63534,15,38.616731
139.086141,15,38.898733
138.753155,15,39.189534
148.222011,16,39.508011
148.35748,16,39.819621
129.442867,14,40.103332
148.510133,16,41.174561
139.113282,15,41.452599
139.050191,15,41.729906
129.689055,14,41.995432
129.543003,14,42.271935
148.218579,16,42.57871
148.187682,16,42.876971
138.958943,15,43.189929
129.499809,14,43.46873
129.625963,14,43.737324
138.843196,15,44.015465
296.862233,32,44.613992
315.51233,34,45.232384
287.819397,31,45.799618
399.918807,43,46.590366
278.0825,30,47.142906
306.593298,33,47.75266
418.632737,45,48.600562
474.470251,51,49.563663
324.969472,35,50.233181
315.25187,34,50.879993
437.357705,47,51.77501
409.031955,44,52.617311
493.550081,53,53.692092
847.978744,91,55.422706
381.024343,41,56.199455
306.197674,33,56.832384
895.627236,96,58.690995
427.319699,46,59.570424
417.881529,45,62.925042
484.090226,52,64.038833
427.175626,46,64.935626
371.122074,40,65.69699
445.791229,48,66.618403
530.074636,57,67.704003
446.024423,48,68.647783
445.746878,48,69.517569
595.27284,64,70.691976
763.981781,82,72.290432
716.610052,77,73.862686
483.384294,52,74.8977
576.715161,62,76.125816
435.663663,47,77.051204
764.087716,82,78.677405
557.749794,60,79.862673
848.025552,91,81.648502
567.302232,61,86.145584
566.747904,61,87.390488
445.049795,48,88.350135
463.962565,50,89.337726
567.423678,61,90.543594
492.157183,53,91.600531
445.554768,48,92.534844
520.164772,56,93.684052
763.683201,82,95.343067
492.158063,53,96.392387
417.188816,45,97.294732
576.318359,62,98.543191
473.284522,51,99.528167
679.342349,73,100.938624
660.486293,71,102.294473
557.84962,60,103.457672
716.673368,77,104.968147
593.768507,64,109.804984
1101.650807,118,111.949337
771.397622,83,113.418926
847.090878,91,115.037622
856.929676,92,116.649188
839.242677,90,118.246451
518.887404,56,119.253148
866.234236,93,120.930239
678.277177,73,122.27899
799.048821,86,124.030758
632.332398,68,125.393146
902.501531,97,127.312623
677.730556,73,133.16125
763.467454,82,134.830156
951.608705,102,136.826578
716.581989,77,138.432714
979.711158,105,140.497627
1035.10018,111,142.668925
1238.2374,133,145.293875
876.83519,94,147.078905
914.46886,98,148.996348
1230.86815,132,156.515594
1322.592811,142,159.188283
968.794743,104,161.094054
1082.237131,116,163.168068
1071.755308,115,165.219015
1621.679864,174,168.315266
1098.526908,118,170.453392
939.390499,101,172.393801
808.359394,87,174.11644
1146.667873,123,182.289752
686.829094,74,183.756718
808.676522,87,185.539595
658.791082,71,186.949102
1744.206568,187,190.581906
1024.113062,110,192.716783
1145.345095,123,195.132301
857.972044,92,196.895158
1119.131596,120,199.255064
932.079786,100,206.338843
830.125417,89,208.060928
828.549066,89,209.716695
1165.063317,125,212.044021
942.200153,101,213.938894
1007.900413,108,216.03881
1081.142999,116,218.222821
986.733994,106,220.107448
782.561775,84,221.640716
1201.377004,129,223.999038
913.516295,98,231.558607
1005.453843,108,233.701008
1025.258516,110,235.894636
1043.337241,112,238.125807
933.10401,100,240.048093
1079.608734,116,242.308141
1051.031151,113,244.515617
952.05988,102,246.51077
1575.456433,169,255.547023
1212.914395,130,258.077679
1304.913588,140,260.672795
1438.247106,154,263.55637
970.283646,104,265.511692
987.971089,106,267.481614
1323.40357,142,270.156491
1446.729714,155,273.136766
