#{"t_start": 1706059503.7223227, "env_id": "LunarLander-v2"}
r,l,t
-767.325726,79,0.24781
-364.540791,68,0.28969
-981.812544,218,0.420583
-679.83259,89,0.476918
-611.993431,76,0.540795
-660.650012,78,0.591832
-820.913496,86,0.645497
-711.190382,82,0.697105
-468.861648,78,0.821185
-1967.897736,177,0.929374
-747.276815,106,0.995653
-498.311897,58,1.032309
-487.385059,78,1.082967
-801.149575,103,1.143692
-680.074423,78,1.193765
-579.41358,120,1.265401
-494.810036,64,1.311313
-892.693827,87,1.365678
-487.557788,73,1.410149
-615.468265,76,1.455218
-524.46285,99,1.516878
-474.342387,225,1.650029
-880.437771,123,1.726111
-1216.197966,166,1.826456
-336.170795,121,1.907884
-473.844306,63,1.945321
-486.18042,79,1.994799
-398.948518,53,2.027694
-484.853443,177,2.132488
-696.89851,79,2.182591
-500.799945,135,2.262947
-1185.964673,137,2.3469
-671.589206,124,2.431317
-609.583367,64,2.469152
-486.343013,56,2.50552
-431.825188,53,2.538495
-668.051825,65,2.576973
-669.509288,113,2.647387
-653.044794,76,2.691728
-582.224009,71,2.739349
-588.476298,215,2.872663
-404.116534,124,2.949415
-410.459366,58,2.984695
-1229.081345,142,3.072569
-476.830724,55,3.105427
-477.647863,70,3.155211
-536.26174,53,3.186632
-532.636177,59,3.229213
-781.129354,107,3.297909
-905.53512,111,3.369246
-849.233264,188,3.481001
-742.617985,82,3.53462
-353.960971,183,3.645299
-440.228936,66,3.685227
-763.962661,84,3.738446
-1698.898487,158,3.831779
-414.857503,79,3.888448
-630.776496,345,4.098704
-1257.238233,142,4.18457
-717.494729,114,4.255948
-359.026719,86,4.306969
-564.053651,60,4.343982
-408.878266,136,4.426153
-470.69874,57,4.463741
-652.896449,74,4.516586
-566.111003,106,4.582548
-889.465183,151,4.674841
-975.024673,83,4.727248
-526.155662,89,4.782049
-627.947172,101,4.84276
-348.977785,51,4.873056
-526.79561,65,4.916867
-291.071815,140,5.007888
-2442.462723,365,5.226484
-458.782676,88,5.27806
-860.973857,79,5.329815
-784.801269,82,5.379008
-561.463574,73,5.426434
-446.250792,53,5.45823
-485.870195,78,5.508956
-791.269338,78,5.561717
-602.00158,96,5.623609
-748.610819,82,5.672802
-511.610984,78,5.723452
-1948.786898,259,5.876233
-635.155718,90,5.932605
-689.318267,103,5.993063
-881.126745,125,6.071632
-878.157193,121,6.155269
-368.115028,107,6.21671
-609.044726,101,6.279496
-930.33982,121,6.358003
-756.369286,78,6.405699
-566.285048,138,6.494904
-1070.427107,190,13.161697
-415.769359,55,13.195494
-697.21726,90,13.257617
-488.109362,112,13.324445
-643.244044,66,13.366904
-416.214578,59,13.403294
-603.305844,59,13.438232
-557.512328,62,13.477248
-941.595972,205,13.600738
-461.851865,74,13.681078
-310.445855,50,13.734963
-503.465009,71,13.801862
-706.91353,87,13.858255
-464.329759,82,13.910304
-402.98305,118,13.982596
-551.417111,178,14.088706
-429.061745,58,14.124536
-1105.920753,155,14.217618
-323.384972,102,14.286725
-430.85829,55,14.321676
-375.697247,53,14.354291
-451.525711,126,14.430888
-524.667622,67,14.470374
-504.03909,122,14.545083
-263.113474,144,14.632952
-832.803168,84,14.684997
-494.303425,63,14.73303
-2311.767764,196,14.851346
-499.625826,61,14.888362
-441.829407,82,14.939558
-863.239618,183,15.049332
-168.294159,82,15.100582
-650.513417,174,15.205259
-862.49915,76,15.251484
-297.291928,78,15.30645
-967.055741,143,15.392004
-398.653381,87,15.448738
-449.038052,107,15.514935
-509.523028,83,15.566126
-448.772162,58,15.601267
-387.306725,55,15.637729
-515.189922,63,15.678035
-760.028283,149,15.77822
-435.946511,109,15.844516
-884.22531,87,15.89911
-476.321455,84,15.953337
-481.450764,52,15.984771
-1127.274313,134,16.067962
-547.705151,82,16.11647
-528.516442,69,16.160635
-231.440979,96,16.222664
-679.563785,108,16.291295
-454.522327,263,16.449534
-555.236788,89,16.502869
-649.320259,94,16.561181
-424.239823,353,16.777638
-412.897954,53,16.809846
-834.876614,135,16.892617
-378.067761,151,16.990907
-971.396566,281,17.162697
-513.049936,64,17.202353
-447.624817,81,17.249429
-728.552635,95,17.309012
-580.848982,71,17.352046
-2074.019539,237,17.497911
-94.502722,67,17.539245
-461.505388,54,17.582831
-561.364478,101,17.641666
-416.963761,107,17.707151
-85.366978,53,17.740291
-484.26132,73,17.78479
-626.7455,231,17.921835
-145.975288,72,17.964256
-685.808838,121,18.039029
-228.918634,189,18.160463
-580.635344,62,18.200553
-334.360859,406,18.441276
-786.021732,106,18.505791
-699.555115,78,18.553244
-244.604205,194,18.668763
-773.107332,77,18.718007
-562.867294,60,18.756112
-912.965565,207,18.888428
-640.958819,366,19.104162
-806.886404,86,19.160539
-137.029002,60,19.195949
-123.909924,75,19.242879
-123.913574,86,19.293917
-391.01649,277,25.717698
-434.86654,78,25.765255
-438.766868,104,25.836678
-187.14571,92,25.894358
-537.809229,122,25.967454
-952.517968,201,26.088305
-499.688437,73,26.135035
-135.451688,62,26.172961
-119.012674,74,26.218978
-144.286377,75,26.264002
-380.71228,109,26.340129
-210.463997,55,26.373638
-272.970323,199,26.491496
-510.822037,82,26.543812
-89.699165,55,26.577438
-436.717539,130,26.657823
-56.950965,58,26.692401
-139.056262,65,26.734195
-293.964479,104,26.800795
-619.99769,105,26.865957
-135.498807,77,26.910778
-327.562036,193,27.02831
-126.358019,80,27.076263
-126.174369,52,27.106876
-446.981267,319,27.297595
-282.703479,251,27.44921
-605.729515,78,27.501693
-743.872315,103,27.565106
-789.972229,76,27.612473
-154.468389,75,27.658932
-531.111835,77,27.705922
-123.856503,60,27.743644
-516.13066,96,27.801578
-277.783022,184,27.911926
-372.730973,60,27.957724
-140.525328,58,27.993271
-131.78705,56,28.026301
-147.142078,61,28.064252
-246.202529,193,28.177645
-287.169512,134,28.260618
-190.655287,117,28.330109
-103.241199,54,28.364511
-169.345954,79,28.418616
-134.097938,55,28.451065
-126.834816,50,28.483199
-90.2267,53,28.516338
-446.707075,81,28.565836
-133.929975,78,28.612659
-122.768595,62,28.650158
-489.759118,85,28.704413
-469.760429,176,28.81777
-533.683739,58,28.852027
-148.730811,87,28.905515
-213.427102,97,28.961854
-123.374802,81,29.01145
-136.733412,58,29.047057
-152.727981,54,29.081444
-104.702703,52,29.112494
-167.773387,87,29.170093
-132.663507,69,29.214378
-287.240993,91,29.268589
-144.540018,74,29.31419
-172.66679,77,29.361072
-131.991606,85,29.41321
-140.936902,71,29.456776
-11.545175,95,29.514901
-186.058579,75,29.565637
-149.742853,72,29.611522
-471.487606,53,29.644315
-124.551367,62,29.680213
-164.864223,56,29.715923
-138.974347,61,29.75346
-244.012434,111,29.819577
-247.664231,102,29.88133
-145.000533,64,29.928712
-152.598965,69,29.968721
-610.078454,72,30.013608
-869.678569,86,30.06547
-136.876545,54,30.096974
-530.245401,77,30.147218
-185.885411,112,30.214932
-26.635376,80,30.263312
-140.46474,60,30.306192
-127.525625,54,30.343189
-140.984933,74,30.386687
-91.620819,83,30.438035
-609.058643,73,30.482408
-88.488113,52,30.513013
-167.872681,59,30.551809
-101.31782,86,30.601572
-155.268394,84,30.660636
-99.45326,58,30.695361
-127.944015,68,30.738959
-135.326526,67,30.779651
-157.464878,89,30.833483
-390.026543,130,30.909779
-124.627713,61,30.948195
-181.659209,67,30.988527
-412.31383,82,31.046673
-116.543526,53,31.080093
-502.845657,66,31.119884
-92.416997,82,31.171026
-141.490056,69,31.211618
-140.767077,54,31.246219
-193.80507,81,31.294398
-143.293625,82,31.344487
-117.744627,77,31.397439
-175.041686,70,31.438742
-134.53575,78,31.487901
-128.529389,64,31.525668
-393.446881,49,31.557326
-459.285915,109,31.622815
-131.493325,56,31.657922
-184.714102,71,31.700768
-129.505932,62,31.744469
-111.921195,84,34.717307
-45.239939,104,34.783846
-125.377188,56,34.816499
-143.331721,82,34.867805
-315.017741,65,34.906292
-125.437488,58,34.943347
-715.027178,82,34.992314
-169.01516,58,35.033786
-150.013816,66,35.076397
-152.077496,64,35.114072
-187.823038,72,35.160009
-173.283662,88,35.213034
-138.104439,85,35.264833
-122.981038,69,35.306618
-654.196923,63,35.34414
-128.214302,66,35.392386
-395.099307,87,35.443174
-142.017717,75,35.489961
-65.258972,85,35.541113
-89.981892,56,35.576869
-138.30416,75,35.622945
-150.901199,56,35.655829
-22.594655,73,35.702263
-141.499087,71,35.750998
-119.792514,68,35.795418
-134.877176,54,35.827782
-151.832139,72,35.872122
-98.524091,58,35.906652
-522.809542,86,35.95842
-394.23882,82,36.010478
-846.306391,80,36.058761
-626.027754,66,36.108231
-158.398871,75,36.151655
-126.038924,84,36.203147
-148.949647,80,36.250373
-85.355143,54,36.284878
-126.879153,67,36.324512
-120.660363,69,36.36689
-92.998772,52,36.400564
-146.511578,59,36.441482
-114.047177,57,36.474445
-60.021497,67,36.516829
-121.42527,55,36.549897
-124.040223,55,36.581776
-170.039467,65,36.62367
-177.805869,81,36.670282
-118.420313,56,36.705324
-104.836964,53,36.743753
-134.147555,75,36.788685
-193.237503,86,36.842502
-147.837423,75,36.885753
-154.543872,72,36.9317
-103.87947,60,36.967029
-118.14291,87,37.019353
-142.111703,70,37.061232
-106.920486,63,37.108482
-322.61211,94,37.164611
-64.553177,67,37.206166
-132.606632,52,37.238083
-108.319078,89,37.289698
-786.87243,77,37.338477
-122.411084,64,37.378228
-475.882592,66,37.420133
-411.429013,51,37.456244
-517.299014,78,37.501647
-206.606937,90,37.557199
-739.211293,233,37.696055
-154.31305,81,37.747278
-133.038477,65,37.78527
-135.75603,72,37.829474
-143.698986,69,37.869942
-139.036809,53,37.907204
-477.915038,71,37.953152
-732.993367,72,37.99765
-149.263027,65,38.037786
-148.496873,68,38.078567
-164.062167,70,38.119072
-143.929846,62,38.157688
-141.348238,57,38.191955
-138.816848,65,38.240335
-132.591173,78,38.286769
-449.54109,47,38.315209
-143.292809,62,38.354384
-112.651212,55,38.389408
-1042.131262,99,38.451761
-370.926971,125,38.525117
-395.622992,50,38.558106
-90.878164,86,38.614652
-160.007816,63,38.653856
-108.345926,53,38.68592
-147.131688,93,38.740077
-530.672619,81,38.790765
-105.086868,60,38.827316
-133.391515,77,38.873941
-117.109601,83,38.923007
-116.288859,86,38.98264
-130.642444,53,39.013803
-117.258069,61,39.048852
-101.012656,55,39.085449
-146.647109,87,39.136251
-108.990036,61,39.174302
-419.960028,50,39.205395
-174.687354,78,39.252197
-125.969252,70,39.303174
-149.442009,86,39.352884
-146.134101,54,39.388432
-158.111535,71,39.430614
-321.475985,95,39.48763
-106.068898,64,39.525881
-108.698818,84,39.577685
-158.149787,80,39.626377
-114.498066,53,39.666
-139.69171,78,39.715752
-145.819777,69,39.755986
-171.497511,62,39.79415
-76.758421,86,39.845367
-166.860665,71,39.889581
-89.033515,53,39.922371
-92.217184,50,39.952163
-107.69395,51,39.990721
-139.75239,77,40.037206
-121.797326,64,40.074329
-128.85953,129,40.152172
-119.321659,84,40.203887
-659.48095,70,40.246125
-181.407254,87,40.299111
-89.688826,52,40.33049
-124.822972,59,40.371666
-90.810175,88,40.427608
-380.257372,90,40.480135
-127.222923,61,40.518861
-137.544898,87,40.570399
-140.05388,74,40.615947
-112.316924,71,40.659072
-130.493953,79,40.707474
-131.232369,69,40.754137
-162.291993,64,40.791204
-151.414846,67,40.833055
-132.969162,77,40.878402
-172.098292,88,43.982008
-142.026491,56,44.018495
-111.913199,87,44.070714
-474.983915,54,44.105787
-122.560927,80,44.15901
-121.154581,54,44.190414
-135.803838,58,44.228044
-132.575653,75,44.272143
-138.143047,66,44.312583
-106.590737,55,44.345836
-479.818912,68,44.386498
-144.272692,65,44.427871
-675.451586,69,44.47578
-119.348882,61,44.515268
-97.07246,58,44.550415
-463.344295,62,44.587015
-86.32298,57,44.62252
-133.099546,86,44.673783
-124.81887,62,44.712687
-157.375339,67,44.753528
-112.457392,55,44.792521
-120.735699,90,44.848026
-139.557712,72,44.890344
-126.478352,67,44.933087
-140.787121,62,44.970461
-255.234731,84,45.021784
-142.294291,67,45.061413
-124.993739,65,45.099958
-126.345697,73,45.152107
-183.273261,57,45.185852
-167.345009,75,45.231831
-177.682251,85,45.282456
-164.551008,61,45.318177
-134.901621,59,45.356159
-123.052514,65,45.396561
-140.904088,58,45.433759
-134.771521,68,45.47982
-132.905518,80,45.525922
-141.272034,72,45.570675
-135.339396,66,45.609278
-134.835664,92,45.666023
-132.563228,61,45.702332
-121.106099,85,45.756331
-85.557722,50,45.78663
-88.205525,74,45.840397
-169.684578,77,45.88595
-162.535946,78,45.932178
-33.582537,89,45.98869
-162.245036,60,46.023812
-83.020705,88,46.079825
-128.676832,57,46.114482
-142.88278,68,46.157737
-127.697152,93,46.218402
-162.745197,68,46.260902
-143.243178,67,46.30218
-130.979222,58,46.336309
-162.339252,81,46.387885
-143.684372,91,46.441529
-26.43675,66,46.483574
-104.918095,54,46.51707
-128.952045,65,46.566016
-153.237159,83,46.615639
-156.862365,78,46.661025
-132.050014,85,46.714372
-322.854672,85,46.764239
-151.118819,66,46.807043
-107.558613,78,46.852035
-125.119592,86,46.904054
-341.189012,110,46.978847
-174.313447,80,47.026375
-140.303226,67,47.06537
-141.689136,74,47.113337
-137.646994,81,47.160243
-115.81771,64,47.200591
-347.893161,80,47.248481
-128.451683,91,47.303979
-121.839555,54,47.343209
-130.173845,53,47.375315
-162.511333,60,47.414498
-146.700959,92,47.468006
-108.798035,55,47.502207
-511.524321,72,47.546139
-146.490384,87,47.599198
-165.651986,89,47.652238
-127.838108,90,47.715535
-85.841085,89,47.769051
-140.015128,72,47.815223
-189.79652,84,47.865227
-346.736718,86,47.917583
-138.172749,84,47.967479
-135.124792,83,48.018127
-496.431527,55,48.052558
-146.720341,76,48.108078
-545.448583,107,48.173043
-121.313634,77,48.221949
-113.916804,66,48.261549
-161.033734,78,48.306365
-152.173853,79,48.355478
-139.268264,98,48.415799
-109.806521,52,48.447613
-114.689783,57,48.487754
-99.253898,89,48.542835
-146.559329,66,48.584126
-108.151704,58,48.621502
-121.224411,67,48.662483
-91.140761,54,48.694064
-107.911823,89,48.749038
-333.63469,81,48.797071
-115.568073,54,48.838186
-143.362941,57,48.872734
-165.789325,83,48.919937
