#{"t_start": 1706065959.6926384, "env_id": "LunarLander-v2"}
r,l,t
-633.663622,65,0.226954
-780.129265,81,0.275989
-427.400681,60,0.31162
-437.659506,74,0.358872
-638.607055,70,0.401136
-781.220032,81,0.451177
-730.810847,75,0.505751
-425.563796,81,0.577743
-124.40524,61,0.715252
-343.055126,71,0.762296
-280.228535,76,0.807024
-133.045797,51,0.840089
-584.15729,63,0.878324
-123.931143,51,0.908465
-493.083909,71,0.952605
-419.372892,69,0.993662
-635.188419,77,1.064195
-287.725752,68,1.118162
-838.962577,114,1.212131
-113.36793,62,1.265516
-185.733989,90,1.341039
-602.743394,77,1.411228
-380.090377,56,1.461638
-395.004279,54,1.510356
-479.401322,135,1.628458
-252.688618,71,1.687871
-135.07507,108,1.773528
-606.313135,78,1.835636
-778.551879,79,1.885996
-467.105766,67,1.927104
-498.210645,61,1.962498
-514.795626,64,2.003408
-401.836338,57,2.043389
-400.773377,88,2.097377
-1043.838041,153,2.187267
-343.363913,117,2.254395
-418.399331,130,2.333682
-488.869173,74,2.380689
-360.104853,107,2.444481
-445.925704,62,2.483099
-449.500729,55,2.524262
-944.448328,139,2.605861
-195.823549,81,2.653527
-436.229448,53,2.686984
-120.30932,55,2.71997
-567.521482,74,2.76342
-1055.406438,138,2.844278
-395.062979,82,2.893731
-477.80953,97,2.957557
-135.846401,78,3.005032
-130.820885,53,3.037676
-704.650974,72,3.07939
-370.621525,70,3.122339
-446.571016,98,3.179539
-336.987187,55,3.214074
-107.462522,59,3.248621
-820.046349,79,3.301396
-575.347871,72,3.348648
-350.85204,52,3.380633
-673.632353,74,3.426056
-495.740941,72,3.469446
-306.548459,83,3.520262
-172.616218,83,3.568414
-168.234085,64,3.605036
-340.100364,70,3.655337
-17.260129,62,3.691208
-82.255607,83,3.745202
-128.498433,84,3.794064
-147.116844,57,3.830825
-197.872296,183,3.937892
-650.600905,129,4.013858
-138.822485,69,4.057321
-247.730584,54,4.09524
-121.805531,101,4.157562
-258.219872,54,4.189237
-171.106328,74,4.233994
-137.815581,66,4.273476
-131.673665,56,4.305917
-142.660176,52,4.338853
-164.20579,52,4.370311
-35.230662,91,4.428435
46.959071,81,4.479913
-148.584647,61,4.515745
-85.127787,53,4.550636
-155.731558,71,4.592694
-325.726481,50,4.62225
-165.838778,60,4.659533
-134.8584,67,4.699114
-138.624457,76,4.752895
-761.054035,82,4.801003
-114.102471,57,4.833962
-131.561515,52,4.866478
-110.4267,83,4.914279
-206.875668,74,4.959732
-145.761028,86,5.009483
-125.712331,53,5.039554
-150.053954,70,5.089758
-191.313148,78,5.134051
-282.271187,63,5.173504
-102.321742,57,5.206839
-185.786122,61,5.241992
-630.214975,104,5.304698
-93.8864,55,5.337778
-137.752544,52,5.371544
-120.875946,66,5.415062
-145.954525,67,5.453176
-372.131772,66,5.494834
-96.388838,88,5.545287
-132.92641,57,5.580467
-248.408357,119,5.649357
-172.60095,85,5.70015
-128.062053,54,5.733758
-205.706576,91,5.797281
-104.533293,51,5.827272
-86.746418,55,5.858382
-119.866698,80,5.907785
-122.844979,73,5.949658
-270.923956,166,6.046012
-482.879893,64,6.086278
-133.222583,56,6.118911
-205.43163,79,6.172003
-158.364477,64,6.21223
-453.646899,60,6.248683
-128.568701,84,6.298398
-184.813757,112,6.363501
-155.795574,79,6.411379
-136.33328,74,6.454762
-272.263556,168,6.55318
-135.077207,88,6.614991
-107.62951,63,6.65229
31.271796,91,9.717916
-146.234016,58,9.752239
-87.09776,56,9.787287
-131.077037,56,9.821438
-329.041366,94,9.875736
-169.378888,88,9.929985
-152.331889,105,10.000059
-146.100682,77,10.044344
-821.579906,146,10.130399
-231.570871,108,10.191358
-125.502036,75,10.244613
-301.417764,133,10.337458
-131.574579,86,10.388681
-149.580245,87,10.442148
-131.558171,80,10.496221
-134.388914,59,10.533402
-129.172688,55,10.565794
-146.673439,68,10.608478
-555.268214,69,10.650115
-99.617297,52,10.68124
-152.323019,64,10.721649
-131.569513,54,10.754043
-166.564042,73,10.802503
-138.093333,58,10.840485
-95.2747,84,10.889275
-124.047604,75,10.934479
-267.782639,120,11.003636
-186.25173,85,11.056182
-120.034723,56,11.090582
-135.371689,70,11.133178
-110.898657,73,11.181706
-132.274801,87,11.233803
-158.381646,77,11.279514
-116.651858,61,11.31525
-30.970557,56,11.350591
-143.332856,82,11.39856
-205.144723,95,11.455789
-85.298112,52,11.487814
-480.594249,78,11.545093
-108.868658,68,11.585795
-144.494132,121,11.658226
-202.735319,88,11.709933
-303.243627,82,11.761151
-332.358886,90,11.813378
-127.584059,78,11.860714
-196.845786,79,11.907697
-108.126242,55,11.949791
-136.492297,81,11.997877
-122.11789,74,12.039811
-119.637027,87,12.093489
-374.479365,132,12.172022
-168.560454,72,12.214118
-144.693724,66,12.254074
-140.135514,74,12.298052
-113.081306,85,12.357302
-121.498381,72,12.400321
-143.520035,65,12.438652
-133.233437,61,12.477105
-278.562104,103,12.536375
-143.521583,60,12.573282
-101.136101,58,12.608661
-13.80315,65,12.646442
-154.252425,62,12.692746
-210.037278,87,12.744216
-0.851411,78,12.792194
-192.232819,78,12.855495
-126.726243,87,12.912241
-101.49412,59,12.946676
-142.044813,74,12.99098
-180.226071,87,13.04044
-149.033576,78,13.095038
-146.894698,58,13.131077
-183.13435,76,13.175112
-119.724306,52,13.209498
-10.585396,96,13.265263
-149.117424,82,13.315012
-155.90849,70,13.356889
-111.187552,84,13.408756
-124.077566,49,13.443555
-154.465861,70,13.488913
-146.21828,82,13.53767
-132.73783,58,13.571012
-133.138967,70,13.613832
-113.110353,62,13.650683
-154.066453,66,13.688207
-289.986001,102,13.750862
-162.230159,60,13.792461
-217.495363,82,13.84522
-134.030137,80,13.89043
-138.573572,92,13.948516
-132.045524,68,13.987525
-47.652153,102,14.051079
-169.101423,82,14.097723
-141.465591,67,14.140278
-109.776391,57,14.179712
-128.738308,84,14.231355
-126.632496,82,14.279128
-109.391603,52,14.312215
-118.565519,53,14.344866
-96.028472,56,14.378758
23.508634,100,14.439053
-157.859216,67,14.478365
-176.959994,77,14.53352
-114.964842,67,14.573464
-114.610332,77,14.617725
-150.585836,88,14.67156
-125.942701,73,14.71367
-117.388858,52,14.749539
-215.476801,88,14.801481
-150.518688,72,14.844878
-157.59319,67,14.889982
-126.398061,66,14.930326
-118.420448,73,14.972674
-22.899393,59,15.007559
-142.607812,55,15.041566
-150.059669,71,15.083165
-121.456218,56,15.115624
-193.805974,90,15.172391
-174.180721,69,15.218793
-96.933856,150,15.308082
-137.894218,64,15.349051
-121.176373,88,15.401063
-101.00776,52,15.431068
-173.428877,72,15.475531
-142.981436,69,15.516341
-139.725659,60,15.554489
-155.970584,51,15.590723
-17.051047,93,15.643947
-170.857657,80,15.693618
-115.361192,81,15.741439
-127.973996,67,15.783584
-97.967653,82,15.830365
-130.922279,61,18.977501
-71.376346,92,19.030491
-260.096881,78,19.084101
-148.408741,62,19.120218
-94.781297,84,19.171594
-82.337008,53,19.203296
-128.63413,59,19.237533
-133.158772,69,19.281961
-192.021855,67,19.320469
-168.044509,68,19.362884
-98.342412,52,19.399723
-225.49468,85,19.448545
-24.845043,96,19.508364
-136.867471,88,19.561235
-175.363893,106,19.624073
-140.827368,73,19.668472
-164.743948,64,19.707003
-110.494636,74,19.750243
-178.089808,94,19.81372
-88.475243,94,19.870013
-154.66946,68,19.910684
-265.714265,91,19.962889
-174.350696,74,20.008649
-153.331619,82,20.056669
-16.906553,77,20.103974
-170.294488,200,20.22096
-281.559782,112,20.295129
-305.185856,75,20.339956
-138.477074,58,20.374786
-126.979921,67,20.416974
-172.946709,76,20.460586
-124.802209,81,20.509713
-375.811501,65,20.548689
19.121183,108,20.614161
-214.779349,94,20.674075
-122.597705,58,20.7109
-153.049376,64,20.749358
-128.537944,61,20.784078
