#{"t_start": 1706042879.3794768, "env_id": "InvertedDoublePendulumBulletEnv-v0"}
r,l,t
334.785319,36,1.748007
353.795821,38,1.763198
278.266766,30,1.774719
241.281749,26,1.784927
427.886542,46,1.807231
250.903222,27,1.818413
250.842128,27,1.829156
296.895937,32,1.846204
269.273278,29,1.860903
231.785471,25,1.8707
426.857737,46,1.889962
203.509309,22,1.899113
325.317163,35,1.916408
250.346091,27,1.928796
222.719128,24,1.943495
250.037663,27,1.954174
269.449641,29,1.968232
250.330357,27,1.980029
558.76445,60,2.002944
297.193931,32,2.015208
222.438806,24,2.026903
315.839274,34,2.045819
203.756722,22,2.055409
222.536043,24,2.064671
269.385374,29,2.07898
203.410702,22,2.088182
297.19849,32,2.101614
287.981178,31,2.113326
250.467255,27,2.126097
241.374498,26,2.137631
269.193716,29,2.15334
380.601566,41,2.169844
231.896034,25,2.182357
231.963686,25,2.192895
240.897898,26,2.203093
250.44841,27,2.214811
259.907884,28,2.228071
306.064035,33,2.241992
306.60931,33,2.258956
241.610857,26,2.270858
297.26802,32,2.287103
325.205624,35,2.301348
194.747843,21,2.310318
222.652976,24,2.319587
399.905078,43,2.342138
325.420987,35,2.360564
408.99873,44,2.378493
306.323127,33,2.39207
259.700682,28,2.406281
334.527192,36,2.420986
241.340055,26,2.43147
232.130932,25,2.441745
278.591902,30,2.461897
203.877291,22,2.47057
241.21242,26,2.480744
287.400749,31,2.493676
232.049349,25,2.505964
222.262865,24,2.515297
390.017767,42,2.532881
334.517309,36,2.54771
232.094143,25,2.565702
297.363759,32,2.578996
250.418347,27,2.590151
241.225164,26,2.600454
260.075322,28,2.614664
269.387607,29,2.627342
372.228418,40,2.64601
381.677367,41,2.666311
259.54548,28,2.681181
288.038437,31,2.694388
222.577523,24,2.704295
278.107758,30,2.71604
381.351189,41,2.735348
334.450329,36,2.749334
400.061962,43,2.769394
231.440998,25,2.779108
296.874595,32,2.793984
315.814163,34,2.808438
269.290996,29,2.81979
204.025407,22,2.82806
250.495514,27,2.84106
334.715125,36,2.856078
334.685761,36,2.875988
250.573401,27,2.886756
297.032126,32,2.904228
241.030423,26,2.914521
408.778459,44,2.933146
381.316371,41,2.948731
306.667247,33,2.964693
241.18142,26,2.979274
222.490914,24,2.989923
269.056874,29,3.002117
212.926471,23,3.014908
372.522133,40,3.030953
241.027736,26,3.040882
296.524468,32,3.053058
213.08261,23,3.064384
306.149472,33,3.084965
287.604062,31,3.098742
203.392576,22,3.109396
306.399471,33,3.129656
269.166489,29,3.141513
324.957824,35,3.156052
343.644287,37,3.17022
259.438437,28,3.187833
241.089657,26,3.198186
175.755005,19,3.205475
250.667184,27,3.216745
259.570401,28,3.230803
334.700591,36,3.245536
231.875064,25,3.25535
549.769859,59,3.279215
315.902826,34,3.29905
315.80052,34,3.314208
231.770478,25,3.324337
222.711643,24,3.333685
418.562471,45,3.354753
287.952538,31,3.366645
296.712838,32,3.378727
483.762137,52,3.401552
260.142601,28,3.414795
343.696839,37,3.43003
268.983506,29,3.441127
241.483643,26,3.451663
381.250452,41,3.471149
521.392444,56,3.493054
231.851736,25,3.506811
250.430126,27,3.517982
222.882541,24,3.530196
362.111811,39,3.546021
222.116577,24,3.555814
287.767433,31,3.567727
297.051296,32,3.583623
231.631283,25,3.593573
250.511427,27,3.607567
250.235576,27,3.618034
278.613888,30,3.632875
315.235382,34,3.650675
297.372907,32,3.663887
259.77802,28,3.675259
232.08116,25,3.687413
175.631242,19,3.69553
240.945816,26,3.710226
259.927786,28,3.721908
259.684887,28,3.735659
428.44243,46,3.754473
335.088784,36,3.767895
400.358673,43,3.784075
306.787366,33,3.80017
231.95778,25,3.814562
232.044413,25,3.824748
260.068287,28,3.835617
418.914695,45,3.856629
325.078648,35,3.870057
203.731657,22,3.878892
259.689789,28,3.889479
278.486284,30,3.905612
325.223497,35,3.924563
324.801484,35,3.938359
343.432429,37,3.952256
343.549491,37,3.970559
287.276709,31,3.983347
250.359981,27,3.993963
371.668773,40,4.009728
307.069673,33,4.029006
278.269345,30,4.041471
324.896347,35,4.055596
222.464206,24,4.064971
278.593686,30,4.081055
259.687793,28,4.091859
287.854973,31,4.103872
325.429424,35,4.119893
306.243935,33,4.136962
241.136309,26,4.148488
297.202824,32,4.161187
194.693376,21,4.169343
287.766854,31,4.185494
297.37829,32,4.198099
344.081757,37,4.212019
250.755503,27,4.2256
381.628585,41,4.245436
203.876282,22,4.255046
250.552753,27,4.265894
231.90707,25,4.275874
278.329748,30,4.29165
269.390765,29,4.303212
222.332323,24,4.313998
634.096719,68,4.343925
288.254977,31,4.359884
306.881924,33,4.372439
447.26782,48,4.390718
231.709841,25,4.400383
240.939364,26,4.414389
334.778026,36,4.433279
287.482995,31,4.445497
250.580848,27,4.455906
287.864728,31,4.472219
296.962203,32,4.484449
352.995622,38,4.498815
250.579376,27,4.50902
306.397988,33,4.525657
344.01415,37,4.544243
306.367357,33,4.557681
222.781935,24,4.567051
269.218555,29,4.581113
194.463241,21,4.590893
324.532019,35,4.605778
325.353702,35,4.619033
