#{"t_start": 1706078008.651333, "env_id": "InvertedDoublePendulumBulletEnv-v0"}
r,l,t
269.500482,29,0.652397
241.032875,26,0.668106
297.04747,32,0.699515
297.646776,32,0.71153
213.310246,23,0.724765
194.269142,21,0.733307
250.721924,27,0.746478
456.668957,49,0.764566
231.904652,25,0.777546
213.444723,23,0.785522
417.512492,45,0.802373
344.11531,37,0.815961
324.841237,35,0.832352
306.507359,33,0.843905
259.691777,28,0.855089
259.975112,28,0.868263
194.605832,21,0.879903
456.032101,49,0.898403
185.25126,20,0.905783
381.021901,41,0.920804
315.7976,34,0.936897
306.496898,33,0.949092
268.936163,29,0.959782
194.476045,21,0.967189
278.753812,30,0.984955
231.853101,25,0.995629
250.466574,27,1.005323
325.459582,35,1.017987
185.341805,20,1.02946
222.495079,24,1.038489
343.6194,37,1.051786
269.501868,29,1.062523
390.776205,42,1.080244
315.814064,34,1.097738
194.600503,21,1.105335
334.426813,36,1.11977
297.310464,32,1.13482
297.080492,32,1.146945
316.012923,34,1.159198
278.577514,30,1.169995
297.202732,32,1.184812
297.291717,32,1.199188
250.637071,27,1.212616
437.448236,47,1.231046
315.803013,34,1.247863
278.594163,30,1.259426
306.599496,33,1.271202
269.140796,29,1.282125
269.077408,29,1.296726
241.054166,26,1.309197
194.621994,21,1.317492
344.397993,37,1.331325
296.761132,32,1.346885
408.939318,44,1.363903
315.892572,34,1.377349
222.421514,24,1.385741
259.92042,28,1.399679
278.717011,30,1.413779
250.375482,27,1.424047
316.21609,34,1.436158
362.547857,39,1.453602
297.30222,32,1.466237
222.212594,24,1.475728
343.906422,37,1.488857
353.697728,38,1.506779
259.82078,28,1.517022
241.285397,26,1.530353
213.147724,23,1.538571
231.557895,25,1.551372
241.260985,26,1.56121
390.689731,42,1.576745
278.399492,30,1.587409
269.04979,29,1.611403
334.781225,36,1.625805
306.298052,33,1.642403
222.537816,24,1.650919
231.656154,25,1.664634
334.760971,36,1.678058
203.881277,22,1.688454
194.616291,21,1.698088
194.373452,21,1.710006
222.868054,24,1.718517
241.33185,26,1.730807
231.632506,25,1.755321
455.909062,49,1.795229
222.32162,24,1.803814
465.395528,50,1.824573
194.493209,21,1.836066
465.592465,50,1.860753
381.80875,41,1.882072
241.056346,26,1.896007
389.916015,42,1.911831
203.756374,22,1.92253
241.368764,26,1.932578
324.882398,35,1.945214
287.58597,31,1.956025
259.856746,28,1.96941
250.639986,27,1.979769
250.068688,27,1.98935
259.811447,28,2.004028
400.354,43,2.022673
259.975478,28,2.033009
222.334656,24,2.041904
250.321236,27,2.051268
344.024312,37,2.067085
287.77095,31,2.078449
343.864369,37,2.091296
465.469971,50,2.112106
259.961734,28,2.125753
297.006891,32,2.136921
371.509342,40,2.151649
231.904198,25,2.160905
204.030633,22,2.171483
203.812296,22,2.18018
241.334164,26,2.189189
222.459529,24,2.198111
343.71919,37,2.217267
203.904793,22,2.22821
241.234585,26,2.237292
316.128028,34,2.249847
325.08541,35,2.265473
268.861538,29,2.276524
268.98369,29,2.286969
363.047084,39,2.301562
222.590135,24,2.316554
343.744097,37,2.333374
333.492826,36,2.347055
287.918108,31,2.358025
381.440713,41,2.376542
250.149559,27,2.386122
307.037369,33,2.398155
