#{"t_start": 1706062820.150591, "env_id": "InvertedDoublePendulumBulletEnv-v0"}
r,l,t
287.947244,31,0.64176
269.063628,29,0.653092
249.925812,27,0.664236
194.724017,21,0.671943
241.13148,26,0.686392
344.006224,37,0.699926
287.833086,31,0.711802
400.047462,43,0.730217
288.4512,31,0.745219
222.607862,24,0.754555
512.36112,55,0.774493
297.04899,32,0.785537
381.161065,41,0.804202
259.920901,28,0.814244
390.822812,42,0.82875
390.364011,42,0.850228
250.400174,27,0.86272
250.607376,27,0.873332
325.066264,35,0.885945
240.904241,26,0.896171
222.356813,24,0.909047
287.896497,31,0.92116
288.024046,31,0.932287
241.4306,26,0.941339
315.898843,34,0.956338
306.346992,33,0.972557
222.639869,24,0.984143
381.394103,41,0.999583
325.406508,35,1.016414
287.774797,31,1.028129
250.608566,27,1.038173
185.03643,20,1.045778
250.197726,27,1.058804
278.203113,30,1.070441
362.253669,39,1.088849
222.609889,24,1.098348
232.243656,25,1.110949
325.631303,35,1.125265
408.108995,44,1.141554
241.042695,26,1.15126
297.343179,32,1.16596
315.298112,34,1.178592
352.660447,38,1.192845
194.308521,21,1.203212
269.351682,29,1.216758
231.741266,25,1.226087
241.092567,26,1.236314
260.07636,28,1.246359
372.124362,40,1.263655
334.359642,36,1.276558
213.216879,23,1.284838
222.651681,24,1.293788
231.78653,25,1.306444
343.727442,37,1.322884
241.2277,26,1.332129
241.241845,26,1.341758
324.701844,35,1.358282
259.781663,28,1.369066
334.729834,36,1.382402
297.347587,32,1.393864
362.696576,39,1.410837
213.179636,23,1.422623
269.358494,29,1.433126
268.574858,29,1.443857
306.580682,33,1.459121
259.693099,28,1.469931
222.170104,24,1.478667
334.760466,36,1.491478
353.377592,38,1.508871
288.092289,31,1.520086
231.678191,25,1.531424
241.140757,26,1.543475
278.332869,30,1.558151
400.268124,43,1.574147
456.241195,49,1.591758
287.98604,31,1.603238
278.680622,30,1.617931
296.982797,32,1.6298
278.608157,30,1.64038
259.975709,28,1.652292
316.125921,34,1.673458
269.336133,29,1.686153
250.385033,27,1.69663
231.471568,25,1.706211
203.936841,22,1.718082
203.666178,22,1.72691
278.629947,30,1.738591
231.922799,25,1.747489
259.640461,28,1.761299
241.399737,26,1.774063
241.088816,26,1.784569
204.036862,22,1.792831
464.927844,50,1.815072
492.981758,53,1.835212
287.453977,31,1.846397
343.706886,37,1.859411
296.887927,32,1.875695
427.966849,46,1.895374
315.878768,34,1.90774
231.882306,25,1.916694
287.833284,31,1.931241
204.064518,22,1.939167
231.704965,25,1.94867
362.951567,39,1.963024
231.859567,25,1.975351
287.512465,31,1.988854
343.863204,37,2.005902
306.625831,33,2.018382
278.375131,30,2.033659
250.340076,27,2.071566
381.576967,41,2.095241
325.249858,35,2.110552
456.454167,49,2.131427
250.233246,27,2.141197
231.549108,25,2.15037
324.885847,35,2.162979
315.890708,34,2.178458
213.347941,23,2.186863
316.028514,34,2.198981
333.827788,36,2.215907
203.630177,22,2.226453
241.048969,26,2.23588
287.758911,31,2.246623
381.312173,41,2.261771
372.018178,40,2.279132
241.448784,26,2.288858
278.701272,30,2.299466
287.919659,31,2.310563
250.870866,27,2.329548
232.010404,25,2.339108
250.451617,27,2.348877
232.166438,25,2.358
325.050184,35,2.37382
194.223603,21,2.381564
176.137432,19,2.388207
362.568508,39,2.402857
343.804099,37,2.418925
353.497925,38,2.433691
212.950083,23,2.445694
344.320733,37,2.459318
353.322098,38,2.475955
222.247582,24,2.484623
259.71817,28,2.494947
297.260856,32,2.506453
399.155551,43,2.525036
353.143792,38,2.538834
288.070511,31,2.550786
278.438617,30,2.564908
222.384519,24,2.5766
231.711297,25,2.585714
362.971363,39,2.600186
353.248991,38,2.613556
362.335509,39,2.630558
278.393686,30,2.641409
241.380237,26,2.650975
418.597231,45,2.669959
325.417029,35,2.686226
296.947476,32,2.69752
362.529242,39,2.711512
278.748647,30,2.722149
250.743362,27,2.734873
306.355171,33,2.746723
204.068541,22,2.754713
231.845253,25,2.763793
222.478091,24,2.778572
259.874585,28,2.788861
222.621807,24,2.797888
277.927806,30,2.808733
297.258253,32,2.823667
232.071056,25,2.832811
278.726033,30,2.843629
250.12984,27,2.853803
287.946622,31,2.868535
297.262304,32,2.879986
315.893047,34,2.89465
352.528279,38,2.908587
250.281537,27,2.921697
287.853203,31,2.932745
222.293374,24,2.941367
344.168048,37,2.9551
269.260504,29,2.968973
212.59549,23,2.976896
316.069001,34,2.989275
241.339307,26,3.001454
287.83366,31,3.018237
287.648442,31,3.029669
268.810882,29,3.040207
231.504103,25,3.049237
372.086126,40,3.066695
269.243873,29,3.076941
222.659311,24,3.08544
522.135791,56,3.10432
250.549373,27,3.11822
250.364656,27,3.13114
287.518444,31,3.142673
213.378015,23,3.151405
250.629563,27,3.164689
297.74042,32,3.176777
343.864335,37,3.190563
269.296784,29,3.201165
231.978795,25,3.213412
260.046978,28,3.225042
362.548981,39,3.243137
259.300495,28,3.25486
278.305307,30,3.269976
316.085207,34,3.281715
269.116566,29,3.292798
343.413697,37,3.305978
428.388216,46,3.325765
409.142939,44,3.343053
334.448817,36,3.360609
306.843172,33,3.3734
203.749501,22,3.386565
381.110628,41,3.402375
213.454768,23,3.410686
250.663273,27,3.42071
259.901481,28,3.434571
232.065845,25,3.443798
399.849746,43,3.465741
213.357079,23,3.475122
259.579014,28,3.489629
194.4094,21,3.496963
325.189048,35,3.511049
287.473987,31,3.523505
334.859115,36,3.540174
297.161984,32,3.551357
288.075541,31,3.563105
213.239335,23,3.571801
315.892833,34,3.592486
343.645878,37,3.606579
185.487165,20,3.613587
213.473539,23,3.623101
325.598754,35,3.639964
334.67615,36,3.653821
278.421457,30,3.664239
259.944236,28,3.674581
250.500188,27,3.691167
231.775263,25,3.700087
259.795197,28,3.711221
241.289456,26,3.72202
493.150876,53,3.744819
269.556456,29,3.755419
427.06133,46,3.773165
260.151985,28,3.78507
241.354459,26,3.805332
325.634898,35,3.822285
362.239423,39,3.841674
241.01218,26,3.851778
418.948163,45,3.871579
474.805733,51,3.889915
240.82883,26,3.899058
306.389574,33,3.914476
213.113771,23,3.926405
278.417611,30,3.938279
250.433037,27,3.947611
278.73093,30,3.959102
277.739739,30,3.973928
250.813217,27,3.983554
203.738731,22,3.992559
446.549233,48,4.012842
306.74999,33,4.030876
203.733011,22,4.039774
316.068348,34,4.052323
259.922782,28,4.062014
250.51415,27,4.074985
315.966822,34,4.086586
212.805367,23,4.095603
259.330975,28,4.106439
278.46578,30,4.122396
297.196658,32,4.139506
390.46643,42,4.155631
324.803861,35,4.168029
334.965139,36,4.185644
222.886999,24,4.194232
353.039767,38,4.207875
250.270527,27,4.217169
287.642551,31,4.232523
231.774811,25,4.245262
185.201179,20,4.254648
399.686551,43,4.270909
222.537664,24,4.282432
231.766762,25,4.292822
259.8728,28,4.303206
316.344595,34,4.314894
268.903693,29,4.328511
250.65084,27,4.339184
316.104411,34,4.355542
334.044177,36,4.368115
464.950398,50,4.390903
372.115566,40,4.406463
306.830379,33,4.418354
381.250073,41,4.432943
269.041891,29,4.446356
240.848048,26,4.459184
418.586342,45,4.475958
269.093303,29,4.488046
353.102552,38,4.505378
194.523256,21,4.513293
362.643957,39,4.527396
353.122777,38,4.54084
437.746818,47,4.561174
213.185244,23,4.573634
194.372094,21,4.581218
241.444536,26,4.591025
296.510181,32,4.606204
352.46976,38,4.619514
520.69067,56,4.641035
259.920574,28,4.650894
325.304312,35,4.670217
231.614585,25,4.686017
222.558066,24,4.69574
231.776808,25,4.706645
325.239682,35,4.728959
241.158132,26,4.739159
250.290538,27,4.751282
306.30761,33,4.763183
250.829536,27,4.77815
315.457076,34,4.793074
306.625276,33,4.805363
288.11806,31,6.264294
148.390056,16,6.404175
139.024668,15,6.530208
148.192219,16,6.672924
138.962125,15,6.794495
138.917411,15,6.925329
139.046249,15,7.050096
148.328503,16,7.182871
138.871033,15,7.320383
139.142357,15,7.451311
129.469073,14,7.570123
148.413905,16,7.705346
129.581377,14,7.820976
138.925208,15,7.952552
138.868418,15,8.076768
138.695134,15,8.196716
129.455636,14,8.312751
138.879233,15,8.44408
129.581637,14,8.562749
139.054074,15,8.683207
129.583784,14,8.797045
148.521389,16,8.930313
148.136959,16,9.065098
148.488108,16,9.194501
138.998879,15,9.316446
148.081883,16,9.455148
129.550949,14,9.570259
148.401668,16,9.699301
138.995985,15,9.825761
138.706104,15,9.958363
129.504286,14,10.084881
138.854039,15,10.208061
138.867277,15,10.33173
148.350455,16,10.471811
129.667149,14,10.586186
129.598787,14,10.7023
139.03943,15,10.823676
139.148923,15,10.956753
129.534153,14,11.072209
129.466419,14,11.189093
148.349875,16,11.323123
138.727154,15,11.454818
148.183959,16,11.586256
138.968985,15,11.708541
138.7199,15,11.832362
129.496004,14,11.951618
148.179682,16,12.085288
129.529333,14,12.197053
148.361177,16,12.32798
138.69565,15,12.457839
138.730865,15,12.584299
139.130902,15,12.707025
138.989222,15,12.832411
129.565513,14,12.953398
129.722216,14,13.069556
138.76026,15,13.189853
139.088314,15,13.31055
139.074645,15,13.437486
129.575919,14,13.556662
138.738746,15,13.681573
129.497433,14,13.797158
129.58908,14,13.917716
138.824853,15,14.040127
139.017427,15,14.16246
148.255184,16,14.294533
138.903588,15,14.422842
148.115684,16,14.555042
129.615983,14,14.668812
138.703008,15,14.80121
148.414775,16,14.953716
129.551613,14,15.073747
148.412572,16,15.225427
138.91904,15,15.342248
139.124109,15,15.463397
148.247425,16,15.587285
139.065345,15,15.702991
138.950374,15,15.817705
148.536105,16,15.945505
129.610047,14,16.053769
148.461264,16,16.175178
129.706253,14,16.283042
148.133259,16,16.413847
138.696686,15,16.530332
