#{"t_start": 1706120543.6002061, "env_id": "InvertedDoublePendulumBulletEnv-v0"}
r,l,t
241.102948,26,0.646277
231.799026,25,0.660155
418.538683,45,0.67952
278.979243,30,0.694065
241.080871,26,0.711688
372.173291,40,0.732957
241.298237,26,0.744537
316.123201,34,0.757602
325.133281,35,0.775189
278.370888,30,0.787062
325.384045,35,0.80038
250.566753,27,0.810526
166.642242,18,0.820455
483.693668,52,0.845611
297.154223,32,0.858587
343.184807,37,0.873038
278.369762,30,0.887556
418.133129,45,0.906114
278.129811,30,0.917692
250.472847,27,0.927784
222.823138,24,0.940437
316.139498,34,0.955233
362.644568,39,0.973242
325.14455,35,0.986578
316.110557,34,1.004151
399.736719,43,1.020317
176.03447,19,1.028147
408.421352,44,1.044882
241.440241,26,1.058007
287.602309,31,1.07347
222.567642,24,2.85617
381.155718,41,2.87662
287.288974,31,2.89346
315.910102,34,2.908107
269.677102,29,2.918903
241.030788,26,2.929948
325.504351,35,2.947498
203.86463,22,2.956313
240.678943,26,2.966666
306.363742,33,2.983492
232.045571,25,2.996651
390.835714,42,3.013316
315.703176,34,3.027201
269.375633,29,3.03825
240.953257,26,3.053046
241.4275,26,3.062974
269.164563,29,3.073978
231.515318,25,3.083505
203.934058,22,3.099013
269.248685,29,3.110931
231.314419,25,3.121666
343.350555,37,3.136295
194.747734,21,3.147994
231.851218,25,3.157832
278.038052,30,3.169466
231.865415,25,3.179132
287.387619,31,3.194376
409.740312,44,3.216895
269.250708,29,3.228662
371.648973,40,3.245436
259.923263,28,3.261244
222.777757,24,3.273328
315.258159,34,3.28886
297.511487,32,3.301083
222.659255,24,5.076485
437.381963,47,5.09536
231.955015,25,5.105525
268.963833,29,5.116518
353.470154,38,5.140777
241.224152,26,5.151063
213.391067,23,5.160373
343.817767,37,5.175596
456.275577,49,5.199308
362.610578,39,5.215276
222.302526,24,5.224281
222.774401,24,5.233975
259.726774,28,5.252898
175.899588,19,5.261218
306.583218,33,5.274629
437.799004,47,5.292808
232.093562,25,5.306211
362.205885,39,5.321641
250.635958,27,5.33227
213.228241,23,5.341624
268.858499,29,5.359074
306.367549,33,5.372168
418.383749,45,5.390772
269.436045,29,5.40253
325.073774,35,5.420461
213.108157,23,5.429147
408.847184,44,5.446062
166.653408,18,5.452892
250.299488,27,5.46977
250.762141,27,5.480423
371.364207,40,5.496455
371.629803,40,7.150937
324.961641,35,7.169341
204.127535,22,7.17818
259.623797,28,7.190578
259.851282,28,7.204759
381.406528,41,7.225927
269.509052,29,7.238696
231.932209,25,7.247958
315.815844,34,7.261684
269.544023,29,7.277407
259.676024,28,7.28894
259.979182,28,7.303274
259.977183,28,7.314594
297.141495,32,7.331328
259.755917,28,7.343452
344.225435,37,7.358024
259.628867,28,7.36981
259.992375,28,7.383323
344.1881,37,7.397892
306.555287,33,7.41445
260.174848,28,7.425808
259.649105,28,7.440471
222.556246,24,7.449616
352.95632,38,7.464769
334.450845,36,7.479147
343.666281,37,7.497703
343.6802,37,7.51225
222.392794,24,7.523964
212.79644,23,7.537052
353.367769,38,7.555448
287.6584,31,7.567514
334.494953,36,7.581097
287.817868,31,7.593449
278.271341,30,9.300393
316.091735,34,9.313975
324.96422,35,9.328591
466.048089,50,9.349035
241.3505,26,9.381816
390.407883,42,9.425867
334.394394,36,9.43962
231.670138,25,9.448975
231.893658,25,9.46468
231.877787,25,9.47488
250.246593,27,9.485215
259.854141,28,9.496692
250.535272,27,9.510439
437.782831,47,9.528389
427.603425,46,9.545497
278.33181,30,9.556665
278.37101,30,9.574806
278.662668,30,9.586309
362.437311,39,9.601645
343.773774,37,9.616303
278.518902,30,9.631175
371.012758,40,9.647204
278.681017,30,9.658349
316.413457,34,9.671313
306.374573,33,9.690009
372.088482,40,9.705054
231.299937,25,9.715247
278.575652,30,9.727492
241.132132,26,9.740205
278.032132,30,9.751413
325.292969,35,11.423851
287.571925,31,11.436149
325.139338,35,11.453717
353.620576,38,11.47365
428.187909,46,11.491808
306.583343,33,11.505134
456.535976,49,11.528745
241.342786,26,11.538665
259.80678,28,11.549407
447.100483,48,11.571505
222.794831,24,11.58448
194.304904,21,11.593733
