#{"t_start": 1705760609.818378, "env_id": "InvertedDoublePendulumBulletEnv-v0"}
r,l,t
334.863216,36,0.72234
240.795473,26,0.731686
381.528204,41,0.747036
278.508576,30,0.758621
296.96072,32,0.795262
297.118022,32,0.809408
446.908858,48,0.828361
232.010004,25,0.838666
334.600782,36,0.854089
380.069444,41,0.876369
222.463522,24,0.886269
232.007727,25,0.895669
241.141791,26,0.906454
306.812332,33,0.918887
231.794456,25,0.928235
399.713199,43,0.944427
343.694818,37,0.959321
241.03811,26,0.974328
194.69002,21,0.982297
315.958131,34,0.995111
371.54674,40,1.011138
287.90871,31,1.02339
260.13241,28,1.034073
315.731527,34,1.046773
418.981342,45,1.064544
315.697581,34,1.077936
297.246611,32,1.09176
362.638469,39,1.106523
222.468156,24,1.117313
241.036468,26,1.129702
287.894855,31,1.141675
353.120765,38,1.156499
278.131711,30,1.167757
204.005739,22,1.176259
259.590511,28,1.187066
287.688728,31,1.198544
241.33671,26,1.209172
306.578032,33,1.22208
231.656276,25,1.233352
344.483809,37,1.246906
231.924549,25,1.257236
297.318817,32,1.27251
305.93846,33,1.284649
352.920149,38,1.298653
259.61541,28,1.309302
344.085586,37,1.323587
250.627832,27,1.333659
203.798232,22,1.341954
278.73812,30,1.353775
315.652774,34,1.368548
259.921609,28,1.379642
306.589,33,1.39223
371.907212,40,1.407843
203.913819,22,1.415963
222.718938,24,1.425288
194.536472,21,1.433123
269.072948,29,1.444253
530.780444,57,1.466786
334.597504,36,1.482981
315.625323,34,1.495643
316.248155,34,1.508104
250.491384,27,1.518356
241.041357,26,1.527847
381.541867,41,1.543036
213.33214,23,1.551444
288.165338,31,1.564022
400.060185,43,1.579253
325.28753,35,1.591773
241.577632,26,1.601598
399.917419,43,1.620846
400.104343,43,1.639607
268.726379,29,1.649845
437.199486,47,1.672047
465.663214,50,1.690917
250.610317,27,1.700499
325.214766,35,1.71285
334.908233,36,1.725929
353.190999,38,1.740935
316.175394,34,1.7536
222.451083,24,1.764462
306.543489,33,1.77748
306.598862,33,1.792719
268.959737,29,1.80382
194.544032,21,1.812221
213.335434,23,1.822144
269.276403,29,1.834957
400.497966,43,1.852994
362.16293,39,1.867997
372.017324,40,1.88437
231.870189,25,1.894484
409.399061,44,1.9115
240.845089,26,1.920636
297.179694,32,1.932504
325.314204,35,1.94522
278.538406,30,1.95671
259.999118,28,1.969924
362.100767,39,1.985867
278.346452,30,1.997987
231.698217,25,2.006799
222.373092,24,2.015976
213.121595,23,2.024605
352.889574,38,2.039358
306.803574,33,2.051684
307.000638,33,2.064468
381.655292,41,2.085363
315.519872,34,2.104226
194.587032,21,2.116387
287.757437,31,2.145803
213.349294,23,2.154421
343.89026,37,2.170484
278.253265,30,2.181812
240.960772,26,2.191005
390.478398,42,2.20729
287.874428,31,2.218977
259.656181,28,2.23125
203.564791,22,2.239084
213.150006,23,2.247874
521.594878,56,2.268475
353.286685,38,2.282679
409.468664,44,2.298875
390.576184,42,2.314177
391.199641,42,2.331928
352.962883,38,2.345479
240.998693,26,2.354843
296.941577,32,2.366834
278.268437,30,2.378053
287.807156,31,2.389636
343.619336,37,2.403545
306.591483,33,2.417209
334.91149,36,2.434848
315.813037,34,2.447614
278.390472,30,2.458469
240.972185,26,2.468195
278.266643,30,2.479947
250.345133,27,2.489583
334.805723,36,2.502559
222.498203,24,2.511669
250.434077,27,2.522062
241.208571,26,2.534199
306.429906,33,2.546157
241.446004,26,2.555799
549.328789,59,2.578461
231.947139,25,2.587712
250.152343,27,2.597846
222.670851,24,2.606823
502.350341,54,2.626656
269.269796,29,2.640624
278.668557,30,2.652218
287.865634,31,2.664204
334.63505,36,2.681313
418.669804,45,2.6982
213.408876,23,2.706128
288.09579,31,2.717838
231.65801,25,2.727689
287.556109,31,2.739765
240.757634,26,2.749641
325.248858,35,2.76258
343.641139,37,2.778133
222.740291,24,2.789613
465.430378,50,2.808029
287.94286,31,2.822505
297.209567,32,2.834861
241.072098,26,2.844085
250.313967,27,2.855326
353.524662,38,2.873629
306.485562,33,2.887383
325.326352,35,2.900742
306.604144,33,2.912437
305.901753,33,2.924539
241.025171,26,2.934836
419.008431,45,2.952352
213.409897,23,2.960512
390.835077,42,2.983263
241.008292,26,2.99229
213.294248,23,3.001456
399.370698,43,3.016522
418.562783,45,3.033911
333.758115,36,3.04652
306.19601,33,3.059841
325.645838,35,3.07295
250.370871,27,3.086816
287.404014,31,3.098773
333.974681,36,3.111114
278.465927,30,3.126408
268.913416,29,3.137967
325.365834,35,3.151588
445.658766,48,3.16856
259.677967,28,3.178242
371.658722,40,3.192573
241.421462,26,3.202871
287.876624,31,3.213749
297.237525,32,3.226215
166.76159,18,3.233243
465.908847,50,3.252179
325.708529,35,3.264836
269.253926,29,3.279495
259.945435,28,3.289847
287.830553,31,3.301929
213.308436,23,3.31049
203.983273,22,3.31889
297.46908,32,3.331208
241.458938,26,3.341463
259.793683,28,3.351828
400.355009,43,3.36746
241.305373,26,3.380507
324.596203,35,3.393156
353.434415,38,3.407277
269.321746,29,3.417447
577.637581,62,3.441163
203.750775,22,3.449518
241.28057,26,3.459295
269.19273,29,3.469614
287.849926,31,3.487406
213.303929,23,3.49607
390.522869,42,3.512079
306.7591,33,3.524019
213.227396,23,3.532634
306.67254,33,3.544474
315.493953,34,3.558394
437.620241,47,3.575896
250.332395,27,3.585979
371.906931,40,3.601499
240.991144,26,3.610991
259.947746,28,3.623767
250.443356,27,3.633811
288.081396,31,3.644728
316.102655,34,3.658291
250.36992,27,3.668491
231.657294,25,3.67831
250.383501,27,3.688821
278.85985,30,3.70045
194.685872,21,3.70836
222.470701,24,3.717391
241.2913,26,3.730927
241.462307,26,3.740168
334.227662,36,3.752591
241.263193,26,3.762573
269.342224,29,3.775783
231.650483,25,3.787003
194.665894,21,3.79525
269.259748,29,3.806054
287.932539,31,3.818028
222.416366,24,3.82701
474.297571,51,3.845256
268.605793,29,3.855981
334.431003,36,3.869534
315.561013,34,3.885943
231.91417,25,3.895735
222.381404,24,3.904708
287.474832,31,3.916973
278.557347,30,3.928095
269.018181,29,3.938355
268.869175,29,3.949377
287.755932,31,3.960235
259.782751,28,3.971174
474.623156,51,3.989611
278.578514,30,4.00132
240.956438,26,4.010439
278.415097,30,4.025889
194.60055,21,4.033647
297.383011,32,4.046302
203.806998,22,4.055386
428.225547,46,4.072729
343.678733,37,4.087126
316.280644,34,4.101806
352.988119,38,4.118269
241.527791,26,4.130656
381.565325,41,4.145236
231.904499,25,4.154847
287.393572,31,4.167983
268.748769,29,4.178414
241.261083,26,4.188216
259.870367,28,4.200056
371.46443,40,4.215982
324.890228,35,4.229433
269.154467,29,4.241008
297.141026,32,4.253077
297.388564,32,4.264132
287.73753,31,4.278233
381.120829,41,4.295059
203.464452,22,4.304581
241.168307,26,4.316072
446.777367,48,4.33362
287.416868,31,4.344603
250.513862,27,4.354979
222.710823,24,4.364442
166.50088,18,4.370911
213.281543,23,4.379067
250.37865,27,4.390959
297.607765,32,4.404197
269.369596,29,4.417673
240.812831,26,4.429402
203.956622,22,4.438563
260.137013,28,4.449248
231.788976,25,4.458762
175.849461,19,4.466305
259.653029,28,4.476771
334.488991,36,4.491528
213.047465,23,4.501248
259.839178,28,4.511313
408.40343,44,4.533703
306.562489,33,4.545381
278.458198,30,4.556852
231.609905,25,4.565878
278.619492,30,4.576864
315.936836,34,4.590342
306.212453,33,4.603464
437.227555,47,4.620813
278.567576,30,4.637273
287.510504,31,4.648936
278.917074,30,4.660651
268.531886,29,4.672342
231.616728,25,4.681825
343.766236,37,4.694748
278.876421,30,4.882415
157.65526,17,5.047458
138.739089,15,5.195205
129.54041,14,5.542559
138.9622,15,5.705918
148.425139,16,5.856164
129.558065,14,6.010992
138.998738,15,6.159909
129.498694,14,6.295057
129.620243,14,6.444818
157.457992,17,6.646335
129.415817,14,6.796305
138.887994,15,6.970039
148.239889,16,7.338007
148.029503,16,7.628239
148.401815,16,7.81016
129.634133,14,7.950714
138.93606,15,8.33435
129.727832,14,8.583413
148.234561,16,8.796653
138.787195,15,8.99346
148.149487,16,9.231778
129.525534,14,9.440461
148.19414,16,9.595928
129.666427,14,9.735098
129.604811,14,9.969387
138.755286,15,10.178518
157.477722,17,10.401973
138.689262,15,10.597526
138.797085,15,10.832094
148.352655,16,11.05851
148.481567,16,11.304706
148.469535,16,11.514571
129.685867,14,11.662543
129.654466,14,11.823416
148.354695,16,12.00936
148.050074,16,12.186403
138.979923,15,12.355283
148.242817,16,12.545502
138.970477,15,12.697579
129.597786,14,12.841059
148.273889,16,13.026661
138.695055,15,13.21344
148.170511,16,13.376699
129.514951,14,13.525055
129.664708,14,13.694529
148.421824,16,13.875997
129.516851,14,14.03613
138.700413,15,14.209327
129.684923,14,14.376289
148.402871,16,14.581495
138.789293,15,14.767392
148.422338,16,14.974513
148.386751,16,15.164483
139.075314,15,15.351587
148.147965,16,15.592724
129.554754,14,15.759377
139.034832,15,15.920811
138.754224,15,16.087407
148.519371,16,16.266621
138.630594,15,16.433136
139.097472,15,16.60009
148.176114,16,16.781354
157.492618,17,16.957724
148.064865,16,17.128096
139.054784,15,17.290616
129.563681,14,17.460361
148.109742,16,17.633823
148.361375,16,17.815152
148.252533,16,18.046765
148.118796,16,18.289753
129.489043,14,18.496431
138.897268,15,18.725914
138.696393,15,18.948044
129.500189,14,19.137336
148.304739,16,19.324498
139.046017,15,19.537859
148.266664,16,19.723794
138.657687,15,19.896134
139.032718,15,20.071731
139.000847,15,20.239194
138.642022,15,20.412939
129.616349,14,20.575971
138.748715,15,20.742518
129.710694,14,20.894748
148.21395,16,21.078951
138.70078,15,21.251986
148.12869,16,21.437347
138.638622,15,21.596513
139.096784,15,21.760928
129.646374,14,21.923875
148.40694,16,22.09766
148.460157,16,22.27437
138.712131,15,22.42804
138.956552,15,22.591984
139.033569,15,22.748365
138.680569,15,22.908974
138.873402,15,23.07319
148.222396,16,23.25333
139.039159,15,23.416704
148.334251,16,23.585114
129.491885,14,23.740682
148.259726,16,23.916908
129.593959,14,24.084405
138.801495,15,24.251055
148.196665,16,24.42289
148.149111,16,24.60274
129.543455,14,24.753972
157.539194,17,24.934289
148.402064,16,25.104481
138.619527,15,25.286114
139.100964,15,25.494468
148.532217,16,25.688973
129.522106,14,25.843277
148.293602,16,26.043539
129.578517,14,26.20561
148.243358,16,26.392121
139.053711,15,26.549892
148.333283,16,26.727378
138.874827,15,26.899043
148.074107,16,27.069899
129.674279,14,27.211702
138.953896,15,27.360546
139.015861,15,27.51541
148.495861,16,27.670061
