#{"t_start": 1706107138.4753962, "env_id": "InvertedDoublePendulumBulletEnv-v0"}
r,l,t
288.127554,31,0.813714
222.377676,24,0.830536
241.245598,26,0.846068
268.89054,29,0.861132
334.527259,36,0.898075
260.130576,28,0.914893
213.115315,23,0.932149
259.828306,28,0.949521
324.826181,35,0.976126
315.498714,34,0.997849
371.873611,40,1.021726
316.045482,34,1.037798
325.027103,35,1.062742
278.266691,30,1.077967
390.676941,42,1.098204
194.63695,21,1.111634
419.032098,45,1.158718
213.16472,23,1.174329
344.00367,37,1.194203
250.669509,27,1.218677
250.645058,27,1.238451
231.909758,25,1.253529
241.357001,26,1.266938
278.516144,30,1.282621
260.278746,28,1.308675
287.766293,31,1.331456
268.761648,29,1.348865
315.784603,34,1.382401
306.634989,33,1.441267
297.46163,32,1.461121
185.115195,20,1.474378
269.064026,29,1.493672
288.153075,31,5.073301
353.476315,38,5.094563
259.970025,28,5.116488
203.671959,22,5.128496
278.303208,30,5.150365
334.299888,36,5.169022
203.758812,22,5.183352
633.826156,68,5.219665
231.710734,25,5.242473
287.76726,31,5.258573
297.318438,32,5.275525
250.377047,27,5.289038
250.555894,27,5.307447
343.912776,37,5.326087
269.368331,29,5.344086
381.646543,41,5.364772
213.37846,23,5.381162
297.147544,32,5.398689
250.312985,27,5.412155
465.015691,50,5.438728
259.941512,28,5.460948
427.843108,46,5.48553
297.139791,32,5.502169
362.26766,39,5.520435
260.155733,28,5.538129
344.552763,37,5.570309
343.949785,37,5.595224
184.998452,20,5.605465
204.053012,22,5.620473
297.245615,32,5.638814
176.075623,19,5.647808
269.259166,29,5.661436
296.310649,32,8.414808
306.404365,33,8.431166
260.008199,28,8.444315
456.633457,49,8.472934
371.842902,40,8.498475
315.63035,34,8.514973
287.683034,31,8.529261
278.533469,30,8.542983
577.082922,62,8.580934
344.310383,37,8.598589
315.803916,34,8.615256
231.636923,25,8.626702
231.943215,25,8.642521
232.070089,25,8.65596
296.947561,32,8.67257
222.396911,24,8.688249
306.540763,33,8.706752
194.672197,21,8.715915
222.286633,24,8.72697
250.335485,27,8.739137
334.587697,36,8.758824
278.454776,30,8.77236
315.868721,34,8.787467
371.446785,40,8.81353
288.141827,31,8.832996
269.148157,29,8.84683
260.210315,28,8.860056
278.557512,30,8.873467
315.970016,34,8.89231
250.442735,27,8.94979
297.189179,32,8.987258
408.563409,44,11.447687
260.001338,28,11.466815
297.364443,32,11.48142
362.291243,39,11.499013
222.708714,24,11.509809
287.77406,31,11.526773
306.611027,33,11.544583
259.819071,28,11.56111
278.357764,30,11.574614
324.983282,35,11.593028
343.744745,37,11.609494
325.564224,35,11.624425
213.243618,23,11.634028
297.187638,32,11.65141
334.882197,36,11.670347
278.517621,30,11.685948
268.876678,29,11.698696
194.508413,21,11.711987
222.479367,24,11.723269
259.585541,28,11.73479
352.952518,38,11.75184
334.411489,36,11.771584
241.553934,26,11.785958
260.072211,28,11.797854
250.534732,27,11.809202
334.729838,36,11.828352
185.35984,20,11.836832
428.47417,46,11.856213
334.76529,36,11.871273
362.558115,39,11.894446
250.569928,27,11.906705
381.279243,41,14.368256
212.789033,23,14.380868
259.80162,28,14.399872
213.389494,23,14.412225
259.686209,28,14.441289
213.195043,23,14.472233
231.978636,25,14.495895
409.454871,44,14.525247
315.471052,34,14.550722
231.994372,25,14.57368
203.812836,22,14.601609
222.442218,24,14.624259
260.062796,28,14.645045
381.639122,41,14.665778
362.819148,39,14.694746
335.07865,36,14.71422
278.524305,30,14.729814
269.14093,29,14.743745
278.283258,30,14.765491
241.151301,26,14.778728
222.321281,24,14.800439
315.99733,34,14.817866
222.602741,24,14.833295
334.616927,36,14.850256
260.289645,28,14.864486
353.305211,38,14.882751
259.842574,28,14.902023
315.88262,34,14.924616
194.570697,21,14.934426
447.02458,48,14.960004
315.970402,34,14.983766
260.055509,28,14.998844
250.818566,27,15.016496
269.055976,29,17.535705
362.608533,39,17.564669
259.773393,28,17.580473
446.159814,48,17.606712
324.87561,35,17.626554
204.005239,22,17.643289
269.139167,29,17.657074
335.003041,36,17.674159
241.117848,26,17.68637
222.935657,24,17.700852
539.943129,58,17.728841
390.666946,42,17.755439
297.414585,32,17.770565
297.174978,32,17.793426
203.827821,22,17.805302
353.111097,38,17.825227
213.213566,23,17.835646
240.936083,26,17.852175
306.754834,33,17.874994
241.089052,26,17.88856
194.446991,21,17.899706
203.931975,22,17.91692
390.556645,42,17.940269
343.648449,37,17.95975
240.997848,26,17.972701
260.08775,28,17.995442
362.893633,39,18.015283
297.18363,32,18.031876
400.199399,43,18.054259
418.712084,45,18.087692
232.058584,25,18.100901
268.962683,29,21.00443
428.059946,46,21.031524
222.647405,24,21.051071
185.489333,20,21.062523
435.623833,47,21.086796
259.636343,28,21.105554
352.613027,38,21.132312
212.905772,23,21.144789
343.448051,37,21.163352
232.126396,25,21.176433
231.711138,25,21.194539
287.656715,31,21.214443
278.529233,30,21.230356
325.217086,35,21.248455
260.208859,28,21.268035
259.478357,28,21.283325
231.6748,25,21.296683
269.147969,29,21.315987
306.338821,33,21.336386
325.122692,35,21.353952
297.472036,32,21.368252
447.062497,48,21.391392
231.47702,25,21.40786
352.871561,38,21.430123
334.767613,36,21.447803
287.944972,31,21.463583
194.431343,21,21.477787
343.991818,37,21.497703
316.145422,34,21.516147
259.505077,28,21.53249
316.110873,34,21.560232
259.688252,28,21.576209
241.049263,26,24.236242
353.625025,38,24.282595
343.661701,37,24.334297
260.03323,28,24.376163
203.830068,22,24.409426
315.649832,34,24.426479
324.760593,35,24.450614
297.567841,32,24.466644
222.702231,24,24.481617
316.04559,34,24.502252
232.151555,25,24.518552
240.708915,26,24.534203
241.115838,26,24.547824
250.346544,27,24.564976
250.507174,27,24.585541
324.845829,35,24.609215
213.279778,23,24.620683
250.807298,27,24.633711
269.111812,29,24.657154
409.149558,44,24.682775
288.049128,31,24.699818
390.785914,42,24.73344
241.124643,26,24.778694
175.860385,19,24.798431
231.800747,25,24.826314
250.66024,27,24.846743
437.572629,47,24.880852
325.740488,35,24.90907
231.942466,25,24.923135
297.127988,32,24.945979
278.366507,30,24.967216
287.940727,31,24.987143
465.900336,50,27.796224
306.605548,33,27.818916
278.676705,30,27.840773
315.369971,34,27.86425
212.989965,23,27.877318
278.916809,30,27.893457
288.117568,31,27.916198
316.28991,34,27.93451
399.894557,43,27.957349
241.046741,26,27.974618
334.774763,36,27.997393
185.437907,20,28.008154
371.37912,40,28.02901
250.669763,27,28.043662
231.610127,25,28.060781
399.89461,43,28.086158
316.296956,34,28.10711
362.630729,39,28.125808
259.636983,28,28.143196
334.156405,36,28.159949
325.601521,35,28.175924
213.124614,23,28.186846
287.897255,31,28.21036
222.275419,24,28.222668
380.55566,41,28.242987
213.098453,23,28.254186
259.614657,28,28.273826
250.359954,27,28.288259
194.17959,21,28.298509
390.582427,42,28.324137
353.046111,38,28.348868
250.521153,27,28.36372
259.852351,28,30.902922
194.508435,21,30.915021
250.938355,27,30.93548
213.21336,23,30.948469
