#{"t_start": 1706055883.9477212, "env_id": "LunarLander-v2"}
r,l,t
-350.510765,79,5.087611
-278.961218,55,5.121568
-105.629389,86,5.170723
-159.343288,74,5.214963
-31.033262,92,5.274575
-419.318402,71,5.320094
-173.594014,91,5.373503
-166.386893,61,5.411764
-125.461097,72,5.454529
-166.005483,92,5.510079
-117.513188,57,5.546056
-112.494687,68,5.585515
-392.621609,75,5.638018
-306.515968,76,5.682411
-143.344033,53,5.71731
-674.508467,102,5.777059
-85.026427,87,5.828525
-137.084008,58,5.864669
-548.16908,89,5.91895
-113.183102,61,5.954703
-135.105758,53,5.992205
-511.898954,80,6.041012
-345.239513,81,6.088729
-135.32125,60,6.126682
-154.314069,61,6.162788
-338.90558,88,6.213151
-279.060792,74,6.263836
-181.095429,79,6.309221
-1018.724948,148,6.404339
-292.81767,86,6.458215
-159.147971,81,9.668389
-100.987429,54,9.702042
-631.792777,71,9.747996
-899.334444,125,9.820451
-688.835185,67,9.864158
-316.082871,215,9.991741
-150.291903,83,10.049224
-189.710193,87,10.100726
-581.848729,101,10.163925
-103.758515,59,10.200005
-212.90457,76,10.260767
-193.039449,88,10.317184
-1010.663316,86,10.371352
-338.394385,50,10.402179
-191.994061,86,10.462291
-1353.882655,170,10.565058
-120.02178,89,10.617842
-127.959777,63,10.656849
-120.162022,76,10.703712
-142.406946,93,10.76022
-603.807701,98,10.819442
-146.989913,63,10.860321
-122.172344,71,10.908099
-175.544996,91,10.963241
-159.493669,83,11.011356
-187.53447,73,11.054446
-106.96302,89,11.1108
-106.467691,53,11.14188
-87.569864,88,11.196671
-115.160734,66,11.23518
-125.948504,63,11.283077
-100.00121,88,11.336058
-124.495496,57,11.368988
-349.188832,74,11.417852
-136.752678,68,11.457214
-138.892609,89,11.513358
-135.372281,54,11.546366
-143.285242,60,11.584867
37.988587,78,11.638086
-174.015013,66,11.676535
-562.03905,59,11.715245
-144.573502,62,11.751376
-114.652394,87,11.804731
-9.378289,83,11.854793
-147.798064,60,11.893798
-823.881044,80,11.942309
-145.086385,66,11.991295
-433.631482,79,12.038399
-178.070117,78,12.08324
-141.671564,88,12.138544
-140.422615,84,12.186892
-126.058707,63,12.227597
-105.126757,52,12.258766
-113.586098,72,12.303627
-560.880172,61,12.348044
-472.964972,80,12.394019
-120.876594,53,12.428408
-157.324608,65,12.466932
-135.070542,67,12.508077
-149.417352,58,12.543166
-288.05942,108,12.605397
-96.182739,59,12.642487
-43.974708,81,12.697977
-173.409795,79,12.747863
-140.854645,64,12.786476
-433.049198,196,12.902101
-169.859531,72,12.947628
-409.202538,59,12.982737
-134.042271,63,13.021499
-171.870372,70,13.062594
-1158.625069,142,13.154263
-128.619786,59,13.190269
-116.480992,61,13.228337
-102.452148,56,13.261635
-127.98805,60,13.296961
-2578.407822,276,13.460512
10.068686,60,13.496575
-147.48743,53,13.529182
-141.801877,70,13.581419
-161.80993,87,13.63069
-150.015784,61,13.670422
-158.501567,71,13.712198
-155.631429,83,13.763909
-122.373477,84,13.812782
-187.846386,67,13.855473
-139.699434,79,13.90159
-218.592222,52,13.941564
-123.812526,88,13.997294
-151.132809,66,14.035327
-136.756452,76,14.083088
-118.932936,71,14.124421
-150.731622,82,14.174247
-114.143913,91,14.226889
-124.090533,56,14.261655
-181.483852,70,14.309936
-108.753343,75,14.353523
-126.699015,70,14.39697
-156.5821,69,14.436735
-125.159994,76,14.483102
-144.672045,70,14.524689
-146.020022,84,14.576671
25.714666,63,14.614316
-263.812715,81,14.671204
-151.342491,67,14.710987
-144.079926,83,14.760418
-533.308309,83,14.814866
-435.255097,52,14.846585
-113.99112,53,14.88053
-88.29731,81,14.929523
275.344497,407,15.177917
-217.342577,100,15.245977
-128.05685,55,15.27834
-119.538184,50,15.312195
-417.62389,72,15.354628
-125.82313,80,15.402712
-139.343889,55,15.435519
-149.711046,65,15.473064
-96.085963,86,15.526739
-200.816335,84,15.582922
-144.895897,82,15.634275
-68.467663,96,15.689353
-137.440783,60,15.727745
-38.132236,57,15.761566
-178.654327,81,15.810555
-165.170101,66,15.849781
-122.162995,55,19.472878
-161.974736,69,19.524765
-119.655773,57,19.558975
-145.205077,88,19.613997
-169.876015,90,19.666757
-103.683779,53,19.698414
-115.344716,65,19.741569
-134.983495,56,19.774293
-137.363973,79,19.822376
-149.457707,79,19.87519
-121.490341,58,19.911757
-143.362023,65,19.952097
-104.974132,72,19.993926
-142.58757,74,20.040995
-131.774176,79,20.086559
-145.947017,70,20.129193
-102.474419,57,20.163332
-134.654368,58,20.203156
-131.27815,84,20.255039
-357.115041,82,20.302654
-95.705109,82,20.352933
-203.688881,94,20.408225
-140.103223,66,20.449368
-145.048037,59,20.484611
-188.266155,83,20.535709
-314.347954,78,20.588064
-155.066658,83,20.639282
-183.522167,91,20.693773
-164.500441,63,20.733804
-143.367556,68,20.774497
-343.333511,94,20.829011
-134.835473,58,20.867082
-140.835909,55,20.899336
-152.07388,67,20.948733
-3.901475,88,21.001351
-161.84567,69,21.043652
-135.995972,58,21.078873
-101.985596,89,21.131508
-142.779342,59,21.170434
-110.981706,60,21.2068
-17.870657,95,21.263627
-110.404616,64,21.306675
-205.334276,74,21.352389
-87.752221,80,21.398716
-126.533968,69,21.438574
-148.854173,80,21.487962
-126.058781,80,21.535022
-154.733465,72,21.578349
-148.919788,67,21.619307
-105.446251,78,21.674604
-154.754061,80,21.721841
-184.231308,81,21.771995
-140.975722,68,21.812876
-103.023961,57,21.846614
-85.752919,91,21.903424
-154.329607,71,21.945309
-142.844946,69,21.988424
5.464149,66,22.034436
-170.430593,77,22.081885
-118.542646,55,22.114602
-136.363963,77,22.158619
-124.21311,54,22.193107
-139.572526,63,22.231291
-144.600265,62,22.267443
-112.025996,80,22.316814
-155.61066,63,22.36111
-160.282384,87,22.415969
-82.663716,52,22.446603
-188.913409,78,22.495172
-111.115634,78,22.542025
-135.412556,75,22.588545
-133.945287,63,22.626446
-118.313907,91,22.679089
-165.788266,66,22.726531
-107.281043,69,22.768512
-160.010831,79,22.817503
-79.878314,92,22.872156
-186.290918,89,22.926984
-177.424519,76,22.972143
-142.538795,71,23.016193
-141.027892,86,23.066933
-240.203012,55,23.109451
-155.236203,74,23.154637
-75.263839,74,23.20041
-203.463877,70,23.241994
-155.588775,72,23.283563
-173.346546,83,23.334313
-143.601935,60,23.370546
-367.469917,76,23.418222
-156.917681,77,23.468696
-145.619233,61,23.507198
-130.42088,71,23.55047
-132.411958,89,23.603507
-121.877916,69,23.647151
-154.936603,87,23.698379
-137.883629,77,23.746309
-152.372162,59,23.781554
-156.849629,77,23.836888
-98.880322,91,23.892323
-93.795183,53,23.927544
-131.332496,78,23.974153
-143.768993,64,24.011615
-111.47942,55,24.046586
-141.071933,54,24.079559
-127.227632,54,24.111257
-126.877208,50,24.149797
-153.782561,71,24.192956
-148.534033,54,24.227206
-102.373461,55,24.260127
-190.655935,87,24.310157
-231.983138,62,24.349744
-174.02779,92,24.405021
-95.897944,84,24.456
-160.88458,66,24.502652
-155.403883,90,24.557939
-172.05805,76,24.604302
-190.909356,94,24.661659
-115.184774,56,24.695597
-131.556232,56,24.728131
-154.71762,80,24.778108
-195.052747,71,24.820658
-117.410325,80,24.877428
-196.693343,72,24.919096
-70.863486,82,24.968862
-117.841645,78,25.015049
-119.567668,65,25.055495
-108.741178,57,25.089228
-157.664114,70,25.129567
-100.989373,84,25.180977
-110.201572,61,25.224465
-154.45756,82,25.275933
22.459492,95,25.332361
-141.808527,56,25.368334
14.868159,94,25.423993
-162.854725,72,25.468711
-116.146067,86,25.521039
-139.477239,68,25.560537
-64.034084,77,25.616677
-100.364779,79,28.879267
-134.921113,66,28.919602
-86.375052,91,28.974696
-139.741733,85,29.024684
-140.876023,71,29.068872
-121.397309,86,29.119638
40.942415,107,29.183924
-196.891938,73,29.233717
-137.395919,69,29.276827
-147.271704,67,29.31709
-120.299457,51,29.347081
-162.234051,84,29.397833
-199.403159,87,29.449501
-163.817616,66,29.4909
-117.569079,55,29.524656
-106.839615,79,29.581515
-108.595849,85,29.632303
-10.28675,102,29.694614
-166.612746,75,29.740508
-150.479963,59,29.778152
-142.308608,60,29.81428
12.30068,107,29.880797
-226.926731,89,29.934518
-162.89273,69,29.985375
-32.994545,65,30.024316
-169.548896,68,30.064111
-93.839137,53,30.098175
-124.296297,81,30.146872
-89.56075,87,30.200122
-149.521253,59,30.235217
-96.937715,90,30.287704
-108.522332,50,30.325897
-102.583853,57,30.359564
-142.463103,58,30.396131
-133.574597,71,30.437635
-118.972292,53,30.468825
-176.919916,79,30.516639
-141.151876,80,30.564221
-122.304575,89,30.618672
-138.545087,68,30.663815
-130.448166,59,30.69871
-128.03393,60,30.736625
-114.990572,77,30.781849
-166.018522,83,30.83327
-126.116602,66,30.873167
-131.639283,72,30.917848
-193.306566,84,30.967706
-125.523509,57,31.008383
-145.717119,70,31.053837
-145.828362,82,31.100851
-162.218955,65,31.140989
-91.918394,53,31.174187
-147.571955,61,31.209621
-108.26645,68,31.251872
-158.766407,57,31.286209
-702.744519,104,31.357135
-141.824431,87,31.40843
-192.738163,88,31.4632
-147.721246,58,31.497152
241.530811,338,31.709116
-126.172923,73,31.753484
-135.326017,87,31.805739
-128.147827,72,31.849946
-137.680177,77,31.902658
-287.852559,94,31.960099
-121.242207,64,31.998916
-121.381207,88,32.052426
-121.715613,60,32.087764
-135.508848,73,32.130634
-140.088954,68,32.173418
-180.960744,86,32.223482
-156.522075,58,32.267152
-103.959489,54,32.298556
-191.809262,74,32.341534
-137.311284,67,32.384072
-152.691855,75,32.427912
-107.886512,53,32.461937
-145.719876,88,32.513479
-107.099673,56,32.546304
-135.49703,86,32.606677
-103.264041,58,32.640808
-143.927483,73,32.68685
-153.343703,75,32.730444
-155.938595,76,32.7758
-158.452294,88,32.827867
-115.061241,58,32.865229
-141.432923,66,32.905206
-176.305419,73,32.953502
-155.38463,75,33.000513
-155.324707,62,33.038576
-123.06191,77,33.085297
-57.205623,70,33.127597
-118.991617,81,33.177235
-132.004755,61,33.213441
-128.164208,91,33.266394
-299.717801,67,33.314869
-121.97833,58,33.350158
-122.613064,68,33.392284
-146.5829,66,33.431455
-129.065876,52,33.46196
-83.714236,53,33.495308
-110.505738,79,33.542086
-106.63233,62,33.577951
-116.815524,64,33.624675
-107.494514,57,33.658368
-166.27512,62,33.696954
-133.045147,52,33.728117
-140.058493,74,33.770808
-126.322397,87,33.82546
-85.130297,87,33.903309
-118.474995,90,33.958791
-155.649433,67,34.008275
-126.887439,71,34.051998
-117.153564,57,34.085036
-108.718442,60,34.122993
-152.285817,60,34.159331
-138.694576,61,34.195358
-120.096178,78,34.243844
-114.998015,63,34.281986
-123.444483,89,34.34412
1.993108,77,34.388167
-121.121781,75,34.435053
-93.762576,55,34.468134
-114.726939,54,34.499479
-149.815764,60,34.53866
-155.619046,70,34.579222
-123.521774,77,34.626976
-147.612355,77,34.678932
-113.0035,59,34.713218
9.662237,98,34.774579
-162.013269,72,34.816285
-120.937468,87,34.87257
-145.385151,63,34.909336
-121.841128,83,34.961258
-369.316377,96,35.016791
-110.504196,89,38.187392
-98.985877,86,38.240864
-120.458265,88,38.291258
-120.068697,80,38.341608
-161.211601,81,38.389416
-115.147966,80,38.438114
-148.691027,62,38.475701
-103.946717,60,38.510492
-155.459155,92,38.574034
-124.967268,69,38.613488
-160.790144,79,38.664813
-140.454955,56,38.697654
-128.516901,68,38.740813
-124.562707,76,38.78642
0.365677,90,38.841
-122.662312,62,38.880044
-189.795823,89,38.943959
-191.274473,90,38.996485
-195.935112,75,39.042311
-125.963793,72,39.084854
-135.247711,58,39.118964
-160.592036,65,39.159183
-125.718113,59,39.195736
-162.046477,86,39.248451
-88.15014,53,39.286038
-186.800177,82,39.334042
-141.662933,77,39.381633
-199.530998,63,39.418685
-132.005562,57,39.454225
-170.270386,78,39.499679
-90.569495,91,39.555182
-115.012363,62,39.592663
-104.09029,54,39.633151
-168.326287,85,39.686952
-160.179275,62,39.7233
-121.514559,55,39.758657
-164.423494,70,39.800465
-127.166149,79,39.846483
-134.433431,88,39.901543
-142.061375,74,39.944246
-96.590175,56,39.987451
-134.817996,88,40.039268
-138.886961,61,40.07701
-92.410162,56,40.110531
-138.271334,63,40.148363
-102.057125,90,40.20395
-187.335134,64,40.241659
-179.014461,78,40.289784
-107.509777,86,40.346246
-121.134173,58,40.383476
-152.756584,59,40.420097
-129.609756,53,40.451418
-201.023517,82,40.501815
-134.889425,81,40.549648
-137.41659,59,40.587137
-130.23116,54,40.62042
-284.952494,91,40.682342
-152.570394,63,40.719816
-134.599747,76,40.764047
-107.227081,51,40.796023
-111.717823,85,40.847278
-82.925096,83,40.899058
-135.042139,87,40.951185
-125.973007,58,40.987916
-147.15994,80,41.042076
-169.279907,69,41.08192
-96.883696,52,41.115784
-149.228262,66,41.155027
-128.434517,70,41.198699
-139.049589,70,41.240383
-154.883125,79,41.285865
-149.172449,68,41.328283
-134.786305,61,41.370851
-130.385299,51,41.403513
-225.0233,63,41.441525
-131.299518,72,41.483373
-187.135382,107,41.549489
-122.907545,50,41.578908
-132.387373,64,41.61964
-133.299975,55,41.653102
-120.905531,59,41.694781
-125.633041,68,41.73789
-295.080415,69,41.778459
-135.240151,84,41.829561
-202.722862,78,41.877608
-138.046114,74,41.923734
-127.584952,84,41.972413
-133.121045,63,42.008413
-182.560216,62,42.054083
-126.873352,85,42.104302
-182.51749,88,42.159182
-209.461658,85,42.209355
-121.98955,52,42.243499
-164.513314,70,42.286249
-122.992864,65,42.326318
-101.897818,62,42.363186
-156.999622,59,42.403566
-144.121991,63,42.443015
-100.153104,82,42.491916
-143.317675,90,42.5471
-167.335178,68,42.587905
-0.540526,77,42.637258
-139.167671,86,42.688984
-147.204022,63,42.725405
-188.822224,89,42.787173
-122.22534,71,42.828625
-152.593392,72,42.875975
-153.065926,56,42.909359
-288.623133,85,42.9605
-116.018089,75,43.004464
-151.580806,87,43.057199
-132.192248,62,43.093801
-160.383546,66,43.140962
29.448071,76,43.188813
-109.259395,52,43.219253
-152.426377,63,43.258533
-109.442958,77,43.303789
-119.760247,57,43.33709
-170.397733,91,43.393122
-127.569454,69,43.432857
-192.115441,78,43.488908
11.305938,61,43.525004
-179.639893,79,43.574261
-140.07689,65,43.612945
-173.546517,77,43.657571
-139.903773,92,43.714352
-118.649793,76,43.759211
-137.721184,60,43.797044
-113.979214,88,43.855829
-161.444558,63,43.896512
-140.024534,63,43.934839
-105.03418,57,43.967735
-162.848243,79,44.017099
-160.988057,83,44.0646
-140.596752,72,44.108991
-186.461308,79,44.155794
-168.102057,61,44.201312
57.858475,107,44.262853
-161.868919,65,44.302945
-156.287281,86,47.393253
-162.549575,94,47.450628
-136.008788,66,47.491276
-176.921775,68,47.532719
-128.722571,63,47.571749
-158.209241,75,47.622386
-102.060132,89,47.67653
-140.649803,77,47.72255
-7.464044,61,47.758102
-112.453484,53,47.791286
-116.749525,56,47.825311
-140.308748,75,47.870079
-194.04157,86,47.924155
-118.792742,78,47.979213
-7.750094,58,48.013923
-172.035246,74,48.057191
-93.213541,53,48.090652
-160.953518,79,48.137309
-349.655656,115,48.205344
-145.488234,67,48.246153
-153.499135,84,48.297989
-334.220633,85,48.353352
-92.732349,90,48.407939
-156.529522,83,48.457032
-124.830032,63,48.49662
-135.134736,71,48.538743
-136.904517,56,48.571116
-178.873807,70,48.614
-114.507812,59,48.650573
-131.280767,82,48.708756
-190.110012,85,48.759427
-165.535891,62,48.795303
-181.038604,71,48.840263
-144.406767,60,48.875599
-164.785645,73,48.919869
-140.242741,54,48.951922
-126.173641,52,48.982224
-119.773254,55,49.023943
-122.411059,83,49.073404
-155.995801,87,49.126233
-17.750721,53,49.158442
-116.04433,56,49.191174
-162.126669,63,49.230369
-219.444211,89,49.282969
-118.462701,52,49.315714
-171.875923,61,49.358862
-159.824575,86,49.408274
-114.609909,88,49.462186
-139.182303,56,49.495604
27.51414,63,49.535637
-111.203929,75,49.580416
-127.916377,63,49.617108
-140.59451,82,49.669082
-145.749547,54,49.706934
-129.279136,57,49.743836
-158.033313,67,49.783796
-125.240165,67,49.822412
-137.340432,67,49.865138
-142.493134,80,49.912557
-158.484179,60,49.950462
-176.251589,72,49.992893
-144.055774,59,50.038014
-100.133641,57,50.072998
-141.375034,69,50.113035
-122.287014,54,50.147615
-187.102414,76,50.192136
-126.974202,58,50.225617
-130.137961,60,50.262916
-5.312532,86,50.315216
-157.266519,67,50.36406
-92.350076,88,50.414885
-127.755821,63,50.453602
-151.825421,64,50.492119
-83.050422,90,50.543815
-117.253981,72,50.589064
-127.350353,66,50.62791
-174.166871,91,50.683562
-134.766135,65,50.729254
-136.142183,88,50.784819
-108.457685,86,50.834811
-159.125162,64,50.876489
-163.617734,72,50.9197
-189.171836,64,50.956679
-133.372324,81,51.008191
-132.653751,66,51.046649
-144.277086,55,51.089071
-144.796292,92,51.144514
-9.652885,90,51.200607
-115.129506,57,51.235248
-201.24982,76,51.281394
-114.681883,81,51.328696
-108.433556,62,51.36482
-172.767237,65,51.407014
-144.622546,70,51.453377
-165.978943,88,51.50847
-46.40323,82,51.557661
-135.770745,69,51.600309
-132.995817,59,51.635611
-137.095987,61,51.671457
-157.2475,56,51.706432
-85.153644,89,51.758851
-129.508335,56,51.800717
-95.344,83,51.850408
-57.665672,73,51.89525
-282.696849,96,51.952921
-126.564961,58,51.986701
-123.769148,67,52.030899
-132.176388,62,52.067296
-125.27058,52,52.100821
-132.641316,60,52.143363
-104.754804,52,52.174191
-147.526523,68,52.216724
-152.980984,76,52.261502
-130.575365,64,52.298473
-123.034458,68,52.342641
-24.891972,75,52.385651
-213.88631,84,52.4372
-92.55636,52,52.473837
-146.761097,57,52.510329
-132.215192,61,52.548232
-60.96213,78,52.592993
5.055288,58,52.629729
-4.958675,91,52.68389
-144.114493,84,52.735616
-32.949169,78,52.7832
-168.06951,79,52.840038
-244.725684,109,52.905028
-127.616827,72,52.950785
-110.623005,64,52.987782
-121.800008,68,53.029428
-145.215662,60,53.06521
-142.913581,80,53.11038
-116.425785,91,53.168703
-122.802158,73,53.217929
-16.76922,100,53.28264
-134.613521,83,53.329924
-180.49229,88,53.385021
-131.373697,73,53.426851
-151.493016,82,53.478545
-144.192802,87,53.528599
-147.330496,67,56.609585
-153.937678,87,56.671476
-178.060633,71,56.712201
-123.532188,58,56.74882
-136.537683,88,56.800956
-99.895361,57,56.837572
-167.604961,78,56.885832
-168.45941,87,56.938648
-95.161146,53,56.970426
-100.723899,52,57.00709
-167.12586,74,57.053907
-113.028013,52,57.085023
-180.111804,75,57.128403
-140.96177,72,57.173275
-146.482374,69,57.214325
-154.212897,85,57.266614
-198.405039,75,57.309869
-78.873937,59,57.354066
-160.139634,82,57.402592
-131.7076,59,57.436507
-137.457143,68,57.47931
-149.620124,77,57.524501
-146.18381,79,57.572956
-160.819162,67,57.613595
-189.509225,81,57.663188
-137.409315,70,57.709582
-169.588393,69,57.751798
-112.564365,52,57.782737
-137.435849,88,57.833496
-181.316775,87,57.888066
-130.041833,56,57.920951
-153.438649,67,57.962674
-126.300005,59,57.99836
-132.332388,76,58.04864
-124.488133,57,58.085515
-146.171849,60,58.121933
-143.168545,62,58.158522
-287.622468,95,58.217807
-116.803901,55,58.249735
-150.059245,63,58.289746
-143.969552,69,58.331163
-151.910079,61,58.376644
-160.364989,58,58.412572
-110.865904,52,58.443226
-147.921269,68,58.485856
-80.397109,52,58.517376
-115.746182,62,58.554114
-110.199251,75,58.599322
-155.365308,84,58.649635
-120.644477,51,58.689205
-128.581153,62,58.726442
-161.90296,71,58.766809
-149.324797,73,58.812196
-167.816164,88,58.864744
-123.164481,62,58.904245
-140.089513,62,58.942308
-120.838031,67,58.980836
-103.68179,62,59.026714
-151.375111,82,59.073833
-98.322357,57,59.110003
-139.259738,55,59.14352
-140.28353,59,59.177986
-170.305243,76,59.224652
-166.55957,60,59.261424
-119.200965,56,59.296394
-138.708609,65,59.341444
-127.59449,89,59.392527
-34.460686,83,59.444305
-148.854189,68,59.484305
-138.017286,76,59.531278
-145.745355,73,59.573409
-126.275765,50,59.604787
-120.474231,50,59.634561
-97.55639,82,59.690765
-175.96651,79,59.739355
-114.044925,53,59.77225
-173.031437,79,59.819541
-123.16854,88,59.87179
-163.564455,67,59.913584
-139.745099,67,59.953852
-185.916336,77,59.998104
-160.792531,82,60.055699
-132.091697,65,60.093567
-126.601904,63,60.133505
2.637506,80,60.181122
-126.044022,74,60.226195
-165.563024,71,60.268486
-163.006994,63,60.304801
-131.898418,78,60.352303
-117.914995,54,60.390903
-108.065557,57,60.424159
-179.477846,67,60.467178
-11.701933,89,60.518528
-108.370366,63,60.557934
-133.510492,65,60.596983
-140.955008,68,60.638348
-119.74952,65,60.677628
-140.040119,59,60.7182
-101.429534,57,60.753915
-131.303326,91,60.806873
-180.864552,85,60.858941
-125.801995,86,60.911861
-77.918308,52,60.944933
-140.454668,68,60.985264
-91.203965,57,61.019303
-148.667183,54,61.060637
-113.764392,53,61.092505
-148.581373,62,61.128767
-139.262682,76,61.175554
-140.925552,52,61.207724
39.067552,1000,61.812759
-142.87297,58,61.846637
-153.117062,70,61.890622
-18.353073,52,61.927248
-220.436453,99,61.989064
-346.056139,87,62.040566
-132.416338,66,62.082895
-152.674601,64,62.121271
-189.191571,69,62.161664
-106.033944,77,62.20906
-168.428668,78,62.254866
-134.822874,65,62.301882
2.96739,89,62.353352
-156.051906,68,62.394999
-103.034336,52,62.426192
-133.260708,52,62.457286
-131.749721,63,62.497283
-136.808927,87,62.54931
-159.075921,73,62.593701
-136.036264,77,62.645884
-133.760471,73,62.688594
-134.243217,74,62.73593
-117.767181,52,65.826021
-68.080016,60,65.863624
-89.967631,56,65.900299
-166.70442,74,65.944048
-632.654493,89,65.997914
-135.552834,60,66.038501
-134.191452,56,66.07182
-153.520946,79,66.121455
-147.040757,89,66.174401
-131.481227,58,66.210482
-117.075009,86,66.262003
-131.360486,52,66.294966
-141.431122,68,66.335141
-140.877533,69,66.383188
-121.405123,83,66.434561
-135.156292,54,66.466325
-165.686486,72,66.511513
-147.463976,55,66.545623
-101.909191,56,66.578775
-170.144386,91,66.635694
-316.064428,89,66.687652
-158.675168,69,66.738488
-214.536019,92,66.790891
-134.348621,74,66.837743
-549.068865,82,66.885741
-165.743588,66,66.926249
-97.832385,90,66.98048
-128.582603,77,67.027052
-162.596558,72,67.070868
-125.553323,86,67.131094
-128.481143,53,67.163729
-113.400411,54,67.195299
-136.263099,70,67.239204
-113.614462,89,67.291339
-147.216694,85,67.342831
-135.75604,61,67.380895
-214.166346,52,67.412086
-141.326038,72,67.464204
-133.152191,74,67.506208
-134.089324,79,67.556168
-117.398552,55,67.589355
-170.397587,73,67.63501
-81.233696,56,67.668836
-101.832704,91,67.721622
-113.319322,63,67.761404
-142.880684,52,67.799816
-153.747512,71,67.844217
-140.267576,68,67.885526
-130.942557,57,67.918459
-151.432051,68,67.959525
-139.22456,65,67.99808
-138.026067,60,68.032359
-120.508289,66,68.075314
-274.354987,92,68.135769
-167.568658,63,68.176311
-152.110829,57,68.211192
-202.500335,79,68.259542
-317.215261,60,68.295897
-371.402747,91,68.351536
-119.868523,86,68.402197
-69.742842,50,68.432147
-257.271659,57,68.4757
-168.350375,90,68.528522
-141.255146,57,68.564108
-119.384646,67,68.604285
-133.763541,57,68.639125
-157.477117,63,68.678994
-121.920484,71,68.721564
-114.340304,54,68.752674
-155.019703,60,68.796631
-111.7379,56,68.829467
-123.452665,69,68.873187
-110.474605,77,68.919666
-112.567326,74,68.962179
-150.357202,55,68.997225
-137.992639,71,69.039386
-97.946366,54,69.073536
-27.092374,84,69.130347
-101.94342,61,69.166035
-177.004254,80,69.215822
-101.615002,52,69.246349
-111.485338,80,69.294458
-145.271649,84,69.343699
11.557498,91,69.399109
-174.207334,95,69.455646
-122.726177,70,69.507637
-110.456919,59,69.542102
-119.130362,62,69.577116
-118.422556,82,69.628539
-122.44658,57,69.661671
-126.92323,51,69.6949
-107.837517,50,69.726204
-148.799366,62,69.762145
-144.915372,55,69.803489
-137.537065,59,69.838857
-163.676241,85,69.887681
-121.025895,79,69.937923
-157.312631,67,69.977021
-111.423338,52,70.010249
-116.814555,57,70.045491
-181.826831,74,70.088024
-135.201499,60,70.131774
-125.493614,67,70.170954
-152.140499,59,70.207961
-127.301683,77,70.253668
-138.058165,72,70.295528
-181.038873,82,70.345731
-142.825551,92,70.398176
-133.561659,55,70.433583
-138.157546,84,70.488987
-139.310237,61,70.527814
-125.224147,72,70.571317
-125.039923,61,70.6063
-101.778178,58,70.644116
-183.598127,146,70.732982
-120.112542,86,70.784167
-151.1719,65,70.823887
-126.533547,70,70.870836
-108.24085,57,70.904955
-149.731921,86,70.957865
-109.172026,60,70.993407
-135.458161,75,71.039895
-163.423141,85,71.091215
-75.261827,72,71.135689
-141.975665,87,71.187801
